start,end,path
14th_century,Rainbow,"['14th_century', 'Italian_Renaissance', 'Renaissance', 'Western_painting', 'Mosaic', 'Stained_glass', 'Mosaic', 'Stained_glass', 'Mosaic', 'Stained_glass', 'Mosaic', 'Printmaking', 'Visual_arts', 'Sculpture', 'Painting', 'Weather', 'Rain', 'Mount_Rainier', 'Photography', 'Chromatic_aberration', 'Color', 'Rainbow']"
Electricity,God,"['Electricity', 'Earth', 'Deity', 'Atheism', 'Thor', 'God', 'Apollo', 'Brahman', 'Allah', 'Zeus', 'Jupiter', 'Greek_mythology', 'Zeus', 'Roman_mythology', 'Deity', 'God']"
Calculus,Lemon,"['Calculus', 'Latin', 'Vowel', 'Latin', 'Vulgar_Latin', 'Latin', 'Vowel', 'Latin', 'Roman_mythology', 'Milky_Way', 'Chemical_element', 'Helium', 'Crystal', 'Chlorine', 'Ethanol', 'Essential_oil', 'Lemon']"
Archbishop_of_Canterbury,Vietnam,"['Archbishop_of_Canterbury', 'Roman_Empire', 'Eastern_Orthodox_Church', 'Romania', 'Republic_of_Ireland', 'Japan', 'Vietnam']"
Brazil,Hydrogen,"['Brazil', 'Ethanol', 'Hydrogen']"
Batman,Vitamin_D,"['Batman', 'Superman', 'Sun', 'Vitamin_D']"
George_W._Bush,Monkey,"['George_W._Bush', 'Sub-Saharan_Africa', 'Henri_Matisse', 'Sculpture', 'Yak', 'Mongolia', 'Ostrich', 'Emu', 'Dolphin', 'Giraffe', 'Bushpig', 'Gaur', 'Alpaca', 'Giraffe', 'Mammal', 'Ape', 'Monkey']"
China,Moon,"['China', 'Moon_landing', 'Moon']"
Africa,England,"['Africa', 'United_Kingdom', 'England']"
Batman,Peanut,"['Batman', 'Bat', 'Bee', 'Beetle', 'Honey', 'Honey_bee', 'Soybean', 'Peanut']"
Batman,Coconut_crab,
Computer,Russia,"['Computer', 'Switzerland', 'Russia']"
Cat,Adolf_Hitler,"['Cat', 'Germany', 'Adolf_Hitler']"
Manchester,Water,"['Manchester', 'Canada', 'Fresh_water', 'Water']"
Achilles_tendon,Ivory,"['Achilles_tendon', 'Latin', 'Roman_mythology', 'Western_painting', 'Henri_Matisse', 'Sculpture', 'Ivory']"
Batman,Japan,"['Batman', 'Popular_culture', 'Asia', 'Japan']"
Cat,University,"['Cat', 'Archaeology', 'Education', 'Education_in_the_United_States', 'University']"
Jew,Telephone,"['Jew', 'English_language', 'British_Virgin_Islands', 'Canadian_English', 'Automated_teller_machine', 'Telephone']"
Batman,Albert_Einstein,"['Batman', 'Psychology', 'Noam_Chomsky', 'Albert_Einstein']"
Jesus,Adolf_Hitler,"['Jesus', 'Christianity', 'Western_painting', 'World_War_I', 'World_War_II', 'Adolf_Hitler']"
Computer_programming,Fresh_water,"['Computer_programming', 'Computer_science', 'Computer', 'Silicon', 'Quartz', 'Ice', 'Fresh_water']"
Antlion,Hip_hop_music,"['Antlion', 'Star_Wars', 'Popular_culture', 'Music', 'Hip_hop_music']"
Brothers_Grimm,Windows_Vista,"['Brothers_Grimm', 'Romanticism', 'Roman_Empire', 'Capitalism', 'Western_painting', 'Internet', 'Microsoft', 'Windows_Vista']"
God,Apple,"['God', 'Universe', 'Ape', 'Asia', 'Tehran', 'Japan', 'Tuna', 'Fish', 'Fishing', 'Fish', 'Tuna', 'Vitamin', 'Lemon', 'Apple']"
Jesus,God,"['Jesus', 'Trinity', 'God']"
Cat,Dog,"['Cat', 'Dog']"
California,Adolf_Hitler,"['California', 'Christopher_Columbus', 'Ferdinand_Magellan', 'Holy_Roman_Empire', 'Nazi_Germany', 'Germany', 'Adolf_Hitler']"
AIDS,Jesus,"['AIDS', 'Belgium', 'Anthony_van_Dyck', 'Christianity', 'Jesus']"
Bird_migration,Hubble_Space_Telescope,"['Bird_migration', 'Radar', 'Speed_of_light', 'International_Space_Station', 'Hubble_Space_Telescope']"
England,Train,"['England', 'London_Underground', 'London', 'London_Underground', 'Washington_Metro', 'Amtrak', 'Virginian_Railway', 'Amtrak', 'Atlantic_Coast_Line_Railroad', 'Amtrak', 'EMD_F7', 'Amtrak', 'Atlantic_Coast_Line_Railroad', 'Amtrak', 'Virginian_Railway', 'San_Diego_and_Arizona_Railway', 'Northern_Pacific_Railway', 'Pennsylvania_Railroad', 'Amtrak', 'EMD_F7', 'Super_Chief', 'Train']"
Linux,Adolf_Hitler,"['Linux', 'Germany', 'Adolf_Hitler']"
God,Adolf_Hitler,"['God', 'Christianity', 'Roman_Empire', 'Nazi_Germany', 'Adolf_Hitler']"
Automobile,Windows_XP,"['Automobile', 'Fiberglass', 'Glass', 'Chromium', 'Automobile', 'American_English', 'Vanuatu', 'Isle_of_Man', 'Democratic_Republic_of_the_Congo', 'Mauritania', 'Mexico', 'Taiwan', 'Japan', 'Uruguay', 'Canada', 'The_Bahamas', 'Gabon', 'Qatar', 'Dominica', 'Romania', 'Fossil_fuel', 'Republic_of_Ireland', 'Gibraltar', 'European_Union', 'Turkey', 'United_States', 'Cameroon', 'Austria', 'Sri_Lanka', 'English_language', 'Bosnia_and_Herzegovina', 'Armenia', 'Thailand', 'Black_pepper', 'Ethnic_group', 'Kosovo', 'Anguilla', 'Cayman_Islands', 'Scotland', 'Pakistan', 'South_Africa', 'Malta', 'Wallis_and_Futuna', 'Egypt', 'Jersey', 'French_Polynesia', 'Lithuania', 'Italy', 'Federated_States_of_Micronesia', 'Mali', 'Guyana', 'Heard_Island_and_McDonald_Islands', 'Reggaeton', 'Tsunami', 'Togo', 'Central_African_Republic', 'Trinidad_and_Tobago', 'Chile', 'Kenya', 'Singapore', 'Sugarcane', 'Chad', 'Volcano', 'Czech_Republic', 'James_Cook', 'Easter_Island', 'Indonesia', 'Croatia', 'Malawi', 'New_Caledonia', 'Cambodia', 'British_Indian_Ocean_Territory', 'Slovenia', 'Fiji', 'Guinea', 'Solomon_Islands', 'Lesotho', 'Brunei', 'Burkina_Faso', 'Bulgaria', 'Jarvis_Island', 'Hungary', 'South_Korea', 'Wake_Island', 'The_Gambia', 'World_Trade_Organization', 'Palmyra_Atoll', 'Andorra', 'British_Virgin_Islands', 'Seychelles', 'Cuba', 'Nauru', 'Bangladesh', 'Haiti', 'Switzerland', 'Poland', 'Tanzania', 'List_of_sovereign_states', 'Attack_on_Pearl_Harbor', 'Falkland_Islands', 'East_Timor', 'Vietnam', 'Cape_Verde', 'Ecuador', 'Grenada', 'Tonga', 'Laos', 'United_Kingdom', 'Australia', 'Manganese', 'Monaco', 'Namibia', 'Sierra_Leone', 'French_language', 'Spain', 'Nigeria', 'Kiribati', 'World_Heritage_Site', 'Latvia', 'Rwanda', 'Nazi_Germany', 'Greece', 'Montenegro', 'Pitcairn_Islands', 'Zambia', 'Christmas_Island', 'Republic_of_the_Congo', 'Argentina', 'Ukulele', 'Baker_Island', 'Botswana', 'Christianity', 'Uganda', 'Hebrides', 'Turks_and_Caicos_Islands', 'Germany', 'France', 'Guinea-Bissau', 'Belgium', 'Barbados', 'Madagascar', 'Samoa', 'Saint_Kitts_and_Nevis', 'Maldives', 'Cyprus', 'Senegal', 'Jamaica', 'Midway_Atoll', 'Manila', 'Saint_Lucia', 'Tuvalu', 'Papua_New_Guinea', 'Luxembourg', 'Bermuda', 'Montserrat', 'South_Georgia_and_the_South_Sandwich_Islands', 'Kingman_Reef', 'Saint_Vincent_and_the_Grenadines', 'Akrotiri_and_Dhekelia', 'Ukraine', 'China', 'American_Samoa', 'Norfolk_Island', 'Tunisia', 'New_Zealand', 'United_Arab_Emirates', 'Radish', 'India', 'Niger', 'Sahara', 'Desert', 'Marco_Polo', 'China', 'Geography', 'Computer_science', 'Computer_programming', 'Computer', 'Windows_2000', 'Windows_XP']"
Canada,Pony,"['Canada', 'Gibraltar', 'Isle_of_Man', 'Cricket', 'Netball', 'Badminton', 'Beach', 'Tern', 'Rabbit', 'Alpaca', 'Pig', 'Mammal', 'Horse', 'Pony']"
Apple,Banana,"['Apple', 'Banana']"
Acceleration,Mozilla_Firefox,"['Acceleration', 'Momentum', 'Light', 'Fire', 'Photon', 'Photography', 'Mosaic', 'Pottery', 'Italian_Renaissance', 'Renaissance', 'Internet', 'Mozilla_Firefox']"
Adolf_Hitler,Jesus,"['Adolf_Hitler', 'Martin_Luther', 'God', 'Jesus']"
Smog,Toy_Story,"['Smog', 'California', 'Animation', 'Toy_Story']"
Bamako,Sun,"['Bamako', 'Sahara', 'Desert', 'Solar_System', 'Sun']"
China,Afghanistan,"['China', 'Afghanistan']"
Earth,Odysseus,"['Earth', 'Ancient_Greece', 'Greece', 'Odyssey', 'Odysseus']"
Famine,Arctic,"['Famine', 'Iceland', 'Svalbard', 'Arctic_Circle', 'Arctic_Ocean', 'Arctic']"
Electricity,Anne_Frank,"['Electricity', 'Hungary', 'The_Holocaust', 'Nazi_Germany', 'Mauthausen-Gusen_concentration_camp', 'Vienna', 'The_Holocaust', 'Nazi_Germany', 'The_Holocaust', 'Nazi_Germany', 'The_Holocaust', 'Nazism', 'The_Holocaust', 'Nazi_Germany', 'The_Holocaust', 'Nazi_Germany', 'The_Holocaust', 'Nazi_Germany', 'Mauthausen-Gusen_concentration_camp', 'Anschluss', 'Austria', 'Nazi_Germany', 'Germany', 'The_Holocaust', 'Nazi_Germany', 'The_Holocaust', 'Adolf_Hitler', 'Anne_Frank']"
Apple,Fruit,"['Apple', 'Fruit']"
Colombia,Meat,"['Colombia', 'Potato', 'Soybean', 'Protein', 'Vertebrate', 'Animal', 'Meat']"
Batman,Bill_Clinton,"['Batman', 'Christian_Bale', 'Bob_Dylan', 'Bill_Clinton']"
Computer,Baseball,"['Computer', 'Television', 'Felix_the_Cat', 'Basketball', 'Baseball']"
Chemistry,Fidel_Castro,"['Chemistry', 'Aristotle', 'Autocracy', 'Communism', 'Fidel_Castro']"
Dog,Beer,"['Dog', 'Vitamin_D', 'B_vitamins', 'Scurvy', 'Beriberi', 'Netherlands', 'Vincent_van_Gogh', 'Absinthe', 'Beer']"
Computer,Whale,"['Computer', 'Telephone', 'Telephone_exchange', 'London', 'Roman_Britain', 'North_Sea', 'Whale']"
Bird,Thomas_Jefferson,"['Bird', 'Homer', 'Raphael', 'American_English', 'American_Revolutionary_War', 'Thomas_Jefferson']"
Citrus,Physics,"['Citrus', 'Ultraviolet', 'Semiconductor', 'Quantum_mechanics', 'Thermodynamics', 'Physics']"
God,Aztec,"['God', 'Religion', 'Ancient_Rome', 'Roman_Empire', 'Mesopotamia', 'Akkadian_Empire', 'Copper', 'Alchemy', 'Ancient_Egypt', 'Maya_civilization', 'Aztec']"
Human,Pluto,"['Human', 'Universe', 'Planet', 'Pluto']"
Continent,Gorilla,"['Continent', 'Africa', 'Democratic_Republic_of_the_Congo', 'Republic_of_the_Congo', 'Cameroon', 'Democratic_Republic_of_the_Congo', 'Republic_of_the_Congo', 'Democratic_Republic_of_the_Congo', 'Bonobo', 'Gorilla']"
Moon,Mars,"['Moon', 'Mars']"
Cereal,Kurt_Cobain,"['Cereal', 'Paul_McCartney', 'U2', 'Eric_Clapton', 'Bob_Marley', 'Eric_Clapton', 'Bob_Marley', 'Bob_Dylan', 'Bob_Marley', 'Bob_Dylan', 'Bob_Marley', 'Eric_Clapton', 'Bob_Marley', 'Bob_Dylan', 'Jack_Kerouac', 'Alternative_rock', 'Kurt_Cobain']"
AIDS,Tour_de_France,"['AIDS', 'French_language', 'French_Guiana', 'France', 'Tour_de_France']"
Dodo,Film,"['Dodo', 'Bird', 'Sound', 'Wave', 'Dune', 'Star_Wars', 'Citizen_Kane', 'Bicycle_Thieves', 'Charlie_Chaplin', 'Silent_film', 'Film']"
Mathematics,Juice,"['Mathematics', 'Linear_algebra', 'Algebra', 'Biology', 'Ethanol', 'Sugarcane', 'Sugar', 'Honey', 'Ethanol', 'Citrus', 'Lemon', 'Juice']"
Dog,Sea,"['Dog', 'Earless_seal', 'Ocean', 'Sea']"
Video,China,"['Video', 'Asia', 'China']"
Brazil,Vitamin,"['Brazil', 'Soybean', 'Vitamin']"
David_Beckham,Great_white_shark,"['David_Beckham', 'Pel%C3%A9', 'Alan_Turing', 'Wright_brothers', 'Gliding', 'Acceleration', 'Force', 'Comet', 'Great_comet', 'Comet', 'Great_Comet_of_1882', 'Great_comet', 'Comet', 'Great_Comet_of_1882', 'Great_comet', 'Comet', 'Great_Comet_of_1882', 'Great_comet', 'Comet', 'Great_Comet_of_1882', 'Great_comet', 'Comet', 'Great_Comet_of_1882', 'Great_comet', 'Comet', 'Great_Comet_of_1882', 'Great_comet', 'Comet', 'Great_Comet_of_1882', 'Great_comet', 'Comet', 'Great_Comet_of_1882', 'Great_comet', 'Comet', 'Great_Comet_of_1882', 'Great_comet', 'Comet', 'Great_Comet_of_1882', 'Great_comet', 'Comet', 'Great_Comet_of_1882', 'Great_comet', 'Comet', 'Great_Comet_of_1882', 'Great_comet', 'Comet', 'Great_Comet_of_1882', 'Great_comet', 'Comet', 'Great_Comet_of_1882', 'Great_comet', 'Comet', 'Great_Comet_of_1882', 'Great_comet', 'Comet', 'Great_Comet_of_1882', 'Great_comet', 'Comet', 'Great_Comet_of_1882', 'Great_comet', 'Comet', 'Great_Comet_of_1882', 'Great_comet', 'Comet', 'Great_Comet_of_1882', 'Great_comet', 'Comet', 'Great_Comet_of_1882', 'Great_comet', 'Comet', 'Great_Comet_of_1882', 'Great_comet', 'Comet', 'Great_Comet_of_1882', 'Great_comet', 'Comet', 'Great_Comet_of_1882', 'Great_comet', 'Comet', 'Great_Comet_of_1882', 'Comet', 'Great_Comet_of_1882', 'Great_comet', 'Comet', 'Great_Comet_of_1882', 'Great_comet', 'Comet', 'Great_Comet_of_1882', 'Great_comet', 'Comet', 'Great_Comet_of_1882', 'Great_comet', 'Comet', 'Great_Comet_of_1882', 'Great_comet', 'Comet', 'Great_Comet_of_1882', 'Great_comet', 'Gas', 'Loch', 'Loch_Ness', 'Brown_trout', 'Australia', 'Great_Barrier_Reef', 'Shark', 'Great_white_shark']"
Christianity,Natalie_Portman,"['Christianity', 'Anglicanism', 'Judaism', 'Hebrew_language', 'Israel', 'Jordan', 'Israel', 'United_States', 'Cinema_of_the_United_States', 'Film', 'Actor', 'Laurence_Olivier', 'Jane_Fonda', 'Natalie_Portman']"
Africa,Differential_equation,"['Africa', 'Fractal', 'Mathematics', 'Differential_equation']"
Pikachu,Jesus,"['Pikachu', 'Vincent_van_Gogh', 'Paul_C%C3%A9zanne', 'Imagism', 'Henrik_Ibsen', 'William_Shakespeare', 'Henry_V_of_England', 'Archbishop_of_Canterbury', 'Trinity', 'Jesus']"
Pikachu,Sun,"['Pikachu', 'Star_Trek', 'Star_Wars', 'Space_station', 'Sun']"
Harry_Potter,Kangaroo,"['Harry_Potter', 'Osaka', 'Australia', 'Kangaroo']"
Animal,Dog,"['Animal', 'Dog']"
Flower,George_H._W._Bush,"['Flower', 'Charles_Darwin', 'Noam_Chomsky', 'Calvin_Coolidge', 'George_W._Bush', 'George_H._W._Bush']"
Archbishop_of_Canterbury,Neil_Armstrong,"['Archbishop_of_Canterbury', 'Bede', 'Canterbury', 'Mahatma_Gandhi', 'Louis_Armstrong', 'Carl_Sagan', 'Louis_Armstrong', 'Carl_Sagan', 'Louis_Armstrong', 'Alan_Turing', 'Louis_Armstrong', 'Carl_Sagan', 'Louis_Armstrong', 'Carl_Sagan', 'Louis_Armstrong', 'Carl_Sagan', 'Moon', 'Apollo_11', 'Neil_Armstrong']"
Dinosaur,China,"['Dinosaur', 'Beijing', 'Grand_Canal_of_China', 'Chinese_language', 'Republic_of_China', 'People%27s_Republic_of_China', 'China']"
Dinosaur,George_W._Bush,"['Dinosaur', 'United_States', 'President_of_the_United_States', 'George_H._W._Bush', 'George_W._Bush']"
Reptile,Jesus,"['Reptile', 'Charles_Dickens', 'Greek_mythology', 'Cleopatra_VII_of_Egypt', 'Osiris', 'Alexander_the_Great', 'Bible', 'Jesus']"
Jesus,Microsoft,"['Jesus', 'Encyclop%C3%A6dia_Britannica', 'Microsoft']"
Volcano,Alphabet,"['Volcano', 'Latin', 'Latin_alphabet', 'Alphabet']"
China,Birth_control,"['China', 'Constitutional_monarchy', 'Libertarianism', 'Love', 'Birth_control']"
United_States,English_language,"['United_States', 'Encyclop%C3%A6dia_Britannica', 'British_English', 'English_language']"
Forth,Anne_Frank,
Dog,Elementary_algebra,"['Dog', 'Binomial_nomenclature', 'Latin', 'Isaac_Newton', 'Mathematics', 'Elementary_algebra']"
Agriculture,Sparrow,
15th_century,Windows_Vista,"['15th_century', 'Sarajevo', 'United_States', 'Microsoft', 'Windows_Vista']"
Colombia,Menthol,"['Colombia', 'Coffee', 'Wine', 'Ethanol', 'Essential_oil', 'Menthol']"
Anaconda,Agnosticism,"['Anaconda', 'Animal', 'Religion', 'Agnosticism']"
The_Godfather,Neptune,"['The_Godfather', 'California', 'Pacific_Ocean', 'Continent', 'Indian_Ocean', 'Ocean', 'India', 'Indian_Ocean', 'Ocean', 'Moon', 'Neptune']"
Nintendo,Snow,"['Nintendo', 'Melbourne', 'Canada', 'Autumn', 'Snow']"
Batman,Jesus,"['Batman', 'Christian_Bale', 'William_Shakespeare', 'Henry_VI_of_England', 'Bible', 'Jesus']"
Computer_programming,The_Beatles,"['Computer_programming', 'Flute', 'Guitar', 'Paul_McCartney', 'The_Beatles']"
John_Dee,China,"['John_Dee', 'Ireland', 'Scotland', 'Hong_Kong', 'People%27s_Republic_of_China', 'China']"
Citrus,Desert,"['Citrus', 'Seed', 'Forest', 'Desert']"
Sesame,Parthenon,"['Sesame', 'Mesopotamia', 'Ancient_Greece', 'Parthenon', 'Greece', 'Parthenon']"
Mario,Nintendo,"['Mario', 'Nintendo']"
Film,Ku_Klux_Klan,"['Film', 'Propaganda', 'Nazi_Germany', 'Ku_Klux_Klan']"
Bald_Eagle,Clock,"['Bald_Eagle', 'Bird', 'Feather', 'Clothing', 'Watch', 'Clock']"
Ant,Avalanche,"['Ant', 'Bee', 'Asia', 'Oligocene', 'Vertebrate', 'Human', 'Ultraviolet', 'Aphid', 'Beetle', 'Australia', 'Silurian', 'Jurassic', 'Carbon_dioxide', 'Ordovician', 'Colombia', 'California', 'Starship_Troopers', 'Anteater', 'German_language', 'Sanskrit', 'Encyclop%C3%A6dia_Britannica', 'Woodpecker', 'Mammal', 'Wasp', 'Nitrogen_fixation', 'Cambrian', 'Greek_mythology', 'Wikispecies', 'Eukaryote', 'Honey_bee', 'Philippines', 'Crustacean', 'India', 'Ecology', 'Formic_acid', 'Fiji', 'Latin', 'Malaysia', 'Dutch_language', 'Arthropod', 'Miocene', 'Fungus', 'Citrus', 'Eocene', 'Triassic', 'Thailand', 'South_America', 'Dandelion', 'Europe', 'Civilization', 'Oxygen', 'Nematode', 'Aardvark', 'Carboniferous', 'Earth', 'Athena', 'Bible', 'Propaganda', 'Iceland', 'South_Africa', 'Insect', 'Invasive_species', 'Africa', 'Animal', 'Soil', 'Fossil', 'Cretaceous', 'Antarctica', 'Biodiversity', 'Evolutionarily_stable_strategy', 'Mark_Twain', 'Greenland', 'Devonian', 'Permian', 'Herbivore', 'Precambrian', 'Hymenoptera', 'Insect', 'Devonian', 'Glacier', 'Snow', 'Avalanche']"
Napoleonic_Wars,Superman,"['Napoleonic_Wars', 'England', 'England_expects_that_every_man_will_do_his_duty', 'Battle_of_Austerlitz', 'Leo_Tolstoy', 'Victor_Hugo', 'Michelangelo', 'Henry_Moore', 'Space_exploration', 'Spacecraft_propulsion', 'Force', 'Michael_Faraday', 'Physics', 'Superconductivity', 'Electricity', 'Popular_culture', 'Comics', 'Superman']"
Aircraft,Solar_eclipse,"['Aircraft', 'Wind', 'Solar_System', 'Solar_eclipse']"
Gregorian_chant,Inductance,"['Gregorian_chant', 'Latin', 'Isaac_Newton', 'Electricity', 'Inductance']"
Achilles,Winston_Churchill,"['Achilles', 'Greek_mythology', 'T._S._Eliot', 'Winston_Churchill']"
England,Japan,"['England', 'Gibraltar', 'United_Kingdom', 'Kiribati', 'Japan']"
North_America,Canada,"['North_America', 'Canada']"
American_Civil_War,Kuwait_City,"['American_Civil_War', 'Ku_Klux_Klan', 'Shanghai', 'New_York_City', 'Tel_Aviv', 'Global_city', 'United_Arab_Emirates', 'Kuwait', 'Kuwait_City']"
Mormon,Ice,"['Mormon', 'Encyclop%C3%A6dia_Britannica', 'William_Howard_Taft', 'Stroke', 'Bacteria', 'Pneumonia', 'Brain', 'Calcium', 'Silver', 'Potassium', 'Igneous_rock', 'Gas', 'Crystal', 'Snow', 'Ice']"
Metal,Prague,"['Metal', 'Athens', 'Prague']"
Beer,Warsaw,"['Beer', 'Ukraine', 'Poland', 'Warsaw']"
Internet,Banana,"['Internet', 'Bangkok', 'Sri_Lanka', 'Mango', 'Coconut', 'Banana']"
Ocean,Love,"['Ocean', 'Life', 'Animal', 'Nature', 'Organism', 'Life', 'Nature', 'Life', 'Fermi_paradox', 'Civilization', 'Cultural_identity', 'Culture', 'Aesthetics', 'Humour', 'Mysticism', 'Love']"
Ant,Hurricane_Katrina,"['Ant', 'South_America', 'Slavery', 'United_States', 'Mexico', 'Gulf_of_Mexico', 'Hurricane_Katrina']"
Batman,Wikisource,"['Batman', 'Psychology', 'Wikisource']"
Dinosaur,Central_processing_unit,"['Dinosaur', 'Physics', 'Technology', 'Integrated_circuit', 'CPU_cache', 'Central_processing_unit']"
Chemistry,George_H._W._Bush,"['Chemistry', 'Astrology', 'Ronald_Reagan', 'George_H._W._Bush']"
Geometry,Volleyball,"['Geometry', 'Sphere', 'Trigonometry', 'Sound', 'Wave', 'Light', 'Wave', 'Sound', 'Wave', 'Radar', 'Tornado', 'Weather', 'Organism', 'Weather', 'Biology', 'Animal', 'Sport', 'Tennis', 'Volleyball']"
Music,Metal,"['Music', 'Brass_instrument', 'Aluminium', 'Metal']"
Cat,Pollution,"['Cat', 'Invasive_species', 'Pollution']"
Christianity,Coconut_crab,"['Christianity', 'Costa_Rica', 'Caribbean_Sea', 'The_Bahamas', 'Bahamas', 'The_Bahamas', 'Vanuatu', 'Coconut', 'Coconut_crab']"
Bolivia,Pac-Man,"['Bolivia', 'Soybean', 'Sugar', 'Sugar_beet', 'Honey', 'Bee', 'Beetle', 'Wasp', 'Ant', 'Insect', 'Bee', 'Beetle', 'Insect', 'Bee', 'Wasp', 'Insect', 'Ant', 'Hymenoptera', 'Bee', 'Beetle', 'Wasp', 'Bee', 'Beetle', 'Insect', 'Bee', 'Beetle', 'Ant', 'Honey_bee', 'Wheat', 'Sugar', 'Food', 'Honey', 'Bee', 'Insect', 'Hymenoptera', 'Insect', 'Bee', 'Beetle', 'Insect', 'Bee', 'Hymenoptera', 'Insect', 'Hymenoptera', 'Insect', 'Bee', 'Beetle', 'Wasp', 'Insect', 'Honey', 'Sugar', 'China', 'Japan', 'Rugby_World_Cup', 'Japan', 'Tokyo', 'Sumo', 'Japan', 'Taiwan', 'Japan', 'Marco_Polo', 'Doctor_Who', 'Sesame_Street', 'Animation', 'Video', 'Sony', 'Nintendo', 'Pac-Man']"
Computer,Batman,"['Computer', 'Alan_Turing', 'Bruce_Lee', 'Wrestling', 'Heracles', 'Thor', 'Odin', 'Thor', 'God', 'Popular_culture', 'Comics', 'Superman', 'Batman']"
Art,Double_bass,"['Art', 'Music', 'Musical_instrument', 'Double_bass']"
Thailand,Pigeon,
AT%26T,Vegetable,"['AT%26T', 'Latin_America', 'Potato', 'Plant', 'Vegetable']"
Jesus,Google,"['Jesus', 'Encyclop%C3%A6dia_Britannica', 'Microsoft', 'Google']"
David_Beckham,Frog,"['David_Beckham', 'Pel%C3%A9', 'Rio_de_Janeiro', 'Basketball', 'Game', 'Lawn', 'Rabbit', 'Animal', 'Reptile', 'Vertebrate', 'Frog']"
Bangladesh,Harry_S._Truman,"['Bangladesh', 'United_States', 'George_Washington', 'Franklin_D._Roosevelt', 'Abraham_Lincoln', 'Benjamin_Franklin', 'Grover_Cleveland', 'Harry_S._Truman']"
Internet,Cat,"['Internet', 'Ghana', 'Cameroon', 'Fish', 'Vertebrate', 'Mammal', 'Cat']"
Weasel,Barium,"['Weasel', 'Mammal', 'Mineral', 'Aluminium', 'Barium']"
Judaism,Mozilla_Firefox,"['Judaism', 'Cambridge', 'Microsoft', 'World_Wide_Web', 'Internet_Explorer', 'Internet', 'Mozilla_Firefox']"
Fourteenth_Amendment_to_the_United_States_Constitution,Reptile,"['Fourteenth_Amendment_to_the_United_States_Constitution', 'Cultural_diversity', 'Biodiversity', 'Reptile']"
Earless_seal,Citrus,"['Earless_seal', 'Temperate', 'Tropical_cyclone', 'Nature', 'Botany', 'Fruit', 'Citrus']"
Universe,Screw,"['Universe', 'Wave', 'Electronics', 'Electron', 'Electronics', 'Screw']"
