start,end,path
Aluminium_chloride,Parrot,"['Aluminium_chloride', 'Aluminium', 'Latin', 'The_Cat_in_the_Hat', 'Dr._Seuss', 'Whale', 'Orca', 'Cormorant', 'Bird', 'Parrot']"
Batman,Penguin,"['Batman', 'Scotland', 'Folklore', 'Scottish_mythology', 'Scotland', 'Cattle', 'Chordate', 'Bird', 'Penguin']"
Automobile,Pluto,"['Automobile', 'Energy', 'Star', 'Planet', 'Pluto']"
England,God,"['England', 'Christianity', 'Roman_Catholic_Church', 'God']"
Batman,Bible,"['Batman', 'Scotland', 'Roman_law', 'Roman_Empire', 'Christianity', 'Bible']"
Art,Mango,"['Art', 'Color', 'Fruit', 'Mango']"
Flower,Adolf_Hitler,"['Flower', 'Bee', 'Ant', 'Bee', 'Hymenoptera', 'Animal', 'Aristotle', 'Jew', 'Adolf_Hitler']"
Calculus,Paul_McCartney,"['Calculus', 'Albert_Einstein', 'Linus_Pauling', 'Linus_Torvalds', 'Linus_Pauling', 'Robert_Oppenheimer', 'Paul_Dirac', 'England', 'The_Beatles', 'Paul_McCartney']"
Achilles_tendon,Ocean,"['Achilles_tendon', 'Latin', 'Europe', 'Arctic_Ocean', 'Ocean']"
14th_century,Rainbow,"['14th_century', 'Abacus', 'Hebrew_language', 'Vowel', 'Alphabet', 'Science', 'Nature', 'Ultraviolet', 'Color', 'Rainbow']"
Electricity,God,"['Electricity', 'Ancient_Greece', 'Athena', 'Zeus', 'Jupiter_%28mythology%29', 'Zeus', 'Jupiter_%28mythology%29', 'Roman_mythology', 'Zeus', 'Jupiter_%28mythology%29', 'Zeus', 'Jupiter_%28mythology%29', 'Roman_mythology', 'Zeus', 'Jupiter_%28mythology%29', 'Zeus', 'Jupiter_%28mythology%29', 'Zeus', 'Jupiter_%28mythology%29', 'Zeus', 'Roman_mythology', 'Zeus', 'Jupiter_%28mythology%29', 'Zeus', 'Jupiter_%28mythology%29', 'Zeus', 'Jupiter_%28mythology%29', 'Roman_mythology', 'Zeus', 'Jupiter_%28mythology%29', 'Zeus', 'Jupiter_%28mythology%29', 'Zeus', 'Jupiter_%28mythology%29', 'Zeus', 'Roman_mythology', 'Zeus', 'Jupiter_%28mythology%29', 'Thor', 'God']"
Calculus,Lemon,"['Calculus', 'Latin', 'Science', 'Latin', 'Vulgar_Latin', 'Tree', 'Citrus', 'Lemon']"
Archbishop_of_Canterbury,Vietnam,"['Archbishop_of_Canterbury', 'Rome', 'Philippines', 'Vietnam']"
Brazil,Hydrogen,"['Brazil', 'Sugarcane', 'Scientific_classification', 'Organism', 'Chemical_element', 'Hydrogen']"
Batman,Vitamin_D,"['Batman', 'Spring_Heeled_Jack', 'Nature', 'Ultraviolet', 'Retina', 'Eye', 'Calcite', 'Crystal', 'Chemistry', 'Medicine', 'Anatomy', 'Vertebrate', 'Chordate', 'Vertebrate', 'Chordate', 'Vertebrate', 'Scientific_classification', 'Human', 'Ultraviolet', 'Protein', 'Lipid', 'Vitamin', 'Vitamin_D']"
George_W._Bush,Monkey,
China,Moon,"['China', 'Sea', 'Moon']"
Africa,England,"['Africa', 'United_Kingdom', 'England']"
Batman,Peanut,"['Batman', 'Spring_Heeled_Jack', 'Nature', 'Plant', 'Seed', 'Pea', 'Tree', 'Pea', 'Bean', 'Peanut']"
Batman,Coconut_crab,"['Batman', 'Scotland', 'Cattle', 'Animal', 'Insect', 'Crustacean', 'Arthropod', 'Coconut_crab']"
Computer,Russia,"['Computer', 'Great_Britain', 'Ukraine', 'Russia']"
Cat,Adolf_Hitler,"['Cat', 'Genealogy', 'Winston_Churchill', 'Adolf_Hitler']"
Manchester,Water,
Achilles_tendon,Ivory,"['Achilles_tendon', 'Achilles', 'Greece', 'Africa', 'Elephant', 'Ivory']"
Batman,Japan,"['Batman', 'Scotland', 'China', 'Japan']"
Cat,University,"['Cat', 'Scientific_classification', 'Carolus_Linnaeus', 'Stockholm', 'Capital', 'Seoul', 'University']"
Jew,Telephone,"['Jew', 'English_language', 'Internet', 'Optical_fiber', 'Light', 'Radio', 'Television', 'Telecommunication', 'Telephone']"
Batman,Albert_Einstein,"['Batman', 'Chemistry', 'Physics', 'Albert_Einstein']"
Jesus,Adolf_Hitler,"['Jesus', 'The_Holocaust', 'Adolf_Hitler']"
Computer_programming,Fresh_water,"['Computer_programming', 'Linguistics', 'Arabic_language', 'Cotton', 'Ecology', 'Water', 'Fresh_water']"
Antlion,Hip_hop_music,"['Antlion', 'Insect', 'Human', 'Music', 'Hip_hop_music']"
Brothers_Grimm,Windows_Vista,"['Brothers_Grimm', 'Germany', 'Europe', 'Crustacean', 'Scientific_classification', 'Charles_Darwin', 'Biology', 'Life', 'Cell_%28biology%29', 'Louis_Pasteur', 'Roman_Catholic_Church', 'Art', 'Cubism', 'Architecture', 'Computer', 'Microsoft_Windows', 'Windows_Vista']"
God,Apple,"['God', 'Nature', 'Plant', 'Fruit', 'Apple']"
Jesus,God,"['Jesus', 'God']"
Cat,Dog,"['Cat', 'Dog']"
California,Adolf_Hitler,"['California', 'Ronald_Reagan', 'Soviet_Union', 'Nazi_Germany', 'Adolf_Hitler']"
AIDS,Jesus,"['AIDS', 'Human', 'Deity', 'Jesus']"
Bird_migration,Hubble_Space_Telescope,"['Bird_migration', 'Radar', 'Wave', 'Ultraviolet', 'Astronomy', 'Telescope', 'Hubble_Space_Telescope']"
England,Train,"['England', 'London_Underground', 'M25_motorway', 'London', 'London_Underground', 'M25_motorway', 'London', 'London_Underground', 'M25_motorway', 'London', 'London_Underground', 'Double-decker_bus', 'United_States', 'Electronics', 'Engineering', 'Steam_engine', 'Mechanical_work', 'Force', 'Bicycle', 'Automobile', 'Steam_engine', 'Automobile', 'Steam_engine', 'Automobile', 'Steam_engine', 'Mechanical_work', 'Force', 'Bicycle', 'Aircraft', 'Airship', 'Aircraft', 'Boat', 'Hovercraft', 'Boat', 'Hovercraft', 'Boat', 'Hovercraft', 'Boat', 'Industrial_Revolution', 'Rail_transport', 'Train']"
Linux,Adolf_Hitler,"['Linux', 'Richard_Stallman', 'Winston_Churchill', 'Adolf_Hitler']"
God,Adolf_Hitler,"['God', 'Judaism', 'Nazi_Germany', 'Adolf_Hitler']"
Automobile,Windows_XP,"['Automobile', 'MINI_%28BMW%29', 'Mini', 'MINI_%28BMW%29', 'Mini', 'Internet', 'Microsoft', 'Microsoft_Windows', 'Windows_XP']"
Canada,Pony,"['Canada', 'Beaver', 'Dam', 'Beaver', 'Animal', 'Mammal', 'Horse', 'Pony']"
Apple,Banana,"['Apple', 'Fruit', 'Halloween', 'Fruit', 'Banana']"
Acceleration,Mozilla_Firefox,"['Acceleration', 'Light', 'Photon', 'James_Clerk_Maxwell', 'Light', 'California', 'Computer', 'Internet', 'World_Wide_Web', 'Mozilla_Firefox']"
Adolf_Hitler,Jesus,"['Adolf_Hitler', 'Roman_Catholic_Church', 'Jesus']"
Smog,Toy_Story,"['Smog', 'California', 'Film', 'Animation', 'The_Lion_King', 'Toy_Story']"
Bamako,Sun,"['Bamako', 'Metal', 'Astronomy', 'Sun']"
China,Afghanistan,"['China', 'Mongolia', 'Iraq', 'Mesopotamia', 'Persian_Empire', 'Afghanistan']"
Earth,Odysseus,"['Earth', 'Norse_mythology', 'Greek_mythology', 'Odysseus']"
Famine,Arctic,"['Famine', 'Iceland', 'Arctic_Circle', 'Arctic']"
Electricity,Anne_Frank,"['Electricity', 'Ancient_Greece', 'Greece', 'Netherlands', 'Anne_Frank']"
Apple,Fruit,"['Apple', 'Fruit']"
Colombia,Meat,"['Colombia', 'Petroleum', 'Biodiesel', 'Soybean', 'Meat']"
Batman,Bill_Clinton,"['Batman', 'Spring_Heeled_Jack', 'England', 'Thomas_Hobbes', 'Government', 'Tony_Blair', 'Bill_Clinton']"
Computer,Baseball,"['Computer', 'Automobile', 'United_States', 'Baseball']"
Chemistry,Fidel_Castro,"['Chemistry', 'World_War_II', 'Mao_Zedong', 'Communism', 'Cuba', 'Fidel_Castro']"
Dog,Beer,"['Dog', 'Milk', 'Cheese', 'Belgium', 'Lettuce', 'Water', 'Sweden', 'Meat', 'Mammal', 'Milk', 'Glass', 'Mediterranean_Sea', 'Europe', 'Copenhagen', 'Fishing', 'Beer']"
Computer,Whale,"['Computer', 'Automobile', 'Biodiesel', 'Lipid', 'Carbon', 'Arctic', 'Sea', 'Ocean', 'Whale']"
Bird,Thomas_Jefferson,"['Bird', 'Human', 'Philosophy', 'Thomas_Aquinas', 'John_Locke', 'Thomas_Jefferson']"
Citrus,Physics,"['Citrus', 'Scientific_classification', 'Evolution', 'Science', 'Physics']"
God,Aztec,"['God', 'India', 'South_America', 'Mestizo', 'Inca_Empire', 'Machu_Picchu', 'Inca_Empire', 'Spanish_conquest_of_the_Inca_Empire', 'Inca_Empire', 'Maize', 'Mexico', 'Olmec', 'Aztec']"
Human,Pluto,"['Human', 'Space_exploration', 'Solar_System', 'Pluto']"
Continent,Gorilla,"['Continent', 'Africa', 'Carnivore', 'Mammal', 'Vertebrate', 'Mammal', 'Vertebrate', 'Mammal', 'Hippopotamus', 'Mammal', 'Vertebrate', 'Mammal', 'Vertebrate', 'Mammal', 'Chordate', 'Mammal', 'Vertebrate', 'Mammal', 'Hippopotamus', 'Mammal', 'Hippopotamus', 'Mammal', 'Platypus', 'Mammal', 'Hippopotamus', 'Mammal', 'Vertebrate', 'Mammal', 'Vertebrate', 'Mammal', 'Vertebrate', 'Mammal', 'Hippopotamus', 'Mammal', 'Hippopotamus', 'Mammal', 'Vertebrate', 'Mammal', 'Elephant', 'Mammal', 'Vertebrate', 'Animal', 'Mammal', 'Human', 'Gorilla']"
Moon,Mars,"['Moon', 'Mars']"
Cereal,Kurt_Cobain,"['Cereal', 'United_States', 'Music_of_the_United_States', 'Nirvana_%28band%29', 'Kurt_Cobain']"
AIDS,Tour_de_France,
Dodo,Film,"['Dodo', 'Bird', 'Pigeon', 'Rock_Pigeon', 'Istanbul', 'Calligraphy', 'Painting', 'Photography', 'Video', 'Film']"
Mathematics,Juice,"['Mathematics', 'Quantity', 'Energy', 'Food', 'Vitamin', 'Citrus', 'Juice']"
Dog,Sea,"['Dog', 'Arctic', 'Sea']"
Video,China,"['Video', 'Australia', 'People%27s_Republic_of_China', 'China']"
Brazil,Vitamin,"['Brazil', 'Soybean', 'Protein', 'Lipid', 'Vitamin']"
David_Beckham,Great_white_shark,"['David_Beckham', 'Australia', 'Mammal', 'Chordate', 'Reptile', 'Reptile', 'Reptile', 'Reptile', 'Reptile', 'Reptile', 'Reptile', 'Reptile', 'Reptile', 'Reptile', 'Reptile', 'Reptile', 'Reptile', 'Crocodile', 'Fish', 'Whale_shark', 'Shark', 'Great_white_shark']"
Christianity,Natalie_Portman,
Africa,Differential_equation,"['Africa', 'Fossil', 'Punctuated_equilibrium', 'Natural_selection', 'Game_theory', 'Applied_mathematics', 'Ordinary_differential_equation', 'Mathematics', 'Differential_equation']"
Pikachu,Jesus,"['Pikachu', 'Book', 'Western_Roman_Empire', 'Roman_Catholic_Church', 'Jesus']"
Pikachu,Sun,"['Pikachu', 'Tree', 'Sunlight', 'Sun']"
Harry_Potter,Kangaroo,"['Harry_Potter', 'Owl', 'Mammal', 'Australia', 'Kangaroo']"
Animal,Dog,
Flower,George_H._W._Bush,"['Flower', 'Canada', 'United_States', 'George_W._Bush', 'George_H._W._Bush']"
Archbishop_of_Canterbury,Neil_Armstrong,"['Archbishop_of_Canterbury', 'River_Thames', 'British_Empire', 'Walter_Raleigh', 'The_Beatles', 'United_States', 'Neil_Armstrong']"
Dinosaur,China,"['Dinosaur', 'China']"
Dinosaur,George_W._Bush,"['Dinosaur', 'United_States', 'George_W._Bush']"
Reptile,Jesus,"['Reptile', 'Vertebrate', 'Human', 'Christianity', 'Jesus']"
Jesus,Microsoft,"['Jesus', 'Literature', 'Corporation', 'University', 'Logic', 'Computer_science', 'Computer_programming', 'Microsoft']"
Volcano,Alphabet,"['Volcano', 'Latin', 'Latin_alphabet', 'Alphabet']"
China,Birth_control,
United_States,English_language,"['United_States', 'French_language', 'English_language']"
Forth,Anne_Frank,"['Forth', 'ASCII', 'Computer', 'Middle_Ages', 'German_language', 'Netherlands', 'Anne_Frank']"
Dog,Elementary_algebra,"['Dog', 'Scientific_classification', 'Binomial_nomenclature', 'Latin', 'Science', 'Calculus', 'Elementary_algebra']"
Agriculture,Sparrow,"['Agriculture', 'Flower', 'Bird', 'House_Sparrow', 'Sparrow']"
15th_century,Windows_Vista,"['15th_century', 'Philosophy', 'Aesthetics', 'Fine_art', 'Visual_arts', 'Architecture', 'Computer', 'Microsoft_Windows', 'Windows_Vista']"
Colombia,Menthol,
Anaconda,Agnosticism,"['Anaconda', 'Scientific_classification', 'Organism', 'Biology', 'Creation-evolution_controversy', 'Atheism', 'Agnosticism']"
The_Godfather,Neptune,"['The_Godfather', 'Norway', 'Arctic', 'Ocean', 'Planet', 'Neptune']"
Nintendo,Snow,"['Nintendo', 'Seoul', 'Snow']"
Batman,Jesus,"['Batman', 'Scotland', 'Roman_law', 'Roman_Catholic_Church', 'Jesus']"
Computer_programming,The_Beatles,"['Computer_programming', 'Microsoft', 'Corporation', 'United_States', 'Music_of_the_United_States', 'The_Beatles']"
John_Dee,China,"['John_Dee', 'Poland', 'Polish-Lithuanian_Commonwealth', 'Estonia', 'Russia', 'People%27s_Republic_of_China', 'China']"
Citrus,Desert,"['Citrus', 'Thailand', 'Arable_land', 'Rainforest', 'Tropics', 'Desert']"
Sesame,Parthenon,"['Sesame', 'Greece', 'Hellenistic_Greece', 'Athens', 'Parthenon']"
Mario,Nintendo,"['Mario', 'Nintendo']"
Film,Ku_Klux_Klan,
Bald_Eagle,Clock,"['Bald_Eagle', 'Eagle', 'Bird', 'Chicken', 'Piano', 'Musical_instrument', 'Sound', 'Wave', 'Speed_of_light', 'Moon', 'Tide', 'Moon', 'Tide', 'Moon', 'Tide', 'Moon', 'Tide', 'Moon', 'Tide', 'Sun', 'Sphere', 'Physics', 'Time', 'Clock']"
Ant,Avalanche,"['Ant', 'Fossil', 'Arctic', 'Arctic_Circle', 'Arctic', 'Sea', 'Aral_Sea', 'Glacier', 'Hubbard_Glacier', 'Glacier', 'Ice', 'Snow', 'Avalanche']"
Napoleonic_Wars,Superman,"['Napoleonic_Wars', 'United_States', 'Hinduism', 'God', 'Deity', 'Mythology', 'Fiction', 'Santa_Claus', 'Jesus', 'God', 'Deity', 'God', 'Deity', 'Fiction', 'Film', 'Charlie_Chaplin', 'Film', 'Actor', 'The_Simpsons', 'Scooby-Doo', 'Batman', 'Superman']"
Aircraft,Solar_eclipse,"['Aircraft', 'Earth%27s_atmosphere', 'Planet', 'Solar_System', 'Solar_System', 'Solar_System', 'Solar_System', 'Solar_System', 'Solar_System', 'Solar_System', 'Solar_System', 'Solar_System', 'Sun', 'Solar_eclipse']"
Gregorian_chant,Inductance,"['Gregorian_chant', 'Medieval_music', 'Trumpet', 'Musical_instrument', 'Sound', 'Wave', 'Electric_field', 'Inductance']"
Achilles,Winston_Churchill,"['Achilles', 'Heracles', 'Odysseus', 'Vladimir_Lenin', 'Joseph_Stalin', 'Winston_Churchill']"
England,Japan,"['England', 'Europe', 'Asia', 'Tokyo', 'Japan']"
North_America,Canada,"['North_America', 'Europe', 'North_America', 'Canada']"
American_Civil_War,Kuwait_City,"['American_Civil_War', 'Ku_Klux_Klan', 'New_York_City', 'Israel', 'Kuwait', 'Kuwait_City']"
Mormon,Ice,"['Mormon', 'Russian_language', 'Svalbard', 'Arctic', 'Sea', 'Great_Lakes', 'Ice_age', 'Ice_sheet', 'Glacier', 'Ice']"
Metal,Prague,"['Metal', 'Currency', 'Country', 'United_Kingdom', 'Europe', 'Prague']"
Beer,Warsaw,"['Beer', 'Russia', 'Poland', 'Warsaw']"
Internet,Banana,"['Internet', 'Information', 'Organism', 'Food', 'Peanut', 'Fruit', 'Banana']"
Ocean,Love,"['Ocean', 'Greek_mythology', 'Christianity', 'Jesus', 'Art', 'Emotion', 'Mind', 'Love']"
Ant,Hurricane_Katrina,"['Ant', 'South_America', 'North_America', 'Gulf_of_Mexico', 'Tropical_cyclone', 'Hurricane_Katrina']"
Batman,Wikisource,"['Batman', 'Chemistry', 'List_of_elements_by_name', 'Periodic_table', 'Periodic_table_%28large_version%29', 'Periodic_table', 'Periodic_table_%28large_version%29', 'Periodic_table', 'Quantum_mechanics', 'Computer', 'World_Wide_Web', 'Book', 'Library', 'Library_of_Congress', 'Literature', 'Publishing', 'Wikipedia', 'Wikimedia_Foundation', 'Wikisource']"
Dinosaur,Central_processing_unit,"['Dinosaur', 'Protoceratops', 'Scientific_classification', 'Organism', 'Cell_%28biology%29', 'Protein', 'Computer_science', 'Computer_programming', 'Algorithm', 'Computer', 'Central_processing_unit']"
Chemistry,George_H._W._Bush,"['Chemistry', 'Robert_Boyle', 'England', 'George_Eliot', 'United_States', 'George_W._Bush', 'George_H._W._Bush']"
Geometry,Volleyball,"['Geometry', 'Symmetry', 'Wave', 'Sound', 'Bat', 'Insect', 'Bee', 'Insect', 'Hymenoptera', 'Animal', 'Organism', 'Food', 'Fishing', 'Sport', 'Olympic_Games', 'Volleyball']"
Music,Metal,"['Music', 'Musical_instrument', 'Guitar', 'Musical_instrument', 'Synthesizer', 'Van_Halen', 'Guitar', 'Musical_instrument', 'Synthesizer', 'Van_Halen', 'Guitar', 'Musical_instrument', 'Synthesizer', 'U2', 'Alternative_rock', 'Guitar', 'Musical_instrument', 'Guitar', 'Renaissance_music', 'Renaissance', 'Architecture', 'Geology', 'Copper', 'Metal']"
Cat,Pollution,"['Cat', 'Extinction', 'Pollution']"
Christianity,Coconut_crab,"['Christianity', 'Oceania', 'Indonesia', 'Indonesian_language', 'Indonesia', 'Indonesian_language', 'Indonesia', 'Papua_New_Guinea', 'Mammal', 'Animal', 'Insect', 'Crustacean', 'Barnacle', 'Arthropod', 'Coconut_crab']"
Bolivia,Pac-Man,"['Bolivia', 'Computer', 'Computer_and_video_games', 'Pac-Man']"
Computer,Batman,"['Computer', 'Toy', 'Star_Wars', 'Force', 'Bicycle', 'Police', 'Firearm', 'Police', 'United_Kingdom', 'Trafalgar_Square', 'David_Beckham', 'Manchester', 'Salford', 'City', 'Italy', 'Renaissance', 'Art', 'Film', 'Charlie_Chaplin', 'Film', 'Charlie_Chaplin', 'Film', 'Charlie_Chaplin', 'Film', 'Actor', 'The_Simpsons', 'Scooby-Doo', 'Batman']"
Art,Double_bass,"['Art', 'Music', 'Musical_instrument', 'Guitar', 'Double_bass']"
Thailand,Pigeon,
AT%26T,Vegetable,"['AT%26T', 'Industry', 'Agriculture', 'Vegetable']"
Jesus,Google,"['Jesus', 'Literature', 'Corporation', 'University', 'Library', 'Internet', 'World_Wide_Web', 'Google']"
David_Beckham,Frog,
Bangladesh,Harry_S._Truman,"['Bangladesh', 'British_monarchy', 'Harold_Wilson', 'Winston_Churchill', 'Harry_S._Truman']"
Internet,Cat,
Weasel,Barium,"['Weasel', 'Scientific_classification', 'Genetics', 'Barbara_McClintock', 'Cancer', 'DNA', 'Thiamine', 'Bran', 'Wheat', 'Bran', 'Protein', 'Nickel', 'Metal', 'Chemical_element', 'Latin_alphabet', 'Alphabet', 'Science', 'Physical_science', 'Chemical_element', 'Periodic_table', 'Barium']"
Judaism,Mozilla_Firefox,"['Judaism', 'Israel', 'Technology', 'Fire', 'Industry', 'Computer', 'World_Wide_Web', 'Mozilla_Firefox']"
Fourteenth_Amendment_to_the_United_States_Constitution,Reptile,"['Fourteenth_Amendment_to_the_United_States_Constitution', 'England', 'Lion', 'Chordate', 'Reptile']"
Earless_seal,Citrus,"['Earless_seal', 'Scientific_classification', 'Plant', 'Fruit', 'Citrus']"
Universe,Screw,
Judaism,Flute,
Science,Super_Mario_Bros.,"['Science', 'Computer_science', 'Game_theory', 'Computer_science', 'Game_theory', 'Computer_science', 'Game_theory', 'Computer_science', 'Game_theory', 'Chess', 'Board_game', 'Civilization_%28computer_game%29', 'Board_game', 'Game', 'Chess', 'Board_game', 'Game', 'SimCity', 'Mario', 'Super_Mario_Bros.']"
Euro,Microsoft,"['Euro', 'Pound_sterling', 'Currency', 'Money', 'Finance', 'Business', 'Corporation', 'University', 'Library', 'Computer_science', 'Computer_programming', 'Microsoft']"
Chromium,Henry_I_of_England,"['Chromium', 'List_of_elements_by_name', 'Aluminium', 'Ancient_Greece', 'Pericles', 'Herodotus', 'Pericles', 'Ancient_Greece', 'Pericles', 'Ancient_history', 'Roman_Empire', 'Holy_Roman_Empire', 'Charlemagne', 'England', 'Henry_I_of_England']"
Hydrogen,Gold,"['Hydrogen', 'Chemical_element', 'Alchemy', 'Gold']"
Hydrogen,Parrot,"['Hydrogen', 'Organism', 'Animal', 'Bird', 'Parrot']"
Google,God,"['Google', 'Fiction', 'Religion', 'God']"
First_Macedonian_War,Love,"['First_Macedonian_War', 'Ancient_Greece', 'Poetry', 'William_Shakespeare', 'Love']"
Kylie_Minogue,Sun,"['Kylie_Minogue', 'Ray_of_Light', 'North_America', 'Earth', 'Solar_System', 'Sun']"
Colombia,6th_century,"['Colombia', 'Latin_America', 'Roman_Empire', 'Middle_Ages', '5th_century', '6th_century']"
Arnold_Schwarzenegger,Vegetable,"['Arnold_Schwarzenegger', 'Minnesota', 'Agriculture', 'Vegetable']"
Ice,Linux,"['Ice', 'Energy', 'Computer', 'Linux']"
Scent_of_a_Woman,Firearm,"['Scent_of_a_Woman', 'United_States', 'Auto_racing', 'Screw', 'Wrench', 'Automobile', 'MINI_%28BMW%29', 'United_States', 'War', 'Weapon', 'Firearm']"
Magma,Tiger_shark,"['Magma', 'Yellowstone_National_Park', 'Fishing', 'Shark', 'Tiger_shark']"
Wasp,United_Arab_Emirates,"['Wasp', 'Arthropod', 'Crustacean', 'Isle_of_Wight', 'United_Kingdom', 'Pakistan', 'United_Kingdom', 'United_States_dollar', 'Kuwait', 'Arabic_language', 'United_Arab_Emirates']"
Aircraft,Yugoslavia,"['Aircraft', 'Russia', 'Serbia', 'Yugoslavia']"
Weed,Jesus,"['Weed', 'Dandelion', 'Plant', 'Aristotle', 'Jew', 'Christianity', 'Jesus']"
Meteorological_history_of_Hurricane_Katrina,Iraq_War,"['Meteorological_history_of_Hurricane_Katrina', 'Levee_failures_in_Greater_New_Orleans%2C_2005', 'Hurricane_Katrina', 'Pakistan', 'Kargil_War', 'War', 'War', 'War', 'War', 'War', 'War', 'Vietnam_War', 'World_War_I', 'Mesopotamia', 'War', 'War', 'Vietnam_War', 'United_States', 'Vietnam_War', 'Cambodia', 'Vietnam_War', 'Soviet_Union', 'Afghanistan', 'Iran', 'Iraq', 'Kuwait', 'Iraq', 'World_War_I', 'Mesopotamia', 'Iraq', 'World_War_I', 'Mesopotamia', 'Iraq', 'Mesopotamia', 'War', 'War', 'War', 'War', 'War', 'Vietnam_War', 'South_Korea', 'Vietnam_War', 'United_States', 'Vietnam_War', 'World_War_I', 'Baghdad', 'Iraq_War']"
Terrorism,Super_Mario_Bros.,"['Terrorism', '1st_century', 'Buddha', 'Japan', 'Mario', 'Super_Mario_Bros.']"
Black_Death,Rhodium,"['Black_Death', 'Alchemy', 'Metal', 'Rhodium']"
Mario,God,"['Mario', 'Superman', 'Human', 'God']"
Linguistics,Rome,"['Linguistics', 'Middle_East', 'Ancient_history', 'Ancient_Rome', 'Rome']"
History,Nazi_Germany,"['History', 'Society', 'Organization', 'University', 'Soviet_Union', 'Nazi_Germany']"
Seed,New_York_City,"['Seed', 'Ancient_Egypt', 'Egyptian_pyramids', 'Cairo', 'City', 'New_York_City']"
Chicken,IPod,"['Chicken', 'Piano', 'Television', 'Sound', 'Music', 'Sound', 'Music', 'Sound', 'Music', 'Sound', 'Music', 'Sound', 'Music', 'Musical_instrument', 'Sound', 'Music', 'Sound', 'Music', 'Musical_instrument', 'Sound', 'Music', 'Sound', 'Music', 'Musical_instrument', 'Sound', 'Music', 'Sound', 'Music', 'Sound', 'Music', 'Sound', 'Music', 'Sound', 'Music', 'Sound', 'Music', 'Musical_instrument', 'Synthesizer', 'U2', 'IPod']"
ASCII,Milk,"['ASCII', 'Computer', 'Toy', 'Animal', 'Water', 'Irrigation', 'Rain', 'Agriculture', 'Milk']"
Solar_System,Babe_Ruth,"['Solar_System', 'Metal', 'Numismatics', 'United_States', 'Jazz', 'United_States', 'Baseball', 'Babe_Ruth']"
Batman,Sony,"['Batman', 'Scotland', 'Technology', 'Electronics', 'Television', 'Computer_and_video_games', 'Sony']"
Dill,New_moon,"['Dill', 'Plant', 'Sugar', 'Crystal', 'Snow', 'Ice', 'Ice', 'Snow', 'Cloud', 'Rain', 'Sun', 'Solar_eclipse', 'Moon', 'New_moon']"
Aristotle,Food,"['Aristotle', 'Biology', 'Plant', 'Soybean', 'Fruit', 'Food']"
Batman,Superman,"['Batman', 'Superman']"
Pyramid,Adolf_Hitler,"['Pyramid', 'Ancient_Egypt', 'Roman_Empire', 'Holy_Roman_Empire', 'Germany', 'Adolf_Hitler']"
Apollo,Skiing,"['Apollo', 'Dolphin', 'Animal', 'Water', 'Snow', 'Skiing']"
Chocolate,Velociraptor,"['Chocolate', 'Rabbit', 'Animal', 'Vertebrate', 'Reptile', 'Dinosaur', 'Velociraptor']"
Alpaca,Nuclear_fission,"['Alpaca', 'DNA', 'Fungus', 'Cell_%28biology%29', 'Energy', 'Nuclear_fission']"
Dog,God,"['Dog', 'Animal', 'Organism', 'Biology', 'Creation-evolution_controversy', 'God']"
