start,end,path
Achilles_tendon,Ivory,"['Achilles_tendon', 'Latin', 'Portuguese_language', 'Switzerland', 'Austria', 'Granite', 'Great_Pyramid_of_Giza', 'Egypt', 'Africa', 'C%C3%B4te_d%27Ivoire', 'Encyclop%C3%A6dia_Britannica', 'Egypt', 'Africa', 'Elephant', 'Mammoth', 'Ivory']"
Batman,Japan,"['Batman', 'Earthquake', 'Japan']"
Cat,University,"['Cat', 'Animal', 'Carolus_Linnaeus', 'Paris', 'France', 'Country', 'England', 'Birmingham', 'University']"
Jew,Telephone,"['Jew', 'United_States', 'List_of_countries', 'Hong_Kong', 'Currency', 'Euro', 'France', 'Internet', 'World_Wide_Web', 'Internet', 'Optical_fiber', 'Engineering', 'Technology', 'Computer', 'Telephone']"
Batman,Albert_Einstein,"['Batman', 'Superman', 'Germany', 'Albert_Einstein']"
Jesus,Adolf_Hitler,"['Jesus', 'The_Holocaust', 'Adolf_Hitler']"
Computer_programming,Fresh_water,"['Computer_programming', 'Linguistics', 'Culture', 'Nature', 'River', 'Ganges_River', 'River', 'Ganges_River', 'Canal', 'River', 'Fresh_water']"
Antlion,Hip_hop_music,"['Antlion', 'Spider', 'United_States', 'Antarctica', 'Penguin', 'New_York_City', 'Culture', 'Popular_culture', 'Hip_hop_music']"
Brothers_Grimm,Windows_Vista,"['Brothers_Grimm', 'Berlin', 'United_States', 'Advertising', 'Encyclop%C3%A6dia_Britannica', 'Microsoft', 'Microsoft_Windows', 'Windows_Vista']"
God,Apple,"['God', 'Nature', 'Plant', 'Fruit', 'Apple']"
Jesus,God,"['Jesus', 'God']"
Cat,Dog,
California,Adolf_Hitler,"['California', 'United_States', 'Education', 'Politics', 'Karl_Marx', 'Germany', 'Nazism', 'Germany', 'Adolf_Hitler']"
AIDS,Jesus,"['AIDS', 'Human', 'Christianity', 'Jesus']"
Bird_migration,Hubble_Space_Telescope,"['Bird_migration', 'Skylark', 'Scientific_classification', 'Organism', 'Biology', 'Science', 'University', 'Astronomy', 'Telescope', 'Optical_telescope', 'Telescope', 'Hubble_Space_Telescope']"
England,Train,"['England', 'London', 'London_Underground', 'Double-decker_bus', 'India', 'Chennai', 'Football_%28soccer%29', 'Football', 'Canadian_football', 'Calgary', 'Canadian_Pacific_Railway', 'Rail_transport', 'Train']"
Linux,Adolf_Hitler,"['Linux', 'Microsoft_Windows', 'Macintosh', 'George_W._Bush', 'Germany', 'The_Holocaust', 'Adolf_Hitler']"
God,Adolf_Hitler,"['God', 'Philosophy', 'World_War_II', 'Adolf_Hitler']"
Automobile,Windows_XP,"['Automobile', 'MINI_%28BMW%29', 'United_States', 'U.S._state', 'United_States', 'Oceania', 'U.S._state', 'Seattle%2C_Washington', 'Microsoft', 'Microsoft_Windows', 'Windows_XP']"
Canada,Pony,"['Canada', 'Canadian_English', 'English_language', 'England', 'Lion', 'Zebra', 'Horse', 'Pony']"
Apple,Banana,"['Apple', 'Fruit', 'Banana']"
Acceleration,Mozilla_Firefox,"['Acceleration', 'Light', 'Sun', 'Aztec', 'Mexico', 'Industry', 'Computer', 'World_Wide_Web', 'Mozilla_Firefox']"
Adolf_Hitler,Jesus,"['Adolf_Hitler', 'Roman_Catholic_Church', 'Jesus']"
Smog,Toy_Story,"['Smog', 'Singapore', 'Manufacturing', 'Business', 'Wall_Street', 'Star_Trek', 'Star_Trek__The_Original_Series', 'Walt_Disney', 'Animation', 'The_Lion_King', 'Toy_Story']"
Bamako,Sun,"['Bamako', 'Senegal', 'French_language', 'European_Space_Agency', 'Moon', 'Sun']"
China,Afghanistan,"['China', 'Hong_Kong', 'Asia', 'Afghanistan']"
Earth,Odysseus,"['Earth', 'Thor', 'Heracles', 'Odysseus']"
Famine,Arctic,"['Famine', 'Iceland', 'Greenland', 'Arctic']"
Electricity,Anne_Frank,"['Electricity', 'Benjamin_Franklin', 'Publishing', 'Literature', 'Book', 'Novel', 'France', 'Franks', 'Netherlands', 'Anne_Frank']"
Apple,Fruit,"['Apple', 'Fruit']"
Colombia,Meat,"['Colombia', 'Argentina', 'Cattle', 'Meat']"
Batman,Bill_Clinton,"['Batman', 'Crime', 'United_States', 'Oceania', 'United_States', 'U.S._state', 'United_States', 'Education', 'United_States', 'List_of_countries', 'United_States', 'Dominica', 'United_States', 'War', 'Indira_Gandhi', 'Richard_Nixon', 'Bill_Clinton']"
Computer,Baseball,"['Computer', 'Computer_and_video_games', 'United_States', 'War', 'Game_theory', 'Go_%28board_game%29', 'Board_game', 'Chess', 'Sport', 'American_English', 'Baseball']"
Chemistry,Fidel_Castro,"['Chemistry', 'Sociology', 'Marxism', 'Cuba', 'Fidel_Castro']"
Dog,Beer,"['Dog', 'Chocolate', 'Mexico', 'Wine', 'Beer']"
Computer,Whale,"['Computer', 'Linux', 'Unix', 'Linux', 'Unix', 'Linux', 'Unix', 'Internet', 'Music', 'Bluegrass_music', 'Musical_instrument', 'Sound', 'Wave', 'Sound', 'Music', 'Bluegrass_music', 'Folk_music', 'Australia', 'Mammal', 'Whale']"
Bird,Thomas_Jefferson,"['Bird', 'Human', 'Philosophy', 'United_States', 'U.S._state', 'United_States', 'Canada', 'United_States', 'Midway_Atoll', 'United_States', 'Netherlands', 'United_States', 'Portugal', 'Europe', 'England', 'Thomas_Hobbes', 'Political_science', 'Politics', 'Thomas_Jefferson']"
Citrus,Physics,"['Citrus', 'Scientific_classification', 'Organism', 'Biology', 'Thermodynamics', 'Physics']"
God,Aztec,"['God', 'China', 'Maya_civilization', 'Aztec']"
Human,Pluto,"['Human', 'Scientific_classification', 'Animal', 'Sunlight', 'Earth', 'Planet', 'Pluto']"
Continent,Gorilla,
Moon,Mars,"['Moon', 'Mars']"
Cereal,Kurt_Cobain,"['Cereal', 'United_States', 'Dominica', 'United_States', 'United_States_Constitution', 'United_States', 'Netherlands', 'United_States', 'Country', 'United_States', 'List_of_countries', 'United_States', 'Canada', 'The_Wall_Street_Journal', 'Mass_media', 'Music', 'Jazz', 'United_States', 'List_of_countries', 'United_States', 'List_of_countries', 'United_States', 'U.S._state', 'Seattle%2C_Washington', 'Nirvana_%28band%29', 'Seattle%2C_Washington', 'Nirvana_%28band%29', 'Kurt_Cobain']"
AIDS,Tour_de_France,
Dodo,Film,"['Dodo', 'Alice%27s_Adventures_in_Wonderland', 'William_Shakespeare', 'English_language', 'England', 'BBC', 'Television', 'BBC', 'Television', 'Broadcasting', 'Mass_media', 'Film']"
Mathematics,Juice,
Dog,Sea,"['Dog', 'Arctic', 'Sea']"
Video,China,"['Video', 'Australia', 'Japan', 'China']"
Brazil,Vitamin,"['Brazil', 'Rainforest', 'Carbon_dioxide', 'Photosynthesis', 'Animal', 'Organism', 'Lipid', 'Nutrition', 'Scurvy', 'Vitamin_C', 'Vitamin']"
David_Beckham,Great_white_shark,"['David_Beckham', 'Australia', 'Kangaroo', 'Animal', 'Chordate', 'Vertebrate', 'Fish', 'Whale_shark', 'Shark', 'Great_white_shark']"
Christianity,Natalie_Portman,
Africa,Differential_equation,"['Africa', 'Latin', 'Science', 'Mathematics', 'Differential_equation']"
Pikachu,Jesus,"['Pikachu', 'The_Simpsons', 'Christianity', 'Jesus']"
Pikachu,Sun,"['Pikachu', 'The_Simpsons', 'Earth', 'Sun']"
Harry_Potter,Kangaroo,"['Harry_Potter', 'Alice%27s_Adventures_in_Wonderland', 'Raven', 'Animal', 'Mammal', 'Australia', 'Kangaroo']"
Animal,Dog,
Flower,George_H._W._Bush,
Archbishop_of_Canterbury,Neil_Armstrong,"['Archbishop_of_Canterbury', 'England', 'Age_of_Enlightenment', 'Thomas_Jefferson', 'George_W._Bush', 'United_States', 'Holy_Roman_Empire', 'Country', 'United_States', 'Japan', 'Space_exploration', 'Apollo_11', 'Neil_Armstrong']"
Dinosaur,China,"['Dinosaur', 'China']"
Dinosaur,George_W._Bush,"['Dinosaur', 'United_States', 'North_America', 'United_States', 'Pacific_Ocean', 'United_States', 'Jamaica', 'United_States', 'List_of_countries', 'United_States', 'Europe', 'Hawk', 'Bird', 'Mammal', 'Human', 'United_States_dollar', 'George_Washington', 'United_States', 'List_of_countries', 'United_States', 'List_of_countries', 'United_States', 'Argentina', 'Jorge_Luis_Borges', 'University_of_Texas_at_Austin', 'United_States', 'North_America', 'United_States', 'Canada', 'United_States', 'West_Virginia', 'George_W._Bush']"
Reptile,Jesus,"['Reptile', 'Scientific_classification', 'Human', 'Christianity', 'Jesus']"
Jesus,Microsoft,"['Jesus', 'English_language', 'England', 'Finance', 'Corporate_finance', 'Corporation', 'United_States', 'U.S._state', 'United_States', 'List_of_countries', 'United_States', 'Canada', 'Canadian_Pacific_Railway', 'United_States', 'United_States_House_of_Representatives', 'U.S._state', 'United_States', 'List_of_countries', 'United_States', 'U.S._state', 'United_States', 'California', 'Computer', 'Microsoft_Windows', 'Microsoft']"
Volcano,Alphabet,"['Volcano', 'Latin', 'Latin_alphabet', 'Alphabet']"
China,Birth_control,"['China', 'Republic_of_China', 'List_of_countries_by_system_of_government', 'Hong_Kong', 'Capitalism', 'John_Maynard_Keynes', 'Thomas_Malthus', 'Birth_control']"
United_States,English_language,"['United_States', 'North_America', 'English_language']"
Forth,Anne_Frank,"['Forth', 'Programming_language', 'Alan_Turing', 'London', 'Germany', 'Austria', 'Franks', 'Netherlands', 'Netherlands_Antilles', 'Netherlands', 'Anne_Frank']"
Dog,Elementary_algebra,"['Dog', 'Animal', 'Scientific_classification', 'Genetics', 'Organism', 'Genetic_code', 'Cell_%28biology%29', 'Genetic_code', 'Evolution', 'Biology', 'Statistics', 'Mathematics', 'Algebra', 'Elementary_algebra']"
Agriculture,Sparrow,"['Agriculture', 'Beekeeping', 'Australia', 'Kookaburra', 'Bird', 'Pigeon', 'Wood_Pigeon', 'Bird', 'House_Sparrow', 'Bird', 'House_Sparrow', 'Bird', 'Rock_Pigeon', 'Bird', 'Pigeon', 'Bird', 'Pigeon', 'Bird', 'House_Sparrow', 'Bird', 'Pigeon', 'Bird', 'Pigeon', 'Bird', 'Pigeon', 'Bird', 'Pigeon', 'Passenger_Pigeon', 'Bird', 'House_Sparrow', 'Bird', 'Eagle', 'Bird', 'House_Sparrow', 'Sparrow']"
15th_century,Windows_Vista,"['15th_century', '21st_century', 'Technology', 'Computer', 'Microsoft_Windows', 'Windows_Vista']"
Colombia,Menthol,
Anaconda,Agnosticism,"['Anaconda', 'Scientific_classification', 'Human', 'Philosophy', 'Religion', 'Agnosticism']"
The_Godfather,Neptune,"['The_Godfather', 'World_War_II', 'Europe', 'Cold_War', 'United_Kingdom', 'Petroleum', 'Planet', 'Neptune']"
Nintendo,Snow,"['Nintendo', 'Canada', 'Arctic', 'Canada', 'Arctic', 'Svalbard', 'Arctic', 'Arctic_Ocean', 'Snow']"
Batman,Jesus,"['Batman', 'Superman', 'Jew', 'Christianity', 'Jesus']"
Computer_programming,The_Beatles,"['Computer_programming', 'Linguistics', 'Culture', 'Popular_culture', 'Music', 'Ludwig_van_Beethoven', 'Germany', 'English_language', 'England', 'The_Beatles']"
John_Dee,China,"['John_Dee', 'Europe', 'Asia', 'China']"
Citrus,Desert,"['Citrus', 'Fruit', 'Barcelona', 'Morocco', 'Sahara', 'Desert']"
Sesame,Parthenon,"['Sesame', 'Greece', 'Ancient_Greece', 'Parthenon']"
Mario,Nintendo,"['Mario', 'Nintendo']"
Film,Ku_Klux_Klan,"['Film', 'United_States', 'List_of_countries', 'List_of_sovereign_states', 'United_States', 'U.S._state', 'American_Civil_War', 'Ku_Klux_Klan']"
Bald_Eagle,Clock,"['Bald_Eagle', 'Osprey', 'Bird', 'Tuberculosis', 'World_Health_Organization', 'Geneva', 'Watch', 'Clock']"
Ant,Avalanche,"['Ant', 'Mammal', 'Landform', 'Glacier', 'Ice', 'Ice', 'Snow', 'Austria', 'Switzerland', 'Glacier', 'Ice', 'Snow', 'Andes', 'Himalayas', 'Mount_Everest', 'Andes', 'Galeras', 'Andes', 'Himalayas', 'Glacier', 'Ice', 'Glacier', 'Ice', 'Glacier', 'Ice', 'Snow', 'Avalanche']"
Napoleonic_Wars,Superman,
Aircraft,Solar_eclipse,"['Aircraft', 'Earth%27s_atmosphere', 'Earth', 'Solar_eclipse']"
Gregorian_chant,Inductance,"['Gregorian_chant', 'Baroque', 'Nicolaus_Copernicus', 'Science', 'Physics', 'Magnetism', 'Inductance']"
Achilles,Winston_Churchill,"['Achilles', 'William_Shakespeare', 'British_Empire', 'United_Kingdom', 'Prime_Minister_of_the_United_Kingdom', 'Winston_Churchill']"
England,Japan,"['England', 'United_Kingdom', 'Ireland', 'Great_Britain', 'British_Isles', 'Iceland', 'Norway', 'List_of_countries_by_system_of_government', 'Japan']"
North_America,Canada,"['North_America', 'Canada']"
American_Civil_War,Kuwait_City,"['American_Civil_War', 'United_States', 'Education', 'Society', 'Geography', 'Earth', 'Middle_East', 'Kuwait_City']"
Mormon,Ice,"['Mormon', 'Jesus', 'Europe', 'Iceland', 'Arctic_Circle', 'Iceland', 'Arctic_Circle', 'Iceland', 'Arctic_Circle', 'Iceland', 'Arctic_Circle', 'Iceland', 'Arctic_Circle', 'Iceland', 'Arctic_Circle', 'Iceland', 'Faroe_Islands', 'Greenland', 'Ice']"
Metal,Prague,"['Metal', 'Art', 'Europe', 'Czech_Republic', 'Prague']"
Beer,Warsaw,"['Beer', 'Ukraine', 'Poland', 'Warsaw']"
Internet,Banana,"['Internet', 'Music', 'Folk_music', 'Bluegrass_music', 'Musical_instrument', 'Music', 'Culture', 'Agriculture', 'Fruit', 'Banana']"
Ocean,Love,"['Ocean', 'Sea', 'Sea_of_Galilee', 'Jerusalem', 'Judaism', 'Religion', 'Humanism', 'Philosophy', 'Blaise_Pascal', 'Philosophy', 'Ramayana', 'Hinduism', 'Religion', 'Humanism', 'Ethics', 'Psychology', 'Emotion', 'Human', 'Love']"
Ant,Hurricane_Katrina,"['Ant', 'South_America', 'United_States', 'War', 'Famine', 'United_States', 'List_of_countries', 'United_States', 'Education', 'United_States', 'War', 'Siege', 'Vietnam', 'United_States', 'Oregon', 'Pacific_Ocean', 'United_States', 'West_Virginia', 'U.S._state', 'Hurricane_Katrina']"
Batman,Wikisource,"['Batman', 'Earthquake', 'United_Kingdom', 'English_language', 'Language', 'Markup_language', 'Tim_Berners-Lee', 'Internet', 'Library', 'Library_of_Congress', 'Literature', 'Book', 'Library', 'Library_of_Alexandria', 'Library', 'Library_of_Congress', 'Literature', 'Publishing', 'Open_source', 'Creative_Commons', 'Wikinews', 'Wikimedia_Foundation', 'Wikisource']"
Dinosaur,Central_processing_unit,"['Dinosaur', 'Science', 'Computer_science', 'Programming_language', 'Computer', 'Central_processing_unit']"
Chemistry,George_H._W._Bush,"['Chemistry', 'Organism', 'Human', 'United_States_dollar', 'George_Washington', 'United_States', 'Mauritania', 'Africa', 'Continent', 'United_States', 'List_of_countries', 'United_States', 'West_Virginia', 'George_W._Bush', 'George_H._W._Bush']"
Geometry,Volleyball,"['Geometry', 'Physics', 'Force', 'Physics', 'Force', 'Bicycle', 'Sport', 'Football', 'Volleyball']"
Music,Metal,"['Music', 'Musical_instrument', 'Piano', 'Musical_instrument', 'Guitar', 'Musical_instrument', 'Guitar', 'Musical_instrument', 'Guitar', 'Ivory', 'Tooth_enamel', 'Crystal', 'Gallium', 'List_of_elements_by_name', 'Silicon', 'Chemical_element', 'Yttrium', 'Metal']"
Cat,Pollution,
Christianity,Coconut_crab,"['Christianity', 'Oceania', 'Pacific_Ocean', 'Cook_Islands', 'American_Samoa', 'Samoa', 'Coconut', 'Coconut_oil', 'Coconut', 'Coconut_oil', 'Coconut', 'Arecaceae', 'Coconut', 'Arecaceae', 'Coconut', 'Arecaceae', 'Fruit', 'Coconut', 'Arecaceae', 'Coconut', 'Coconut_oil', 'Coconut', 'Arecaceae', 'Coconut', 'Arecaceae', 'Fruit', 'Coconut', 'Arecaceae', 'Coconut', 'Fruit', 'Animal', 'Organism', 'Arthropod', 'Crustacean', 'Animal', 'Organism', 'Arthropod', 'Crustacean', 'Animal', 'Organism', 'Arthropod', 'Crustacean', 'Arthropod', 'Coconut_crab']"
Bolivia,Pac-Man,
Computer,Batman,
Art,Double_bass,"['Art', 'Music', 'Musical_instrument', 'Clarinet', 'Musical_instrument', 'Music', 'Musical_instrument', 'Music', 'Musical_instrument', 'Guitar', 'Musical_instrument', 'Piano', 'Musical_instrument', 'Guitar', 'Musical_instrument', 'Synthesizer', 'New_York_City', 'Jazz', 'Double_bass']"
Thailand,Pigeon,"['Thailand', 'Cambodia', 'Thailand', 'Bangkok', 'Manila', 'Mexico', 'Argentina', 'Hawk', 'Bird', 'Pigeon']"
AT%26T,Vegetable,"['AT%26T', 'Industry', 'Agriculture', 'Vegetable']"
Jesus,Google,"['Jesus', 'English_language', 'Internet', 'World_Wide_Web', 'Google']"
David_Beckham,Frog,"['David_Beckham', 'England', 'Lake_District', 'Pond', 'Vegetation', 'Plant', 'Animal', 'Reptile', 'Reptile', 'Reptile', 'Animal', 'Australian_Green_Tree_Frog', 'Animal', 'Australian_Green_Tree_Frog', 'Chordate', 'Animal', 'Vertebrate', 'Animal', 'Australian_Green_Tree_Frog', 'Frog']"
Bangladesh,Harry_S._Truman,"['Bangladesh', 'World_Bank_Group', 'United_Nations', 'United_States', 'NATO', 'United_States', 'War', 'War', 'Napoleon_I_of_France', 'United_States', 'North_America', 'Washington%2C_D.C.', 'U.S._state', 'United_States', 'U.S._state', 'United_States', 'Canada', 'United_States', 'Poland', 'United_States', 'Aruba', 'United_States', 'United_States_House_of_Representatives', 'President_of_the_United_States', 'Harry_S._Truman']"
Internet,Cat,
Weasel,Barium,"['Weasel', 'Scientific_classification', 'Bacteria', 'Petroleum', 'Sulfur', 'Chemical_element', 'Periodic_table', 'Chemical_element', 'Neon', 'Chemical_element', 'List_of_elements_by_name', 'Barium']"
Judaism,Mozilla_Firefox,"['Judaism', 'United_States', 'United_States_House_of_Representatives', 'U.S._state', 'Minnesota', 'Music', 'Art', 'Mass_media', 'Computer', 'Internet', 'World_Wide_Web', 'Mozilla_Firefox']"
Fourteenth_Amendment_to_the_United_States_Constitution,Reptile,"['Fourteenth_Amendment_to_the_United_States_Constitution', 'England', 'Latin', 'Ancient_Rome', 'Ancient_Greece', 'Ancient_Egypt', 'Egypt', 'Sudan', 'Australia', 'Kangaroo', 'Animal', 'Reptile']"
Earless_seal,Citrus,"['Earless_seal', 'Scientific_classification', 'Plant', 'Fruit', 'Citrus']"
Universe,Screw,
Judaism,Flute,"['Judaism', 'Ancient_Egypt', 'Ancient_Greece', 'Music', 'Musical_instrument', 'Flute']"
Science,Super_Mario_Bros.,"['Science', 'Computer_science', 'Game_theory', 'Television', 'Computer_and_video_games', 'Nintendo', 'Super_Mario_Bros.']"
Euro,Microsoft,"['Euro', 'Pound_sterling', 'Currency', 'Country', 'United_States', 'List_of_countries', 'Hong_Kong', 'Finance', 'Corporate_finance', 'Corporation', 'United_States', 'War', 'War', 'United_Nations', 'United_States', 'California', 'Computer', 'Microsoft_Windows', 'Microsoft']"
Chromium,Henry_I_of_England,"['Chromium', 'Chemical_element', 'English_language', 'England', 'Henry_I_of_England']"
Hydrogen,Gold,"['Hydrogen', 'Metal', 'Gold']"
Hydrogen,Parrot,"['Hydrogen', 'Star', 'Planet', 'Life', 'Organism', 'Arthropod', 'Animal', 'Bird', 'Parrot']"
Google,God,"['Google', 'Moon', 'Philosophy', 'Buddha', 'God']"
First_Macedonian_War,Love,"['First_Macedonian_War', 'Ancient_Greece', 'Greece', 'France', 'Country', 'Scotland', 'Religion', 'Culture', 'Romanticism', 'Franz_Schubert', 'Ludwig_van_Beethoven', 'Opera', 'Porgy_and_Bess', 'The_Beatles', 'Beatles_for_Sale', 'The_Beatles', 'I_Want_to_Hold_Your_Hand', 'The_Beatles', 'The_Beatles_discography', 'The_Beatles', 'The_Beatles_discography', 'Sgt._Pepper%27s_Lonely_Hearts_Club_Band', 'Bob_Dylan', 'Musical_instrument', 'Music', 'Aesthetics', 'Poetry', 'John_Milton', 'William_Shakespeare', 'Love']"
Kylie_Minogue,Sun,"['Kylie_Minogue', 'Los_Angeles%2C_California', 'Summer', 'Astronomy', 'Sun']"
Colombia,6th_century,"['Colombia', 'Time_zone', 'Time', 'Augustine_of_Hippo', '5th_century', '6th_century']"
Arnold_Schwarzenegger,Vegetable,"['Arnold_Schwarzenegger', 'California', 'Vegetable']"
Ice,Linux,"['Ice', 'Earth', 'Silicon', 'Semiconductor', 'Computer', 'Linux']"
Scent_of_a_Woman,Firearm,"['Scent_of_a_Woman', 'United_States', 'North_America', 'Mexico', 'Poland', 'NATO', 'United_States', 'Sweden', 'American_football', 'United_States', 'North_America', 'Mexico', 'Government', 'Police', 'Firearm']"
Magma,Tiger_shark,"['Magma', 'Water', 'Tigris', 'Persian_Gulf', 'Tigris', 'Persian_Gulf', 'Tigris', 'Dam', 'Beaver', 'Chordate', 'Vertebrate', 'Fish', 'Whale_shark', 'Shark', 'Tiger_shark']"
Wasp,United_Arab_Emirates,"['Wasp', 'Scientific_classification', 'Human', 'Asia', 'United_Arab_Emirates']"
Aircraft,Yugoslavia,"['Aircraft', 'Turkey', 'Serbia', 'Yugoslavia']"
Weed,Jesus,"['Weed', 'Sumac', 'Carolus_Linnaeus', 'Jean-Jacques_Rousseau', 'Roman_Catholic_Church', 'Jesus']"
Meteorological_history_of_Hurricane_Katrina,Iraq_War,
Terrorism,Super_Mario_Bros.,"['Terrorism', 'Turkey', 'Oceania', 'Australia', 'Japan', 'Nintendo', 'Super_Mario_Bros.']"
Black_Death,Rhodium,"['Black_Death', 'Germany', 'Carbon_dioxide', 'Central_processing_unit', 'Semiconductor', 'Metal', 'Platinum', 'Iridium', 'Platinum', 'Iridium', 'Rhodium']"
Mario,God,"['Mario', 'Nintendo', 'Nintendo_Entertainment_System', 'Russia', 'Christianity', 'Jesus', 'God']"
Linguistics,Rome,"['Linguistics', 'Culture', 'Ancient_Rome', 'Rome']"
