start,end,path
God,Adolf_Hitler,"['God', 'United_States', 'Canada', 'German_language', 'Germany', 'Adolf_Hitler']"
Automobile,Windows_XP,"['Automobile', 'United_States', 'Florida', 'United_States_House_of_Representatives', 'U.S._state', 'Seattle%2C_Washington', 'Microsoft', 'Microsoft_Windows', 'Windows_XP']"
Canada,Pony,"['Canada', 'Canadian_English', 'Canadian_Pacific_Railway', 'Beaver', 'Mammal', 'Horse', 'Pony']"
Apple,Banana,"['Apple', 'U.S._state', 'California', 'Fruit', 'Food', 'Peanut', 'Fruit', 'Banana']"
Acceleration,Mozilla_Firefox,"['Acceleration', 'Light', 'Max_Planck', 'Physics', 'Technology', 'Computer', 'Internet', 'Tim_Berners-Lee', 'Internet', 'World_Wide_Web', 'Mozilla_Firefox']"
Adolf_Hitler,Jesus,"['Adolf_Hitler', 'Roman_Catholic_Church', 'Jesus']"
Smog,Toy_Story,"['Smog', 'London', 'New_York_City', 'United_States', 'Household_income_in_the_United_States', 'United_States', 'California', 'Film', 'Animation', 'The_Lion_King', 'The_Simpsons', 'Animation', 'The_Lion_King', 'Toy_Story']"
Bamako,Sun,"['Bamako', 'Sub-Saharan_Africa', 'Ocean', 'Planet', 'Star', 'Sun']"
China,Afghanistan,"['China', 'Mongolia', 'List_of_countries_by_system_of_government', 'Afghanistan']"
Earth,Odysseus,"['Earth', 'Thor', 'Heracles', 'Odysseus']"
Famine,Arctic,"['Famine', 'Iceland', 'Arctic_Circle', 'Denmark', 'Greenland', 'Arctic']"
Electricity,Anne_Frank,"['Electricity', 'Benjamin_Franklin', 'Philosophy', 'Literature', 'Drama', 'William_Shakespeare', 'Miguel_de_Cervantes', 'James_Joyce', 'Jew', 'Germany', 'Jew', 'Germany', 'The_Holocaust', 'Anne_Frank']"
Apple,Fruit,"['Apple', 'Fruit']"
Colombia,Meat,"['Colombia', 'Ecuador', 'Banana', 'Fruit', 'Animal', 'Fish', 'Tuna', 'Chordate', 'Mammal', 'Pig', 'Meat']"
Batman,Bill_Clinton,"['Batman', 'Crime', 'United_States', 'California', 'United_States', 'Baker_Island', 'United_States', 'Canada', 'United_States', 'Russia', 'United_States', 'Corporation', 'United_States', 'Guinea', 'United_Kingdom', 'Tony_Blair', 'United_States', 'Buddhism', 'Denmark', 'United_States_Virgin_Islands', 'United_States', 'Sweden', 'U.S._state', 'United_States', 'North_America', 'United_States', 'Guam', 'United_States', 'West_Virginia', 'Bill_Clinton']"
Computer,Baseball,
Chemistry,Fidel_Castro,"['Chemistry', 'Organism', 'History_of_Earth', 'South_America', 'Latin', 'Spanish_language', 'Cuba', 'Fidel_Castro']"
Dog,Beer,"['Dog', 'Chocolate', 'Europe', 'Germany', 'England', 'Football', 'Belgium', 'Petroleum', 'Algeria', 'Barley', 'Beer']"
Computer,Whale,"['Computer', 'Television', 'Broadcasting', 'Airship', 'Atlantic_Ocean', 'Whale']"
Bird,Thomas_Jefferson,"['Bird', 'Human', 'United_States_dollar', 'Thomas_Jefferson']"
Citrus,Physics,"['Citrus', 'Fruit', 'Botany', 'Biology', 'Carbon', 'Steel', 'Metal', 'Astronomy', 'Physics']"
God,Aztec,"['God', 'United_States', 'War', 'Anthropology', 'Civilization', 'South_America', 'Mexico', 'Aztec']"
Human,Pluto,"['Human', 'Universe', 'Earth', 'Planet', 'Pluto']"
Continent,Gorilla,"['Continent', 'Africa', 'Giraffe', 'Animal', 'Mammal', 'Animal', 'Mammal', 'Vertebrate', 'Mammal', 'Elephant', 'Mammal', 'Animal', 'Mammal', 'Animal', 'Mammal', 'Animal', 'Mammal', 'Animal', 'Mammal', 'Animal', 'Mammal', 'Animal', 'Mammal', 'Vertebrate', 'Mammal', 'Vertebrate', 'Mammal', 'Chordate', 'Mammal', 'Animal', 'Organism', 'Animal', 'Vertebrate', 'Mammal', 'Animal', 'Mammal', 'Vertebrate', 'Mammal', 'Chordate', 'Mammal', 'Human', 'Ape', 'Gorilla']"
Moon,Mars,"['Moon', 'Mars']"
Cereal,Kurt_Cobain,
AIDS,Tour_de_France,
Dodo,Film,"['Dodo', 'Alice%27s_Adventures_in_Wonderland', 'Richard_III_%28play%29', 'William_Shakespeare', 'English_language', 'Scotland', 'Folklore', 'Music', 'Art', 'Film']"
Mathematics,Juice,
Dog,Sea,"['Dog', 'Arctic', 'Sea']"
Video,China,"['Video', 'Australia', 'People%27s_Republic_of_China', 'Country', 'Japan', 'China']"
Brazil,Vitamin,"['Brazil', 'Soybean', 'Seed', 'Pea', 'Vitamin_C', 'Vitamin']"
David_Beckham,Great_white_shark,"['David_Beckham', 'Australia', 'Tropics', 'Temperate', 'Tropics', 'Biodiversity', 'Organism', 'Biology', 'Animal', 'Vertebrate', 'Fish', 'Whale_shark', 'Shark', 'Great_white_shark']"
Christianity,Natalie_Portman,
Africa,Differential_equation,"['Africa', 'Latin', 'Science', 'Mathematics', 'Mathematical_analysis', 'Ordinary_differential_equation', 'Mathematics', 'Differential_equation']"
Pikachu,Jesus,"['Pikachu', 'The_Simpsons', 'Christianity', 'Jesus']"
Pikachu,Sun,"['Pikachu', 'The_Simpsons', 'Earth', 'Sun']"
Harry_Potter,Kangaroo,"['Harry_Potter', 'Star_Wars', 'Australia', 'Kangaroo']"
Animal,Dog,
Flower,George_H._W._Bush,"['Flower', 'Australia', 'United_States', 'Netherlands', 'United_States', 'War', 'Napoleon_I_of_France', 'United_States', 'North_America', 'United_States', 'War', 'United_Nations', 'United_States', 'United_States_Constitution', 'United_States', 'West_Virginia', 'George_W._Bush', 'George_H._W._Bush']"
Archbishop_of_Canterbury,Neil_Armstrong,
Dinosaur,China,"['Dinosaur', 'China']"
Dinosaur,George_W._Bush,"['Dinosaur', 'United_States', 'List_of_countries', 'United_States', 'Corporation', 'United_States', 'List_of_countries', 'Georgia_%28country%29', 'George_W._Bush']"
Reptile,Jesus,"['Reptile', 'Bird', 'Human', 'Christianity', 'Jesus']"
Jesus,Microsoft,"['Jesus', 'British_Empire', 'Canada', 'Petroleum', 'Industry', 'Company_%28law%29', 'Business', 'Corporation', 'United_States', 'List_of_countries', 'Taiwan', 'United_Kingdom', 'Computer', 'Microsoft_Windows', 'Microsoft']"
Volcano,Alphabet,"['Volcano', 'Latin', 'Latin_alphabet', 'Alphabet']"
China,Birth_control,
United_States,English_language,"['United_States', 'War', 'Ancient_Greece', 'Europe', 'England', 'English_language']"
Forth,Anne_Frank,"['Forth', 'Microsoft_Windows', 'Unix', 'Linux', 'Richard_Stallman', 'Franklin_D._Roosevelt', 'The_Holocaust', 'Anne_Frank']"
Dog,Elementary_algebra,"['Dog', 'Scientific_classification', 'Binomial_nomenclature', 'Botany', 'Biology', 'Mathematics', 'Algebra', 'Elementary_algebra']"
Agriculture,Sparrow,"['Agriculture', 'Beekeeping', 'Australia', 'Kangaroo', 'Bird', 'House_Sparrow', 'Sparrow']"
15th_century,Windows_Vista,"['15th_century', '21st_century', 'Technology', 'Computer', 'Microsoft_Windows', 'Windows_Vista']"
Colombia,Menthol,
Anaconda,Agnosticism,"['Anaconda', 'Animal', 'Human', 'Religion', 'Agnosticism']"
The_Godfather,Neptune,"['The_Godfather', 'Jaws_%28film%29', 'Tiger_shark', 'Pacific_Ocean', 'Ocean', 'Planet', 'Neptune']"
Nintendo,Snow,"['Nintendo', 'Canada', 'Arctic', 'Greenland', 'Ice', 'Snow']"
Batman,Jesus,"['Batman', 'Superman', 'Jew', 'Christianity', 'Jesus']"
Computer_programming,The_Beatles,"['Computer_programming', 'Blaise_Pascal', 'France', 'United_Kingdom', 'The_Beatles']"
John_Dee,China,"['John_Dee', 'Europe', 'Azerbaijan', 'Asia', 'China']"
Citrus,Desert,"['Citrus', 'Fruit', 'Maize', 'Africa', 'Western_Sahara', 'Mali', 'Sahara', 'Desert']"
Sesame,Parthenon,"['Sesame', 'Greece', 'Parthenon']"
Mario,Nintendo,"['Mario', 'Nintendo']"
Film,Ku_Klux_Klan,
Bald_Eagle,Clock,"['Bald_Eagle', 'Bird', '19th_century', 'England', 'Time_zone', 'Time', 'Watch', 'Clock']"
Ant,Avalanche,"['Ant', 'Amazon_Rainforest', 'Amazon_Basin', 'South_America', 'Andes', 'Himalayas', 'Mount_Everest', 'Avalanche']"
Napoleonic_Wars,Superman,"['Napoleonic_Wars', 'France', 'United_States', 'Gibraltar', 'James_Bond', 'Graphic_novel', 'Comics', 'Literature', 'Graphic_novel', 'Watchmen', 'Graphic_novel', 'Comics', 'Superman']"
Aircraft,Solar_eclipse,"['Aircraft', 'Earth%27s_atmosphere', 'Earth', 'Solar_eclipse']"
Gregorian_chant,Inductance,"['Gregorian_chant', 'Baroque', 'Johann_Sebastian_Bach', 'Physics', 'Electricity', 'Inductance']"
Achilles,Winston_Churchill,"['Achilles', 'World_War_II', 'Prime_Minister_of_the_United_Kingdom', 'Winston_Churchill']"
England,Japan,"['England', 'Chinese_language', 'Japan']"
North_America,Canada,"['North_America', 'Canada']"
American_Civil_War,Kuwait_City,"['American_Civil_War', 'United_States', 'Mexico', 'Middle_East', 'Kuwait_City']"
Mormon,Ice,"['Mormon', 'Amish', 'Celery', 'Water', 'Ice']"
Metal,Prague,"['Metal', 'Art', 'Europe', 'Czech_Republic', 'Prague']"
Beer,Warsaw,"['Beer', 'Ukraine', 'Poland', 'Warsaw']"
Internet,Banana,"['Internet', 'Vienna', 'Hungary', 'Paprika', 'Vitamin_C', 'Lemon', 'Fruit', 'Banana']"
Ocean,Love,"['Ocean', 'Sea', 'Sea_of_Galilee', 'Jesus', 'God', 'Philosophy', 'Psychology', 'Emotion', 'Human', 'Emotion', 'Human', 'Love']"
Ant,Hurricane_Katrina,"['Ant', 'Earth', 'Tropical_cyclone', 'Hurricane_Katrina']"
Batman,Wikisource,"['Batman', 'Spring_Heeled_Jack', 'English_language', 'Language', 'Markup_language', 'TeX', 'GNU', 'GNU_Project', 'Richard_Stallman', 'GNU', 'TeX', 'GNU', 'Internet', 'Library', 'Book', 'Library', 'Library_of_Congress', 'Literature', 'Book', 'Library', 'Library_of_Congress', 'Literature', 'Writing', 'Alphabet', 'Egypt', 'Literature', 'Publishing', 'Open_source', 'Wikipedia', 'Wikimedia_Foundation', 'Wikisource']"
Dinosaur,Central_processing_unit,"['Dinosaur', 'Paleontology', 'Organism', 'Biology', 'Science', 'Technology', 'Computer', 'Central_processing_unit']"
Chemistry,George_H._W._Bush,"['Chemistry', 'Sociology', 'Political_science', 'Politics', 'United_States', 'North_America', 'United_States', 'North_America', 'United_States', 'Bermuda', 'United_States', 'Netherlands', 'United_States', 'List_of_countries', 'United_States', 'North_America', 'United_States', 'List_of_countries', 'United_States', 'Sweden', 'United_States', 'Latin', 'United_States', 'Education', 'United_States', 'Education', 'Jean-Jacques_Rousseau', 'Government', 'George_W._Bush', 'George_H._W._Bush']"
Geometry,Volleyball,"['Geometry', 'Symmetry', 'Set', 'Georg_Cantor', 'Switzerland', 'European_Union', 'Tennis', 'Lawn', 'Tennis', 'U.S._Open_%28tennis%29', 'Tennis', 'U.S._Open_%28tennis%29', 'Tennis', 'Lawn', 'Tennis', 'U.S._Open_%28tennis%29', 'Tennis', 'U.S._Open_%28tennis%29', 'Tennis', 'U.S._Open_%28tennis%29', 'Tennis', 'United_Kingdom', 'Sport', 'Football', 'Volleyball']"
Music,Metal,"['Music', 'Musical_instrument', 'Synthesizer', 'Telephone', 'Telecommunication', 'Telephone', 'Thomas_Edison', 'Electricity', 'Amber', 'Gold', 'Metal']"
Cat,Pollution,"['Cat', 'Scientific_classification', 'Bacteria', 'Petroleum', 'Pollution']"
Christianity,Coconut_crab,
Bolivia,Pac-Man,"['Bolivia', 'Computer', 'Computer_and_video_games', 'Nintendo', 'Computer_and_video_games', 'Nintendo', 'Super_Mario_64', 'Nintendo', 'Computer_and_video_games', 'Nintendo', 'Super_Mario_Bros.', 'Nintendo', 'Super_Mario_64', 'Nintendo', 'Nintendo_Entertainment_System', 'Japan', 'Nintendo', 'Nintendo_Entertainment_System', 'Japan', 'Animation', 'The_Lion_King', 'Nintendo_Entertainment_System', 'Japan', 'Nintendo', 'Computer_and_video_games', 'Nintendo', 'Computer_and_video_games', 'Nintendo', 'Super_Mario_Bros.', 'Computer_and_video_games', 'Pac-Man']"
Computer,Batman,"['Computer', 'Computer_and_video_games', 'Nintendo', 'Super_Mario_64', 'Mario', 'Superman', 'Film', 'Television', 'Film', 'Television', 'Film', 'Television', 'Film', 'Animation', 'The_Lion_King', 'Darth_Vader', 'Superman', 'Batman']"
Art,Double_bass,"['Art', 'Music', 'Musical_instrument', 'Music', 'Musical_instrument', 'Music', 'Bluegrass_music', 'Jazz', 'Double_bass']"
Thailand,Pigeon,"['Thailand', 'Cambodia', 'Thailand', 'Cambodia', 'Thailand', 'English_language', 'Pig', 'Animal', 'Bird', 'Pigeon']"
AT%26T,Vegetable,"['AT%26T', 'United_States', 'North_America', 'Mestizo', 'India', 'Mango', 'Agriculture', 'Vegetable']"
Jesus,Google,"['Jesus', 'English_language', 'Internet', 'Microsoft', 'Corporation', 'United_States', 'North_America', 'United_States', 'Canada', 'United_States', 'List_of_countries', 'Hong_Kong', 'Finance', 'Corporate_finance', 'Corporation', 'United_States', 'Education', 'Computer_science', 'Internet', 'World_Wide_Web', 'Google']"
David_Beckham,Frog,"['David_Beckham', 'Arsenal_F.C.', 'River_Thames', 'Alice%27s_Adventures_in_Wonderland', 'River_Thames', 'London', 'River_Thames', 'Alice%27s_Adventures_in_Wonderland', 'Raven', 'Animal', 'Australian_Green_Tree_Frog', 'Animal', 'Australian_Green_Tree_Frog', 'Frog']"
Bangladesh,Harry_S._Truman,"['Bangladesh', 'World_Bank_Group', 'United_States', 'U.S._state', 'United_States', 'Basketball', 'United_States', 'U.S._state', 'United_States', 'West_Virginia', 'United_States', 'United_Kingdom', 'John_Milton', 'Charles_I_of_England', 'United_States', 'NATO', 'Dwight_D._Eisenhower', 'Harry_S._Truman']"
Internet,Cat,
Weasel,Barium,"['Weasel', 'Scientific_classification', 'Bacteria', 'Vitamin', 'B_vitamins', 'Pernicious_anemia', 'Anemia', 'Lead', 'Chemical_element', 'List_of_elements_by_name', 'Barium']"
Judaism,Mozilla_Firefox,"['Judaism', 'Hebrew_language', 'French_language', 'Canada', 'Currency', 'Numismatics', 'Stock', 'Company_%28law%29', 'Cooperative', 'Society', 'Technology', 'Computer', 'Internet', 'Tim_Berners-Lee', 'Internet', 'Linux', 'Open_source', 'Mozilla_Firefox']"
Fourteenth_Amendment_to_the_United_States_Constitution,Reptile,"['Fourteenth_Amendment_to_the_United_States_Constitution', 'England', 'Lake_District', 'Sundew', 'Australia', 'Kangaroo', 'Animal', 'Vertebrate', 'Animal', 'Vertebrate', 'Reptile']"
Earless_seal,Citrus,"['Earless_seal', 'Chordate', 'Scientific_classification', 'Plant', 'Safflower', 'Australia', 'Tropics', 'Summer', 'Fruit', 'Citrus']"
Universe,Screw,
Judaism,Flute,"['Judaism', 'Ancient_Egypt', 'Ancient_Greece', 'Music', 'Musical_instrument', 'Flute']"
Science,Super_Mario_Bros.,"['Science', 'Italy', 'Renaissance', 'Italy', 'Renaissance', 'Italy', 'Renaissance', 'Italy', 'Renaissance', 'Italy', 'Renaissance', 'Italy', 'Renaissance', 'Italian_Renaissance', 'Renaissance', 'Art', 'Film', 'Animation', 'The_Lion_King', 'Nintendo_Entertainment_System', 'Nintendo', 'Super_Mario_Bros.']"
Euro,Microsoft,
Chromium,Henry_I_of_England,"['Chromium', 'Chemical_element', 'English_language', 'England', 'Henry_I_of_England']"
Hydrogen,Gold,"['Hydrogen', 'Metal', 'Gold']"
Hydrogen,Parrot,"['Hydrogen', 'Organism', 'Arthropod', 'Animal', 'Bird', 'Parrot']"
Google,God,"['Google', 'Carrot', 'Folklore', 'Christianity', 'Religion', 'God']"
First_Macedonian_War,Love,"['First_Macedonian_War', 'Ancient_Greece', 'Poetry', 'French_language', 'Spanish_language', 'Music', 'Aesthetics', 'Art', 'Poetry', 'English_language', 'Poetry', 'William_Shakespeare', 'Love']"
Kylie_Minogue,Sun,"['Kylie_Minogue', 'Ray_of_Light', 'North_America', 'Earth', 'Sun']"
Colombia,6th_century,"['Colombia', 'Latin_America', 'Mexico', 'Country', 'England', 'Mercia', 'Bede', 'Middle_Ages', '7th_century', '6th_century']"
Arnold_Schwarzenegger,Vegetable,
Ice,Linux,"['Ice', 'Earth', 'Silicon', 'Semiconductor', 'Silicon', 'Electron', 'Electron_beam_welding', 'France', 'Airbus', 'Aircraft', 'Airship', 'Germany', 'University', 'Karl_Marx', 'Technology', 'Computer', 'GNU', 'Linux']"
Scent_of_a_Woman,Firearm,"['Scent_of_a_Woman', 'United_States', 'U.S._state', 'Houston%2C_Texas', 'World_War_I', 'War', 'Weapon', 'Firearm']"
Magma,Tiger_shark,"['Magma', 'Water', 'Sea', 'Ocean', 'Animal', 'Chordate', 'Vertebrate', 'Animal', 'Vertebrate', 'Fish', 'Whale_shark', 'Shark', 'Tiger_shark']"
Wasp,United_Arab_Emirates,"['Wasp', 'Scientific_classification', 'Carolus_Linnaeus', 'Stockholm', 'Middle_East', 'United_Arab_Emirates']"
Aircraft,Yugoslavia,"['Aircraft', 'Turkey', 'Serbia', 'Yugoslavia']"
Weed,Jesus,"['Weed', 'Sumac', 'Tree', 'Mythology', 'Bible', 'Jesus']"
Meteorological_history_of_Hurricane_Katrina,Iraq_War,"['Meteorological_history_of_Hurricane_Katrina', '2005_Atlantic_hurricane_season', 'George_W._Bush', 'Iraq_War']"
Terrorism,Super_Mario_Bros.,"['Terrorism', 'Turkey', 'Japan', 'Nintendo', 'Mario', 'Super_Mario_Bros.']"
Black_Death,Rhodium,"['Black_Death', 'Alchemy', 'Metal', 'Rhodium']"
Mario,God,"['Mario', 'Superman', 'Judaism', 'God']"
Linguistics,Rome,"['Linguistics', 'Culture', 'Ancient_Rome', 'Rome']"
History,Nazi_Germany,
Seed,New_York_City,"['Seed', 'Belgium', 'United_Nations', 'New_York_City']"
Chicken,IPod,
ASCII,Milk,"['ASCII', 'Microsoft_Windows', 'Windows_XP', 'Asia', 'Taiwan', 'Dutch_language', 'Netherlands', 'Belgium', 'Petroleum', 'Canada', 'Parliamentary_system', 'Canada', 'Beaver', 'Animal', 'Mammal', 'Milk']"
Solar_System,Babe_Ruth,"['Solar_System', 'Greek_mythology', 'Ancient_history', 'United_States', 'War', 'Chimpanzee', 'Charles_Darwin', 'New_York_City', 'Baseball', 'Babe_Ruth']"
Batman,Sony,"['Batman', 'Superman', 'Television', 'Manufacturing', 'Electronics', 'Electron', 'Electricity', 'Industry', 'Technology', 'Electronics', 'Sound', 'Music', 'Musical_instrument', 'Synthesizer', 'James_Bond', 'Japan', 'Sony']"
Dill,New_moon,"['Dill', 'Flower', 'Extinction', 'Fossil', 'Paleontology', 'Earth', 'Lunar_eclipse', 'Moon', 'New_moon']"
Aristotle,Food,"['Aristotle', 'Science', 'Biology', 'Organism', 'Agriculture', 'Food']"
Batman,Superman,"['Batman', 'Superman']"
Pyramid,Adolf_Hitler,"['Pyramid', 'Great_Pyramid_of_Giza', 'Poland', 'Germany', 'Adolf_Hitler']"
Apollo,Skiing,"['Apollo', 'Alexander_the_Great', 'Europe', 'Switzerland', 'Glacier', 'Austria', 'Switzerland', 'Austria', 'Switzerland', 'Glacier', 'Ice', 'Ice', 'Ice', 'Ice', 'Ice', 'Ice', 'Ice', 'Glacier', 'Asia', 'Taiwan', 'Japan', 'Auto_racing', 'Canada', 'Skiing']"
Chocolate,Velociraptor,"['Chocolate', 'Parrot', 'Cretaceous', 'Dinosaur', 'Velociraptor']"
Alpaca,Nuclear_fission,"['Alpaca', 'Textile', 'Transport', 'Nuclear_power', 'Nuclear_fission']"
Dog,God,"['Dog', 'Chordate', 'Vertebrate', 'Human', 'Deity', 'God']"
Britney_Spears,Extraterrestrial_life,"['Britney_Spears', 'Europe', 'Earth', 'Universe', 'Earth', 'Universe', 'Galaxy', 'Biology', 'Life', 'Universe', 'Galaxy', 'Biology', 'Life', 'Organism', 'Life', 'Universe', 'Galaxy', 'Red_dwarf', 'Proxima_Centauri', 'Hubble_Space_Telescope', 'Extrasolar_planet', 'Extraterrestrial_life']"
Pluto,Wall_Street,"['Pluto', 'California', 'United_States', 'War', 'Market', 'Capitalism', 'Corporation', 'United_States', 'United_States_House_of_Representatives', 'U.S._state', 'New_York_City', 'U.S._state', 'New_York_City', 'Newark%2C_New_Jersey', 'New_York_City', 'Wall_Street']"
David_Beckham,Mao_Zedong,"['David_Beckham', 'Munich', 'Communism', 'Mao_Zedong']"
AIDS,Flamingo,"['AIDS', 'Africa', 'Cape_Verde', 'Bird', 'Flamingo']"
Cat,Moon,"['Cat', 'Animal', 'Sunlight', 'Earth', 'Moon']"
Alchemy,Michael_Jordan,"['Alchemy', 'Carl_Jung', 'Art', 'Andy_Warhol', 'United_States', 'U.S._state', 'Chicago', 'Chicago_Bears', 'Chicago', 'Basketball', 'Michael_Jordan']"
Dove,Looney_Tunes,
Viking,ITunes,
