start,end,path
Acceleration,Mozilla_Firefox,"['Acceleration', 'Light', 'Telescope', 'Electromagnetic_radiation', 'Optical_fiber', 'Physics', 'Technology', 'Computer', 'GNU', 'Internet', 'Linux', 'Open_source', 'Mozilla_Firefox']"
Adolf_Hitler,Jesus,"['Adolf_Hitler', 'Roman_Catholic_Church', 'Jesus']"
Smog,Toy_Story,"['Smog', 'California', 'Film', 'Animation', 'The_Lion_King', 'Toy_Story']"
Bamako,Sun,"['Bamako', 'Dakar', 'Praia', 'Beach', 'Sand', 'Sand_art_and_play', 'Sand', 'Beach', 'Sand', 'Sand_art_and_play', 'Beach', 'Sand', 'Sand_art_and_play', 'Sculpture', 'Painting', 'Art', 'Painting', 'Astronomy', 'Sun']"
China,Afghanistan,"['China', 'Desert', 'Asia', 'Afghanistan']"
Earth,Odysseus,"['Earth', 'Norse_mythology', 'Greek_mythology', 'Odysseus']"
Famine,Arctic,"['Famine', 'Iceland', 'Arctic_Circle', 'Canada', 'Denmark', 'Finland', 'Greenland', 'Iceland', 'Norway', 'Russia', 'Sweden', 'Arctic_Circle', 'Canada', 'Finland', 'Greenland', 'Iceland', 'Norway', 'Russia', 'Sweden', 'Arctic_Circle', 'Canada', 'Denmark', 'Finland', 'Greenland', 'Iceland', 'Norway', 'Russia', 'Sweden', 'Arctic_Circle', 'Canada', 'Arctic']"
Electricity,Anne_Frank,"['Electricity', 'Michael_Faraday', 'Humphry_Davy', 'Italy', '20th_century', '19th_century', '9th_century', '20th_century', 'The_Holocaust', 'Anne_Frank']"
Apple,Fruit,"['Apple', 'Fruit']"
Colombia,Meat,"['Colombia', 'Brazil', 'Peru', 'Agriculture', 'Food', 'Fishing', 'Fish', 'Vertebrate', 'Animal', 'Fish', 'Vertebrate', 'Animal', 'Fish', 'Tuna', 'Animal', 'Mammal', 'Vertebrate', 'Animal', 'Mammal', 'Vertebrate', 'Animal', 'Mammal', 'Vertebrate', 'Fish', 'Whale', 'Cattle', 'Mammal', 'Vertebrate', 'Fish', 'Dolphin', 'Tuna', 'Whale_shark', 'Animal', 'Shark', 'Whale', 'Cattle', 'Animal', 'Mammal', 'Vertebrate', 'Animal', 'Mammal', 'Vertebrate', 'Animal', 'Mammal', 'Animal', 'Mammal', 'Pig', 'Meat']"
Batman,Bill_Clinton,"['Batman', 'Scotland', 'Prime_Minister_of_the_United_Kingdom', 'United_Kingdom', 'Tony_Blair', 'Bill_Clinton']"
Computer,Baseball,"['Computer', 'Computer_and_video_games', 'United_States', 'United_States_Virgin_Islands', 'Tourism', 'Football_%28soccer%29', 'Football', 'United_States', 'North_America', 'Mexico', 'American_football', 'United_States', 'United_States_dollar', 'United_States', 'New_York_City', 'American_football', 'United_States', 'United_States_Virgin_Islands', 'Tropical_cyclone', 'Brisbane', 'Cricket', 'The_Ashes', 'Donald_Bradman', 'Baseball']"
Chemistry,Fidel_Castro,"['Chemistry', 'Sociology', 'Karl_Marx', 'Cuba', 'Cuba', 'Fidel_Castro']"
Dog,Beer,"['Dog', 'Cereal', 'Barley', 'Beer']"
Computer,Whale,"['Computer', 'Computer_and_video_games', 'Nintendo', 'Australia', 'Mammal', 'Whale']"
Bird,Thomas_Jefferson,"['Bird', 'Human', 'Government', 'Thomas_Jefferson']"
Citrus,Physics,"['Citrus', 'Plant', 'Light', 'Physics']"
God,Aztec,
Human,Pluto,"['Human', 'Scientific_classification', 'Plant', 'Fossil', 'Paleontology', 'Carolus_Linnaeus', 'Scientific_classification', 'Plant', 'Animal', 'Plant', 'Fossil', 'Dinosaur', 'United_States', 'North_America', 'Canada', 'Arctic', 'Arctic_Ocean', 'Earth', 'Pluto']"
Continent,Gorilla,"['Continent', 'Africa', 'Giraffe', 'Africa', 'Angola', 'Animal', 'Botswana', 'Cameroon', 'Ethiopia', 'Kenya', 'Namibia', 'Niger', 'Sudan', 'Tanzania', 'Uganda', 'Zambia', 'Zimbabwe', 'Africa', 'Congo_River', 'Africa', 'C%C3%B4te_d%27Ivoire', 'African_Union', 'Africa', 'Angola', 'C%C3%B4te_d%27Ivoire', 'Central_African_Republic', 'Democratic_Republic_of_the_Congo', 'Equatorial_Guinea', 'Gabon', 'Guinea', 'Republic_of_the_Congo', 'Rwanda', 'Uganda', 'Africa', 'Carnivore', 'Mammal', 'Animal', 'Mammal', 'Animal', 'Mammal', 'Animal', 'Mammal', 'Animal', 'Mammal', 'Vertebrate', 'Mammal', 'Animal', 'Mammal', 'Animal', 'Elephant', 'Mammal', 'Animal', 'Mammal', 'Elephant', 'Hippopotamus', 'Whale', 'Chimpanzee', 'Bonobo', 'Mammal', 'Vertebrate', 'Mammal', 'Animal', 'Mammal', 'Human', 'Gorilla']"
Moon,Mars,"['Moon', 'Mars']"
Cereal,Kurt_Cobain,"['Cereal', 'United_States', 'Religious_Society_of_Friends', 'Time_zone', 'World_Health_Organization', 'United_States', 'Minnesota', 'Music', 'Musical_instrument', 'Guitar', 'Popular_culture', 'Music', 'Musical_instrument', 'Guitar', 'Popular_culture', 'Music', 'Hip_hop_music', 'Tupac_Shakur', 'United_States', 'Multiculturalism', 'Music_of_the_United_States', 'Nirvana_%28band%29', 'Kurt_Cobain']"
AIDS,Tour_de_France,"['AIDS', 'France', 'Paris', 'France', 'French_language', 'France', 'Paris', 'France', 'French_language', 'France', 'French_language', 'France', 'Paris', 'France', 'Country', 'England', 'France', 'Paris', 'France', 'Tour_de_France']"
Dodo,Film,"['Dodo', 'Alice%27s_Adventures_in_Wonderland', 'United_States', 'North_America', 'California', 'Film']"
Mathematics,Juice,"['Mathematics', 'Day', 'English_language', 'Jamaica', 'Sugar', 'Food', 'Vitamin', 'Vitamin_C', 'Cider', 'Plum', 'Apricot', 'Fruit', 'Citrus', 'Juice']"
Dog,Sea,"['Dog', 'Arctic', 'Sea']"
Video,China,"['Video', 'Brazil', 'New_Zealand', 'Asia', 'China']"
Brazil,Vitamin,"['Brazil', 'Coffee', 'Soybean', 'Calcium', 'Vitamin_D', 'Vitamin']"
David_Beckham,Great_white_shark,"['David_Beckham', 'Australia', 'Great_Barrier_Reef', 'Humpback_Whale', 'Ocean', 'Fish', 'Whale_shark', 'Shark', 'Great_white_shark']"
Christianity,Natalie_Portman,
Africa,Differential_equation,"['Africa', 'Culture', 'Logic', 'Computer_science', 'Mathematics', 'Differential_equation']"
Pikachu,Jesus,"['Pikachu', 'Popular_culture', 'Cultural_identity', 'History', 'Human', 'Christianity', 'Jesus']"
Pikachu,Sun,"['Pikachu', 'Forest', 'Temperate', 'Summer', 'Astronomy', 'Sun']"
Harry_Potter,Kangaroo,"['Harry_Potter', 'Owl', 'Mammal', 'Animal', 'Mammal', 'Animal', 'Australia', 'Kangaroo']"
Animal,Dog,
Flower,George_H._W._Bush,"['Flower', 'United_Kingdom', 'British_monarchy', 'George_V_of_the_United_Kingdom', 'United_Kingdom', 'United_States_dollar', 'George_Washington', 'President_of_the_United_States', 'United_States', 'George_Washington', 'Thomas_Jefferson', 'President_of_the_United_States', 'George_H._W._Bush']"
Archbishop_of_Canterbury,Neil_Armstrong,"['Archbishop_of_Canterbury', 'English_Reformation', 'Charles_V%2C_Holy_Roman_Emperor', 'Universe', 'Galaxy', 'Star', 'Planet', 'Moon', 'Apollo_11', 'Neil_Armstrong']"
Dinosaur,China,"['Dinosaur', 'China']"
Dinosaur,George_W._Bush,"['Dinosaur', 'United_States', 'California', 'United_States', 'Natural_gas', 'North_America', 'United_States', 'Mining', 'Natural_gas', 'Property', 'Steel', 'United_States_Congress', 'George_W._Bush']"
Reptile,Jesus,"['Reptile', 'Mammal', 'Human', 'Christianity', 'Jesus']"
Jesus,Microsoft,
Volcano,Alphabet,"['Volcano', 'Latin', 'Latin_alphabet', 'ASCII', 'AT%26T', 'Internet', 'Latin_alphabet', 'Alphabet']"
China,Birth_control,
United_States,English_language,"['United_States', 'United_States_Congress', 'United_States_Constitution', 'England', 'English_language']"
Forth,Anne_Frank,"['Forth', 'Programming_language', 'Alan_Turing', 'World_War_II', 'Netherlands', 'Amsterdam', 'Netherlands', 'Amsterdam', 'Netherlands_Antilles', 'Netherlands', 'Anne_Frank']"
Dog,Elementary_algebra,"['Dog', 'Scientific_classification', 'Plant', 'Scientific_classification', 'Binomial_nomenclature', 'Latin', 'Science', 'Mathematics', 'Algebra', 'Elementary_algebra']"
Agriculture,Sparrow,"['Agriculture', 'Horse', 'Animal', 'Bird', 'House_Sparrow', 'Bird', 'Pigeon', 'Bird', 'House_Sparrow', 'Bird', 'Pigeon', 'Bird', 'Pigeon', 'Bird', 'Albatross', 'Falcon', 'Flamingo', 'Goose', 'Gull', 'Hawk', 'House_Sparrow', 'Owl', 'Parrot', 'Pigeon', 'Rock_Pigeon', 'Swan', 'Swift', 'Bird', 'House_Sparrow', 'Bird', 'House_Sparrow', 'Bird', 'House_Sparrow', 'Bird', 'House_Sparrow', 'Bird', 'House_Sparrow', 'Bird', 'House_Sparrow', 'Bird', 'Pigeon', 'Bird', 'Pigeon', 'Bird', 'Pigeon', 'Bird', 'House_Sparrow', 'Pigeon', 'Rock_Pigeon', 'Swift', 'Bird', 'House_Sparrow', 'Bird', 'Pigeon', 'Bird', 'Pigeon', 'Bird', 'Albatross', 'Cormorant', 'Eagle', 'Falcon', 'Flamingo', 'Gull', 'Hawk', 'House_Sparrow', 'Owl', 'Penguin', 'Pigeon', 'Redwing', 'Rock_Pigeon', 'Swift', 'Bird', 'House_Sparrow', 'Pigeon', 'Bird', 'Pigeon', 'Rock_Pigeon', 'Bird', 'Pigeon', 'Bird', 'House_Sparrow', 'Animal', 'Asia', 'Australia', 'Automobile', 'Binomial_nomenclature', 'Bird', 'Blackbird', 'Carolus_Linnaeus', 'Cereal', 'Chordate', 'Europe', 'Feather', 'Flower', 'Gardening', 'House_Martin', 'Insect', 'Netherlands', 'Rock_Pigeon', 'Scientific_classification', 'Seed', 'Sparrow', 'Sub-Saharan_Africa', 'Tree_Sparrow', 'United_Kingdom', 'United_States', 'United_States_Congress', 'United_States_Virgin_Islands', 'Puerto_Rico', 'Bird', 'Albatross', 'Arctic_Tern', 'Dove', 'Eagle', 'Falcon', 'Flamingo', 'Goose', 'Gull', 'Hawk', 'Owl', 'Parrot', 'Penguin', 'Pigeon', 'Swan', 'Swift', 'Turkey_%28bird%29', 'Wader', 'Bird', 'House_Sparrow', 'Bird', 'House_Sparrow', 'Bird', 'Pigeon', 'Bird', 'Pigeon', 'Bird', 'House_Sparrow', 'Sparrow']"
15th_century,Windows_Vista,"['15th_century', '1st_century', '21st_century', 'Bill_Gates', 'Microsoft', 'Microsoft_Windows', 'Windows_Vista']"
Colombia,Menthol,
Anaconda,Agnosticism,"['Anaconda', 'Scientific_classification', 'Organism', 'Life', 'Universe', 'History', 'Linguistics', 'Philosophy', 'Philosophy_of_mind', 'Bertrand_Russell', 'David_Hume', 'Immanuel_Kant', 'Philosophy', 'Atheism', 'Agnosticism']"
The_Godfather,Neptune,"['The_Godfather', 'DVD', 'Sony', 'Music', 'Physics', 'Planet', 'Neptune']"
Nintendo,Snow,"['Nintendo', 'Canada', 'Ice_hockey', 'Ice', 'Snow']"
Batman,Jesus,"['Batman', 'Superman', 'Judaism', 'Christianity', 'Jesus']"
Computer_programming,The_Beatles,"['Computer_programming', 'Linux', 'GNU_Project', 'Richard_Stallman', 'Folk_music', 'England', 'The_Beatles']"
John_Dee,China,"['John_Dee', 'Europe', 'Asia', 'China']"
Citrus,Desert,"['Citrus', 'Plant', 'Temperate', 'Tropics', 'Desert']"
Sesame,Parthenon,"['Sesame', 'Greece', 'Parthenon']"
Mario,Nintendo,"['Mario', 'Nintendo']"
Film,Ku_Klux_Klan,"['Film', 'United_States', 'U.S._state', 'United_States', 'Minnesota', 'Montserrat', 'Moon', 'Nigeria', 'Russia', 'Thailand', 'Volcano', 'War', 'Nazism', 'Germany', 'Nazi_Germany', 'Nazism', 'Germany', 'Nazi_Germany', 'Nazism', 'Germany', 'Nazi_Germany', 'Nazism', 'Germany', 'Nazi_Germany', 'Nazism', 'Germany', 'Nazi_Germany', 'Nazism', 'Germany', 'Nazi_Germany', 'Nazism', 'Germany', 'Nazi_Germany', 'Nazism', 'Germany', 'Nazi_Germany', 'Nazism', 'Germany', 'Nazi_Germany', 'Nazism', 'Germany', 'Nazi_Germany', 'Nazism', 'Germany', 'Nazi_Germany', 'Nazism', 'Germany', 'Nazi_Germany', 'Fascism', 'Ku_Klux_Klan']"
Bald_Eagle,Clock,"['Bald_Eagle', 'Eagle', 'Golden_Eagle', 'Scientific_classification', 'Organism', 'Geology', 'Science', 'Physics', 'Time', 'Measurement', 'Watch', 'Clock']"
Ant,Avalanche,"['Ant', 'Insect', 'Landform', 'Glacier', 'Andes', 'South_America', 'Andes', 'Himalayas', 'Glacier', 'Mount_Everest', 'Nepal', 'Sikkim', 'Tibet', 'Himalayas', 'Retreat_of_glaciers_since_1850', 'Andes', 'Himalayas', 'Rocky_Mountains', 'Skiing', 'Snow', 'Mount_Baker', 'Mount_Kilimanjaro', 'Mount_Rainier', 'Snow', 'Avalanche']"
Napoleonic_Wars,Superman,"['Napoleonic_Wars', 'War', 'War', 'Game_theory', 'Television', 'Film', 'Television', 'Film', 'Animation', 'The_Lion_King', 'Darth_Vader', 'Superman']"
Aircraft,Solar_eclipse,"['Aircraft', 'Earth%27s_atmosphere', 'Planet', 'Solar_System', 'Sun', 'Solar_eclipse']"
Gregorian_chant,Inductance,"['Gregorian_chant', 'Augustine_of_Hippo', 'Alternative_rock', 'Musical_instrument', 'Sound', 'Music', 'Physics', 'Electrical_engineering', 'Magnetism', 'Inductance']"
Achilles,Winston_Churchill,"['Achilles', 'World_War_II', 'Winston_Churchill']"
England,Japan,"['England', 'Culture', 'Japan']"
North_America,Canada,"['North_America', 'Canada']"
American_Civil_War,Kuwait_City,"['American_Civil_War', 'United_States', 'Minnesota', 'Music_of_the_United_States', 'New_York_City', 'U.S._state', 'Atlanta%2C_Georgia', 'Las_Vegas%2C_Nevada', 'Nashville%2C_Tennessee', 'Salt_Lake_City%2C_Utah', 'Seattle%2C_Washington', 'City', 'New_York_City', 'Global_city', 'Riyadh', 'Saudi_Arabia', 'Kuwait', 'Kuwait_City']"
Mormon,Ice,"['Mormon', 'French_language', 'Canada', 'Europe', 'European_Space_Agency', 'Comet_Halley', 'Meteor', 'Earth', 'Earth%27s_atmosphere', 'Gas', 'Heat', 'Ice']"
Metal,Prague,"['Metal', 'Art', 'Europe', 'Czech_Republic', 'Slovakia', 'Czech_Republic', 'Slovakia', 'Czech_Republic', 'Prague']"
Beer,Warsaw,"['Beer', 'Russia', 'Poland', 'Warsaw']"
