start,end,path
God,Adolf_Hitler,"['God', 'Christianity', 'Europe', 'Germany', 'Adolf_Hitler']"
Automobile,Windows_XP,"['Automobile', 'MINI_%28BMW%29', 'United_States', 'Bah%C3%A1%27%C3%AD_Faith', 'United_States', 'Mexico', 'Industry', 'Computer', 'Microsoft_Windows', 'Windows_XP']"
Canada,Pony,"['Canada', 'Canadian_English', 'Canadian_Pacific_Railway', 'Beaver', 'Mammal', 'Horse', 'Pony']"
Apple,Banana,"['Apple', 'Fruit', 'Banana']"
Acceleration,Mozilla_Firefox,"['Acceleration', 'Light', 'Telescope', 'Radio', 'Broadcasting', 'Internet', 'World_Wide_Web', 'Mozilla_Firefox']"
Adolf_Hitler,Jesus,"['Adolf_Hitler', 'Roman_Catholic_Church', 'Jesus']"
Smog,Toy_Story,"['Smog', 'London', 'HSBC', 'United_States', 'North_America', 'Mexico', 'Spanish_language', 'Television', 'Computer_and_video_games', 'Nintendo', 'Computer_and_video_games', 'Nintendo', 'Computer_and_video_games', 'Nintendo', 'Computer_and_video_games', 'Nintendo', 'Computer_and_video_games', 'Nintendo', 'Super_Mario_64', 'Super_Mario_Bros.', 'Computer_and_video_games', 'Nintendo', 'Computer_and_video_games', 'Pac-Man', 'Toy', 'Film', 'Animation', 'The_Lion_King', 'Toy_Story']"
Bamako,Sun,"['Bamako', 'Sub-Saharan_Africa', 'Earth', 'Solar_System', 'Sun']"
China,Afghanistan,"['China', 'Mongolia', 'China', 'Tibet', 'Republic_of_China', 'China', 'Mongolia', 'Iran', 'Afghanistan']"
Earth,Odysseus,"['Earth', 'Norse_mythology', 'Greek_mythology', 'Odyssey', 'Odysseus']"
Famine,Arctic,"['Famine', 'Iceland', 'Arctic_Circle', 'Arctic']"
Electricity,Anne_Frank,"['Electricity', 'Benjamin_Franklin', 'Publishing', 'Literature', 'Novel', 'Jane_Austen', '20th_century', 'Germany', 'Albert_Einstein', 'Germany', 'The_Holocaust', 'Germany', 'The_Holocaust', 'Germany', 'The_Holocaust', 'Germany', 'The_Holocaust', 'Anne_Frank']"
Apple,Fruit,"['Apple', 'Fruit']"
Colombia,Meat,"['Colombia', 'Argentina', 'Cattle', 'Animal', 'Fish', 'Fishing', 'Cod', 'Fish', 'Organism', 'Animal', 'Mammal', 'Pig', 'Meat']"
Batman,Bill_Clinton,"['Batman', 'Crime', 'Government', 'Thomas_Jefferson', 'George_W._Bush', 'Jimmy_Carter', 'Bill_Clinton']"
Computer,Baseball,"['Computer', 'Computer_and_video_games', 'United_States', 'United_States_House_of_Representatives', 'U.S._state', 'Boston%2C_Massachusetts', 'Ice_hockey', 'Baseball']"
Chemistry,Fidel_Castro,"['Chemistry', 'Physics', '20th_century', 'Cuba', 'Fidel_Castro']"
Dog,Beer,"['Dog', 'Chocolate', 'Mexico', 'Wine', 'Beer']"
Computer,Whale,"['Computer', 'Linux', 'Open_source', 'Australia', 'Mammal', 'Chordate', 'Mammal', 'Chordate', 'Mammal', 'Whale']"
Bird,Thomas_Jefferson,"['Bird', 'Human', 'United_States_dollar', 'Thomas_Jefferson']"
Citrus,Physics,"['Citrus', 'Fruit', 'Botany', 'Biology', 'Thermodynamics', 'Physics']"
God,Aztec,"['God', 'United_States', 'Ice_hockey', 'The_Simpsons', 'Latin_America', 'Mexico', 'Aztec']"
Human,Pluto,"['Human', 'Scientific_classification', 'Organism', 'Biology', 'Science', 'Paleontology', 'Earth', 'Planet', 'Pluto']"
Continent,Gorilla,
Moon,Mars,"['Moon', 'Mars']"
Cereal,Kurt_Cobain,"['Cereal', 'England', 'The_Beatles', 'Nirvana_%28band%29', 'Kurt_Cobain']"
AIDS,Tour_de_France,
Dodo,Film,"['Dodo', 'Alice%27s_Adventures_in_Wonderland', 'Richard_III_%28play%29', 'William_Shakespeare', 'English_language', 'British_Isles', 'BBC', 'DVD', 'Sony', 'Film']"
Mathematics,Juice,
Dog,Sea,"['Dog', 'Arctic', 'Sea']"
Video,China,"['Video', 'Australia', 'People%27s_Republic_of_China', 'China']"
Brazil,Vitamin,"['Brazil', 'Coffee', 'Citrus', 'Vitamin_C', 'Vitamin']"
David_Beckham,Great_white_shark,"['David_Beckham', 'Australia', 'Mammal', 'Whale', 'Fish', 'Whale_shark', 'Shark', 'Great_white_shark']"
Christianity,Natalie_Portman,
Africa,Differential_equation,"['Africa', 'Language', 'Mathematics', 'Differential_equation']"
Pikachu,Jesus,"['Pikachu', 'Homestar_Runner', 'Nintendo', 'Super_Mario_64', 'Europe', 'Christianity', 'Jesus']"
Pikachu,Sun,"['Pikachu', 'The_Simpsons', 'Continent', 'Earth', 'Sun']"
Harry_Potter,Kangaroo,"['Harry_Potter', 'J._K._Rowling', 'Dinosaur', 'Mammal', 'Australia', 'Kangaroo']"
Animal,Dog,
Flower,George_H._W._Bush,"['Flower', 'United_Kingdom', 'United_States_dollar', 'United_States', 'North_America', 'United_States', 'North_America', 'United_States', 'North_America', 'United_States', 'North_America', 'United_States', 'War', 'United_Nations', 'United_States', 'List_of_countries', 'Georgia_%28country%29', 'George_W._Bush', 'George_H._W._Bush']"
Archbishop_of_Canterbury,Neil_Armstrong,
Dinosaur,China,"['Dinosaur', 'China']"
Dinosaur,George_W._Bush,"['Dinosaur', 'United_States', 'Baseball', 'United_States', 'Education', 'United_States', 'West_Virginia', 'U.S._state', 'United_States', 'North_America', 'United_States', 'West_Virginia', 'George_W._Bush']"
Reptile,Jesus,"['Reptile', 'Bird', 'Human', 'Christianity', 'Roman_Empire', 'Christianity', 'Jesus']"
Jesus,Microsoft,
Volcano,Alphabet,"['Volcano', 'Solar_System', 'Solar_System', 'Planet', 'Uranus', 'Planet', 'Solar_System', 'Latin', 'Latin_alphabet', 'Alphabet']"
China,Birth_control,
United_States,English_language,"['United_States', 'Netherlands', 'English_language']"
Forth,Anne_Frank,"['Forth', 'Programming_language', 'Computer', 'History_of_computing_hardware', 'Germany', 'Netherlands', 'The_Holocaust', 'Netherlands', 'Anne_Frank']"
Dog,Elementary_algebra,"['Dog', 'Scientific_classification', 'Pea', 'Binomial_nomenclature', 'Botany', 'Biology', 'Mathematics', 'Algebra', 'Elementary_algebra']"
Agriculture,Sparrow,"['Agriculture', 'Beekeeping', 'Asia', 'Maldives', 'Tamil_language', 'Animal', 'Bird', 'Dove', 'Bird', 'House_Sparrow', 'Bird', 'Pigeon', 'Bird', 'House_Sparrow', 'Sparrow']"
15th_century,Windows_Vista,"['15th_century', 'Time', 'Technology', 'Electronics', 'Computer', 'Microsoft_Windows', 'Windows_Vista']"
Colombia,Menthol,
Anaconda,Agnosticism,"['Anaconda', 'Animal', 'Human', 'Philosophy', 'Atheism', 'Agnosticism']"
The_Godfather,Neptune,"['The_Godfather', 'The_Godfather', 'DVD', 'Euro', 'R%C3%A9union', 'Europe', 'Caspian_Sea', 'Sea', 'Moon', 'Solar_System', 'Neptune']"
Nintendo,Snow,"['Nintendo', 'North_America', 'Greenland', 'Snow']"
Batman,Jesus,"['Batman', 'Superman', 'Jew', 'Christianity', 'Jesus']"
Computer_programming,The_Beatles,"['Computer_programming', 'Microsoft', 'Television', 'BBC', 'England', 'The_Beatles']"
John_Dee,China,"['John_Dee', 'England', 'Chinese_language', 'China']"
Citrus,Desert,"['Citrus', 'South_America', 'Chile', 'Australia', 'Desert']"
Sesame,Parthenon,"['Sesame', 'Greece', 'Athens', 'Athens', 'Greece', 'Parthenon']"
Mario,Nintendo,"['Mario', 'Nintendo']"
Film,Ku_Klux_Klan,
Bald_Eagle,Clock,"['Bald_Eagle', 'Bird', 'Jurassic', 'Europe', 'Austria', 'Time_zone', 'Time', 'Watch', 'Clock']"
Ant,Avalanche,"['Ant', 'South_America', 'Andes', 'Himalayas', 'Glacier', 'Ice', 'Snow', 'Ice', 'Glacier', 'Switzerland', 'Glacier', 'Switzerland', 'Glacier', 'Ice', 'Glacier', 'Ice', 'Snow', 'Ice', 'Glacier', 'Ice', 'Snow', 'Avalanche']"
Napoleonic_Wars,Superman,
Aircraft,Solar_eclipse,"['Aircraft', 'Earth%27s_atmosphere', 'Earth', 'Solar_eclipse']"
Gregorian_chant,Inductance,"['Gregorian_chant', 'Medieval_music', 'Recorder', 'Musical_instrument', 'Sound', 'Wave', 'Electric_field', 'Inductance']"
Achilles,Winston_Churchill,"['Achilles', 'World_War_II', 'Prime_Minister_of_the_United_Kingdom', 'Winston_Churchill']"
England,Japan,"['England', 'Culture', 'Asia', 'Japan']"
North_America,Canada,"['North_America', 'Canada']"
American_Civil_War,Kuwait_City,"['American_Civil_War', 'United_States', 'North_America', 'Mexico_City', 'Mexico_City', 'Capital', 'City', 'New_York_City', 'United_States', 'List_of_countries', 'Kuwait', 'Kuwait_City']"
Mormon,Ice,"['Mormon', 'Jesus', 'Himalayas', 'Glacier', 'Ice']"
Metal,Prague,"['Metal', 'Art', 'Europe', 'Czech_Republic', 'Prague']"
Beer,Warsaw,"['Beer', 'Ukraine', 'Poland', 'Polish-Lithuanian_Commonwealth', 'Warsaw']"
Internet,Banana,"['Internet', 'Music', 'Bluegrass_music', 'Musical_instrument', 'Music', 'Bluegrass_music', 'Musical_instrument', 'Music', 'Folk_music', 'Music', 'Culture', 'Agriculture', 'Fruit', 'Food', 'Cereal', 'Fruit', 'Banana']"
Ocean,Love,"['Ocean', 'Whale', 'Human', 'Emotion', 'Human', 'Emotion', 'Human', 'Emotion', 'Mammal', 'Human', 'Love']"
Ant,Hurricane_Katrina,"['Ant', 'Colombia', 'United_States', 'U.S._state', 'Hurricane_Katrina']"
Batman,Wikisource,"['Batman', 'Earthquake', 'Earth', 'Spanish_language', 'Mass_media', 'Publishing', 'Wikipedia', 'Open_source', 'Creative_Commons', 'Wikinews', 'Wikimedia_Foundation', 'Wikisource']"
Dinosaur,Central_processing_unit,"['Dinosaur', 'Science', 'Technology', 'Electronics', 'Computer', 'Central_processing_unit']"
Chemistry,George_H._W._Bush,"['Chemistry', 'Science', 'United_States', 'List_of_countries', 'United_States', 'West_Virginia', 'George_W._Bush', 'George_H._W._Bush']"
Geometry,Volleyball,"['Geometry', 'Euclid', 'Geometry', 'Physics', 'Bridge', 'Turkey', 'Oceania', 'Australia', 'Sport', 'Olympic_Games', 'Volleyball']"
Music,Metal,"['Music', 'Musical_instrument', 'Guitar', 'Musical_instrument', 'Guitar', 'Musical_instrument', 'Guitar', 'Musical_instrument', 'Trumpet', 'Brass_instrument', 'Copper', 'Metal']"
Cat,Pollution,
Christianity,Coconut_crab,
Bolivia,Pac-Man,
Computer,Batman,
Art,Double_bass,
Thailand,Pigeon,"['Thailand', 'Bangkok', 'Manila', 'England', 'Tennis', 'The_Championships%2C_Wimbledon', 'London', 'Hyde_Park%2C_London', 'Regent%27s_Park', 'London_Zoo', 'Penguin', 'Bird', 'Pigeon']"
AT%26T,Vegetable,"['AT%26T', 'United_States', 'Mexico', 'Agriculture', 'Vegetable']"
Jesus,Google,"['Jesus', 'English_language', 'Internet', 'World_Wide_Web', 'Google']"
David_Beckham,Frog,"['David_Beckham', 'England', 'Lake_District', 'Pond', 'Vegetation', 'Plant', 'Gardening', 'Lawn', 'Water', 'Pond', 'Vegetation', 'Plant', 'Organism', 'Arthropod', 'Animal', 'Australian_Green_Tree_Frog', 'Tree_frog', 'Frog']"
Bangladesh,Harry_S._Truman,"['Bangladesh', 'World_Bank_Group', 'United_Nations', 'United_States', 'California', 'United_States', 'West_Virginia', 'United_States', 'List_of_countries', 'United_States', 'War', 'War', 'Indira_Gandhi', 'Richard_Nixon', 'President_of_the_United_States', 'Harry_S._Truman']"
Internet,Cat,
Weasel,Barium,"['Weasel', 'Scientific_classification', 'Bacteria', 'Hydrogen', 'Chemical_element', 'List_of_elements_by_name', 'Barium']"
Judaism,Mozilla_Firefox,"['Judaism', 'Hebrew_language', 'English_language', 'Internet', 'World_Wide_Web', 'Mozilla_Firefox']"
Fourteenth_Amendment_to_the_United_States_Constitution,Reptile,"['Fourteenth_Amendment_to_the_United_States_Constitution', 'Corporation', 'Italy', 'Ancient_Rome', 'Roman_Empire', 'Ancient_Rome', 'Roman_Empire', 'Africa', 'Crocodile', 'Reptile']"
Earless_seal,Citrus,"['Earless_seal', 'Scientific_classification', 'Plant', 'Fruit', 'Citrus']"
Universe,Screw,"['Universe', 'Proton', 'Chemical_element', 'Tungsten', 'Steel', 'Tank', 'Weapon', 'Force', 'Mechanical_work', 'Force', 'Mechanical_work', 'Force', 'Mechanical_work', 'Force', 'Mechanical_work', 'Force', 'Bicycle', 'Toy', 'House', 'Manufacturing', 'Engineering', 'Computer', 'Electronics', 'Engineering', 'Computer', 'Electronics', 'Engineering', 'Technology', 'Screw']"
Judaism,Flute,"['Judaism', 'Ancient_Egypt', 'Ancient_Greece', 'Music', 'Musical_instrument', 'Flute']"
Science,Super_Mario_Bros.,"['Science', 'Italy', 'Renaissance', 'Italy', 'Renaissance', 'Italy', 'Renaissance', 'Italy', 'Renaissance', 'Italy', 'Culture', 'Popular_culture', 'Comics', 'Animation', 'The_Lion_King', 'Nintendo_Entertainment_System', 'Super_Mario_Bros.']"
Euro,Microsoft,"['Euro', 'United_States', 'Currency', 'Country', 'United_States', 'War', 'Market', 'Information', 'Mass_media', 'Computer', 'Microsoft_Windows', 'Microsoft']"
Chromium,Henry_I_of_England,"['Chromium', 'Chemical_element', 'English_language', 'England', 'Henry_I_of_England']"
Hydrogen,Gold,"['Hydrogen', 'Chemical_element', 'List_of_elements_by_name', 'Gold']"
Hydrogen,Parrot,"['Hydrogen', 'Organism', 'Arthropod', 'Animal', 'Bird', 'Parrot']"
Google,God,"['Google', 'Fiction', 'Religion', 'God']"
First_Macedonian_War,Love,"['First_Macedonian_War', 'Greece', 'Monaco', 'Vatican_City', 'French_language', 'France', 'French_language', 'English_language', 'Poetry', 'John_Milton', 'William_Shakespeare', 'Love']"
Kylie_Minogue,Sun,"['Kylie_Minogue', 'Asia', 'Hong_Kong', 'Sun']"
Colombia,6th_century,"['Colombia', 'Christopher_Columbus', 'Middle_Ages', 'Wars_of_the_Roses', 'England', 'Mercia', 'Bede', 'Middle_Ages', '5th_century', '6th_century']"
Arnold_Schwarzenegger,Vegetable,"['Arnold_Schwarzenegger', 'California', 'Vegetable']"
Ice,Linux,"['Ice', 'Earth', 'Silicon', 'Semiconductor', 'Computer', 'Linux']"
Scent_of_a_Woman,Firearm,"['Scent_of_a_Woman', 'United_States', 'North_America', 'Mexico', 'American_football', 'United_States', 'Slovakia', 'NATO', 'United_States', 'Argentina', 'Military_dictatorship', 'Latin_America', 'Country', 'Australia', 'Auto_racing', 'United_States', 'California', 'Arnold_Schwarzenegger', 'Weight_training', 'Arnold_Schwarzenegger', 'Weight_training', 'Arnold_Schwarzenegger', 'Nazism', 'Germany', 'Automobile', 'United_States', 'United_States_Senate', 'U.S._state', 'United_States', 'List_of_countries', 'Switzerland', 'Conflict', 'Israel', 'Country', 'Government', 'Police', 'Firearm']"
Magma,Tiger_shark,"['Magma', 'Carbon_dioxide', 'Ocean', 'Animal', 'Chordate', 'Vertebrate', 'Animal', 'Vertebrate', 'Fish', 'Whale_shark', 'Shark', 'Tiger_shark']"
Wasp,United_Arab_Emirates,"['Wasp', 'Scientific_classification', 'Organism', 'Brazil', 'Middle_East', 'United_Arab_Emirates']"
Aircraft,Yugoslavia,"['Aircraft', 'Turkey', 'Bosnia_and_Herzegovina', 'Yugoslavia']"
Weed,Jesus,"['Weed', 'Dandelion', 'United_Kingdom', 'Christianity', 'Jesus']"
Meteorological_history_of_Hurricane_Katrina,Iraq_War,"['Meteorological_history_of_Hurricane_Katrina', 'Levee_failures_in_Greater_New_Orleans%2C_2005', 'Hurricane_Katrina', 'Gulf_of_Mexico', 'Petroleum', 'Iraq_War']"
Terrorism,Super_Mario_Bros.,"['Terrorism', 'Turkey', 'F-35_Lightning_II', 'United_States', 'Martinique', 'Euro', 'Japan', 'Nintendo', 'Super_Mario_Bros.']"
Black_Death,Rhodium,"['Black_Death', 'Carbon_dioxide', 'Glass', 'Metal', 'Rhodium']"
Mario,God,"['Mario', 'Nintendo', 'Nintendo_Entertainment_System', 'Soviet_Union', 'Religion', 'God']"
Linguistics,Rome,"['Linguistics', 'Culture', 'Ancient_Rome', 'Rome']"
History,Nazi_Germany,"['History', 'Society', 'History', 'Society', 'History', 'Society', 'History', 'Society', 'History', 'Society', 'France', 'Germany', 'Adolf_Hitler', 'Germany', 'Adolf_Hitler', 'Germany', 'Nazism', 'Germany', 'Nazism', 'Germany', 'Berlin', 'Germany', 'The_Holocaust', 'Germany', 'Adolf_Hitler', 'Germany', 'World_War_I', 'Nazism', 'Germany', 'Nazism', 'Germany', 'Battle_of_Stalingrad', 'Nazi_Germany']"
Seed,New_York_City,"['Seed', 'Cotton', 'United_States', 'Dominica', 'United_States', 'List_of_countries', 'United_States', 'List_of_countries', 'United_States', 'West_Virginia', 'U.S._state', 'New_York_City']"
Chicken,IPod,
ASCII,Milk,
Solar_System,Babe_Ruth,"['Solar_System', 'Mars', 'George_W._Bush', 'New_York_City', 'U.S._state', 'Boston%2C_Massachusetts', 'Boston_RFC', 'United_States', 'North_America', 'United_States', 'Oregon', 'United_States', 'United_States_Constitution', 'United_States', 'California', 'Arnold_Schwarzenegger', 'Actor', 'William_Shakespeare', 'Actor', 'The_Simpsons', 'United_States', 'Canada', 'Baseball', 'Babe_Ruth']"
Batman,Sony,
Dill,New_moon,"['Dill', 'Flower', 'Saffron', 'Light', 'Moon', 'New_moon']"
Aristotle,Food,"['Aristotle', 'Biology', 'Organism', 'Food']"
Batman,Superman,"['Batman', 'Superman']"
Pyramid,Adolf_Hitler,"['Pyramid', 'Great_Pyramid_of_Giza', 'Poland', 'Germany', 'Adolf_Hitler']"
Apollo,Skiing,"['Apollo', 'Heracles', 'Monaco', 'Tourism', 'Skiing']"
Chocolate,Velociraptor,"['Chocolate', 'Parrot', 'Bird', 'Theropoda', 'Velociraptor']"
Alpaca,Nuclear_fission,"['Alpaca', 'Binomial_nomenclature', '20th_century', 'Nuclear_weapon', 'Nuclear_fission']"
Dog,God,"['Dog', 'Scientific_classification', 'Chordate', 'Vertebrate', 'Chordate', 'Scientific_classification', 'Carolus_Linnaeus', 'Human', 'Deity', 'God']"
Britney_Spears,Extraterrestrial_life,"['Britney_Spears', 'Europe', 'Cyprus', 'Uranus', 'Astrology', 'Solar_System', 'Extrasolar_planet', 'Extraterrestrial_life']"
Pluto,Wall_Street,"['Pluto', 'California', 'United_States', 'California', 'United_States', 'Corporation', 'United_States', 'United_Nations', 'New_York_City', 'Wall_Street']"
David_Beckham,Mao_Zedong,"['David_Beckham', 'Manchester', 'Beijing', 'Mao_Zedong']"
AIDS,Flamingo,"['AIDS', 'Africa', 'Praia', 'Cape_Verde', 'Bird', 'Flamingo']"
Cat,Moon,"['Cat', 'Bird', 'Penguin', 'Antarctica', 'Mars', 'Moon']"
Alchemy,Michael_Jordan,"['Alchemy', 'Deity', 'English_language', 'United_States', 'Corporation', 'United_States', 'List_of_countries', 'Jordan', 'Clothing', 'Human', 'New_York_City', 'Basketball', 'Michael_Jordan']"
Dove,Looney_Tunes,
Viking,ITunes,
Germany,Antarctica,"['Germany', 'Country', 'Earth', 'Southern_Ocean', 'Antarctica']"
Planet,Nuclear_power,"['Planet', 'Sun', 'Uranium', 'Nuclear_power']"
Velociraptor,Vampire,
Organization,Jurassic,"['Organization', 'Pyramid', 'Great_Pyramid_of_Giza', 'Egypt', 'Egyptian_pyramids', 'Archaeology', 'Paleontology', 'Dinosaur', 'Jurassic']"
Butter,Star_Wars,"['Butter', 'English_language', 'United_Kingdom', 'The_Beatles', 'Sgt._Pepper%27s_Lonely_Hearts_Club_Band', 'The_Simpsons', 'Animation', 'The_Lion_King', 'Television', 'Film', 'Video', 'Film', 'Video', 'Film', 'Animation', 'The_Lion_King', 'Darth_Vader', 'Star_Wars']"
Age_of_Enlightenment,Kazakhstan,"['Age_of_Enlightenment', 'United_States_Constitution', 'Government', 'Country', 'Tibet', 'India', 'Asia', 'Kazakhstan']"
James_Bond,Human_rights,"['James_Bond', 'Law', 'Human_rights']"
Brain,DVD,"['Brain', 'Computer_science', 'Computer_programming', 'Microsoft', 'Television', 'DVD']"
Tour_de_France,Apatosaurus,"['Tour_de_France', 'England', 'History_of_Anglo-Saxon_England', 'England', 'English_language', 'Cattle', 'Animal', 'Reptile', 'Saurischia', 'Dinosaur', 'Sauropodomorpha', 'Dinosaur', 'Diplodocus', 'Dinosaur', 'Saurischia', 'Dinosaur', 'Sauropodomorpha', 'Dinosaur', 'Diplodocus', 'Apatosaurus']"
Barbados,Virus,"['Barbados', 'Climate', 'Weather', 'Nature', 'Organism', 'Virus']"
