start,end,path
Batman,Coconut_crab,"['Batman', 'Crime', 'Industry', 'Agriculture', 'Horse', 'Animal', 'Organism', 'Arthropod', 'Coconut_crab']"
Computer,Russia,"['Computer', 'Linux', 'Unix', 'Internet', 'Asia', 'Russia']"
Cat,Adolf_Hitler,"['Cat', 'Animal', 'Human', 'Politics', 'Karl_Marx', 'Joseph_Stalin', 'Adolf_Hitler']"
Manchester,Water,"['Manchester', 'Singapore', 'Fresh_water', 'Water']"
Achilles_tendon,Ivory,"['Achilles_tendon', 'Achilles', 'Greece', 'Africa', 'Elephant', 'Ivory']"
Batman,Japan,"['Batman', 'Earthquake', 'Japan']"
Cat,University,
Jew,Telephone,"['Jew', 'French_language', 'Canada', 'Ice_hockey', 'Canal', 'Ship', '20th_century', 'Telephone']"
Batman,Albert_Einstein,"['Batman', 'Superman', 'Gravitation', 'Albert_Einstein']"
Jesus,Adolf_Hitler,"['Jesus', 'Europe', 'Austria', 'Germany', 'Austria', 'Germany', 'Adolf_Hitler']"
Computer_programming,Fresh_water,"['Computer_programming', 'Linguistics', 'Medicine', 'Biology', 'Ecology', 'Water', 'River', 'Fresh_water']"
Antlion,Hip_hop_music,"['Antlion', 'Spider', 'United_States', 'Education', 'Aesthetics', 'Music', 'Hip_hop_music']"
Brothers_Grimm,Windows_Vista,"['Brothers_Grimm', 'Revolution', 'Steam_engine', 'Automobile', 'MINI_%28BMW%29', 'United_States', 'List_of_countries', 'Hong_Kong', 'Republic_of_China', 'China', 'Architecture', 'Computer', 'Microsoft_Windows', 'Windows_Vista']"
God,Apple,"['God', 'Light', 'Vitamin_D', 'Cheese', 'Lemon', 'Apple']"
Jesus,God,"['Jesus', 'God']"
Cat,Dog,"['Cat', 'Dog']"
California,Adolf_Hitler,"['California', 'Arnold_Schwarzenegger', 'Adolf_Hitler']"
AIDS,Jesus,"['AIDS', 'Human', 'Christianity', 'Jesus']"
Bird_migration,Hubble_Space_Telescope,"['Bird_migration', 'Radar', 'Earth', 'Solar_System', 'Planet', 'Saturn', 'Telescope', 'Hubble_Space_Telescope']"
England,Train,"['England', 'London', 'London_Underground', 'Double-decker_bus', 'California', 'Amtrak', 'Chicago_and_North_Western_Railway', 'Minnesota', 'Amtrak', 'Train']"
Linux,Adolf_Hitler,"['Linux', 'Microsoft_Windows', 'Macintosh', 'George_W._Bush', 'Germany', 'Nazism', 'Germany', 'Adolf_Hitler']"
God,Adolf_Hitler,"['God', 'United_States', 'North_America', 'Mexico', 'Germany', 'Adolf_Hitler']"
Automobile,Windows_XP,
Canada,Pony,"['Canada', 'Canadian_English', 'Canadian_Pacific_Railway', 'Beaver', 'Animal', 'Mammal', 'Horse', 'Pony']"
Apple,Banana,"['Apple', 'Fruit', 'Banana']"
Acceleration,Mozilla_Firefox,"['Acceleration', 'Albert_Einstein', 'Wolfgang_Amadeus_Mozart', 'Music', 'Jazz', 'Musical_instrument', 'Sound', 'Music', 'Aesthetics', 'Visual_arts', 'Comics', 'World_Wide_Web', 'Mozilla_Firefox']"
Adolf_Hitler,Jesus,"['Adolf_Hitler', 'Roman_Catholic_Church', 'Jesus']"
Smog,Toy_Story,"['Smog', 'Hong_Kong', 'Theatre', 'United_States', 'California', 'Film', 'Animation', 'The_Lion_King', 'The_Simpsons', 'Animation', 'The_Lion_King', 'The_Simpsons', 'Animation', 'The_Lion_King', 'Toy_Story']"
Bamako,Sun,"['Bamako', 'Sub-Saharan_Africa', 'Earth', 'Planet', 'Star', 'Sun']"
China,Afghanistan,"['China', 'Korea', 'China', 'Tibet', 'Nepal', 'Country', 'United_Nations', 'Afghanistan']"
Earth,Odysseus,"['Earth', 'Norse_mythology', 'Greek_mythology', 'Odyssey', 'Odysseus']"
Famine,Arctic,"['Famine', 'People%27s_Republic_of_China', 'Country', 'Iceland', 'Arctic_Circle', 'Arctic']"
Electricity,Anne_Frank,"['Electricity', 'Benjamin_Franklin', 'Publishing', 'Book', 'Literature', 'Book', 'Literature', 'Book', 'Literature', 'Book', 'Novel', 'France', 'Germany', 'United_Kingdom', 'Germany', 'World_War_I', 'Nazism', 'Germany', 'The_Holocaust', 'Germany', 'Netherlands', 'Amsterdam', 'Anne_Frank']"
Apple,Fruit,"['Apple', 'Fruit']"
Colombia,Meat,"['Colombia', 'Brazil', 'Brazil', 'Brazil', 'Argentina', 'Cattle', 'Meat']"
Batman,Bill_Clinton,"['Batman', 'Crime', 'United_States', 'Canada', 'United_States', 'Germany', 'United_States', 'U.S._state', 'United_States', 'Guinea', 'United_Kingdom', 'United_States_dollar', 'George_Washington', 'United_States', 'War', 'Indira_Gandhi', 'India', 'United_States', 'West_Virginia', 'Bill_Clinton']"
Computer,Baseball,"['Computer', 'Computer_and_video_games', 'Nintendo', 'Nintendo_Entertainment_System', 'Japan', 'Sumo', 'Japan', 'Auto_racing', 'United_States', 'West_Virginia', 'Baseball']"
Chemistry,Fidel_Castro,"['Chemistry', 'Sociology', 'Chicago', 'United_States', 'Education', 'Politics', 'Karl_Marx', 'Fidel_Castro']"
Dog,Beer,"['Dog', 'Russia', 'Country', 'Scotland', 'Agriculture', 'Barley', 'Beer']"
Computer,Whale,"['Computer', 'Central_processing_unit', 'Computer', 'Linux', 'Unix', 'Linux', 'Unix', 'Internet', 'Music', 'Folk_music', 'Tin_whistle', 'Jazz', 'Atlantic_slave_trade', 'Brazil', 'Brazil', 'Brazil', 'Brazil', 'Brazil', 'Brazil', 'Rainforest', 'Mammal', 'Whale']"
Bird,Thomas_Jefferson,"['Bird', 'Animal', 'Latin', 'United_States', 'United_Kingdom', 'Ireland', 'Great_Britain', 'United_Kingdom', 'Charles_Darwin', 'Thomas_Malthus', 'United_States', 'North_America', 'United_States', 'West_Virginia', 'George_Washington', 'Thomas_Jefferson']"
Citrus,Physics,"['Citrus', 'Plant', 'Scientific_classification', 'Aristotle', 'Motion_%28physics%29', 'Gravitation', 'Physics']"
God,Aztec,"['God', 'China', 'Maya_civilization', 'Aztec']"
Human,Pluto,"['Human', 'Space_exploration', 'Solar_System', 'Eris_%28dwarf_planet%29', 'Pluto']"
Continent,Gorilla,
Moon,Mars,"['Moon', 'Mars']"
Cereal,Kurt_Cobain,"['Cereal', 'United_States', 'West_Virginia', 'George_Washington', 'United_States', 'North_America', 'Mexico', 'Salsa_music', 'Guitar', 'Popular_culture', 'Music', 'Ludwig_van_Beethoven', 'Wolfgang_Amadeus_Mozart', 'Franz_Schubert', 'Piano', 'Ludwig_van_Beethoven', 'Wolfgang_Amadeus_Mozart', 'Franz_Schubert', 'Robert_Schumann', 'Franz_Schubert', 'Ludwig_van_Beethoven', 'Wolfgang_Amadeus_Mozart', 'Franz_Schubert', 'Robert_Schumann', 'Franz_Schubert', 'Ludwig_van_Beethoven', 'Germany', 'England', 'The_Beatles', 'Nirvana_%28band%29', 'Kurt_Cobain']"
AIDS,Tour_de_France,
Dodo,Film,"['Dodo', 'Alice%27s_Adventures_in_Wonderland', 'Richard_III_%28play%29', 'Theatre_Royal%2C_Drury_Lane', 'Richard_III_%28play%29', 'Theatre_Royal%2C_Drury_Lane', 'The_Merchant_of_Venice', 'Royal_National_Theatre', 'Arcadia_%28play%29', 'London', 'Culture', 'Mass_media', 'Film']"
Mathematics,Juice,
Dog,Sea,"['Dog', 'Arctic', 'Sea']"
Video,China,"['Video', 'Television', 'Manufacturing', 'Business', 'India', 'Asia', 'China']"
Brazil,Vitamin,"['Brazil', 'Brazil', 'Paraguay', 'Government', 'Medicine', 'Biology', 'Medicine', 'Science', 'Biology', 'Medicine', 'Biology', 'Medicine', 'Biology', 'Medicine', 'Biology', 'Medicine', 'Biology', 'Medicine', 'Biology', 'Medicine', 'Biology', 'Human', 'Organism', 'Lipid', 'Nutrition', 'Vitamin']"
David_Beckham,Great_white_shark,"['David_Beckham', 'Australia', 'Mammal', 'Chordate', 'Vertebrate', 'Fish', 'Whale_shark', 'Shark', 'Great_white_shark']"
Christianity,Natalie_Portman,
Africa,Differential_equation,"['Africa', 'Language', 'Mathematics', 'Differential_equation']"
Pikachu,Jesus,"['Pikachu', 'Film', '20th_century', 'Jew', 'Christianity', 'Jesus']"
Pikachu,Sun,"['Pikachu', 'The_Simpsons', 'Earth', 'Sun']"
Harry_Potter,Kangaroo,"['Harry_Potter', 'Alice%27s_Adventures_in_Wonderland', 'United_States', 'Internet', 'Asia', 'Oceania', 'Australia', 'Kangaroo']"
Animal,Dog,
Flower,George_H._W._Bush,"['Flower', 'United_Kingdom', 'United_States_dollar', 'George_Washington', 'United_States', 'Amtrak', 'United_States', 'Education', 'United_States', 'North_America', 'United_States', 'West_Virginia', 'George_W._Bush', 'George_H._W._Bush']"
Archbishop_of_Canterbury,Neil_Armstrong,"['Archbishop_of_Canterbury', 'England', 'Christopher_Wren', 'Moon', 'Apollo_11', 'Neil_Armstrong']"
Dinosaur,China,"['Dinosaur', 'China']"
Dinosaur,George_W._Bush,"['Dinosaur', 'United_States', 'West_Virginia', 'George_W._Bush']"
Reptile,Jesus,"['Reptile', 'Mammal', 'Human', 'Christianity', 'Jesus']"
Jesus,Microsoft,"['Jesus', 'Literature', 'Corporation', 'United_States', 'List_of_countries', 'Republic_of_China', 'United_States', 'North_America', 'United_States', 'List_of_countries', 'United_States', 'U.S._state', 'United_States', 'Cinema_of_the_United_States', 'Advertising', 'Google', 'Industry', 'Company_%28law%29', 'Business', 'Corporation', 'United_States', 'Japan', 'Electronics', 'Computer', 'Microsoft_Windows', 'Microsoft']"
Volcano,Alphabet,"['Volcano', 'Latin', 'Latin_alphabet', 'ASCII', 'Markup_language', 'TeX', 'English_language', 'Latin', 'Latin_alphabet', 'Alphabet']"
China,Birth_control,
United_States,English_language,"['United_States', 'Education', 'Humanities', 'Language', 'English_language']"
Forth,Anne_Frank,"['Forth', 'Programming_language', 'Alan_Turing', 'London', 'World_War_II', 'Jew', 'Germany', 'Netherlands', 'Anne_Frank']"
Dog,Elementary_algebra,"['Dog', 'Scientific_classification', 'Genetics', 'Science', 'Mathematics', 'Algebra', 'Elementary_algebra']"
Agriculture,Sparrow,"['Agriculture', 'Beekeeping', 'Australia', 'Platypus', 'Bird', 'Pigeon', 'Bird', 'Rock_Pigeon', 'Bird', 'Pigeon', 'Wood_Pigeon', 'Bird', 'Pigeon', 'Bird', 'House_Sparrow', 'Sparrow']"
15th_century,Windows_Vista,"['15th_century', 'Time', 'Technology', 'Computer', 'Microsoft_Windows', 'Windows_Vista']"
Colombia,Menthol,
Anaconda,Agnosticism,"['Anaconda', 'Animal', 'Human', 'Philosophy', 'Taoism', 'Philosophy', 'Atheism', 'Agnosticism']"
The_Godfather,Neptune,"['The_Godfather', 'United_States', 'Latin', 'Ancient_Rome', 'Roman_mythology', 'Mythology', 'Roman_mythology', 'Mythology', 'Mythology', 'Mythology', 'Mythology', 'Deity', 'Universe', 'Galaxy', 'Star', 'Planet', 'Neptune']"
Nintendo,Snow,"['Nintendo', 'Mario', 'Sonic_the_Hedgehog_%28character%29', 'Islam', 'Russia', 'Arctic', 'Svalbard', 'Arctic', 'Arctic_Ocean', 'Arctic', 'Svalbard', 'Arctic', 'Canada', 'Arctic', 'Svalbard', 'Arctic', 'Iceland', 'Arctic_Circle', 'Canada', 'Arctic', 'Arctic_Ocean', 'Snow']"
Batman,Jesus,"['Batman', 'Superman', 'Hebrew_language', 'Jerusalem', 'Christianity', 'Jesus']"
Computer_programming,The_Beatles,"['Computer_programming', 'Linguistics', 'Culture', 'Popular_culture', 'Music', 'Ludwig_van_Beethoven', 'Wolfgang_Amadeus_Mozart', 'Ludwig_van_Beethoven', 'Wolfgang_Amadeus_Mozart', 'London', 'The_Rolling_Stones', 'The_Beatles']"
John_Dee,China,"['John_Dee', 'Europe', 'Asia', 'China']"
Citrus,Desert,"['Citrus', 'Fruit', 'Maize', 'Drought', 'Kazakhstan', 'Desert']"
Sesame,Parthenon,"['Sesame', 'Greece', 'Athens', 'Greece', 'Ancient_Greece', 'Greece', 'Parthenon']"
Mario,Nintendo,"['Mario', 'Nintendo']"
Film,Ku_Klux_Klan,
Bald_Eagle,Clock,"['Bald_Eagle', 'Bird', 'Pigeon', 'Bird', '19th_century', '17th_century', 'Time', 'Clock']"
Ant,Avalanche,"['Ant', 'Colombia', 'Andes', 'Himalayas', 'Glacier', 'Hubbard_Glacier', 'Glacier', 'Ice', 'Ice', 'Glacier', 'Ice', 'Glacier', 'Ice', 'Glacier', 'Ice', 'Snow', 'Avalanche']"
Napoleonic_Wars,Superman,
Aircraft,Solar_eclipse,"['Aircraft', 'Earth%27s_atmosphere', 'Earth', 'Solar_eclipse']"
Gregorian_chant,Inductance,"['Gregorian_chant', 'Roman_Empire', 'Civilization', 'Technology', 'Electronics', 'Physics', 'Electricity', 'Inductance']"
Achilles,Winston_Churchill,"['Achilles', 'World_War_II', 'Prime_Minister_of_the_United_Kingdom', 'Winston_Churchill']"
England,Japan,"['England', 'United_Kingdom', 'Ireland', 'China', 'Japan']"
North_America,Canada,"['North_America', 'Canada']"
American_Civil_War,Kuwait_City,"['American_Civil_War', 'United_States', 'Guam', 'Puerto_Rico', 'Capital', 'City', 'New_York_City', 'United_States', 'North_America', 'Mexico', 'Middle_East', 'Kuwait_City']"
Mormon,Ice,"['Mormon', 'Jesus', 'Himalayas', 'Glacier', 'Ice']"
Metal,Prague,"['Metal', 'Art', 'Europe', 'Austria', 'Czech_Republic', 'Prague']"
Beer,Warsaw,"['Beer', 'Russia', 'Poland', 'Polish-Lithuanian_Commonwealth', 'Warsaw']"
Internet,Banana,"['Internet', 'Music', 'Folk_music', 'Music', 'Folk_music', 'Guitar', 'Ebony', 'Fruit', 'Banana']"
Ocean,Love,"['Ocean', 'Animal', 'Human', 'Love']"
Ant,Hurricane_Katrina,"['Ant', 'South_America', 'Southern_United_States', 'Miami%2C_Florida', 'United_States', 'U.S._state', 'Hurricane_Katrina']"
Batman,Wikisource,"['Batman', 'Spring_Heeled_Jack', 'English_language', 'Old_English_language', 'English_language', 'Language', 'Esperanto', 'Literature', 'Book', 'Library', 'Library_of_Congress', 'Literature', 'Publishing', 'Literature', 'Publishing', 'Open_source', 'Wikipedia', 'Wikimedia_Foundation', 'Wikisource']"
Dinosaur,Central_processing_unit,"['Dinosaur', 'Physics', 'Computer', 'Central_processing_unit']"
Chemistry,George_H._W._Bush,"['Chemistry', 'World_War_II', 'Harry_S._Truman', 'United_States', 'List_of_countries', 'United_States', 'War', 'Alexander_the_Great', 'English_language', 'United_States', 'North_America', 'United_States', 'United_States_House_of_Representatives', 'President_of_the_United_States', 'George_H._W._Bush']"
Geometry,Volleyball,"['Geometry', 'String_theory', 'Sphere', 'Physics', 'Bridge', 'Brazil', 'Volleyball']"
Music,Metal,"['Music', 'Musical_instrument', 'Guitar', 'Musical_instrument', 'Guitar', 'Musical_instrument', 'Trumpet', 'Brass_instrument', 'Gold', 'Metal']"
Cat,Pollution,"['Cat', 'Animal', 'Human', 'Pollution']"
Christianity,Coconut_crab,
Bolivia,Pac-Man,"['Bolivia', 'Computer', 'Computer_and_video_games', 'Pac-Man']"
Computer,Batman,
Art,Double_bass,
Thailand,Pigeon,"['Thailand', 'Cambodia', 'India', 'Mammal', 'Bird', 'Pigeon']"
AT%26T,Vegetable,"['AT%26T', 'Industry', 'Agriculture', 'Pea', 'Vegetable']"
Jesus,Google,"['Jesus', 'English_language', 'England', 'Finance', 'Corporate_finance', 'Corporation', 'United_States', 'North_America', 'Mexico', 'English_language', 'Internet', 'World_Wide_Web', 'Google']"
David_Beckham,Frog,"['David_Beckham', 'England', 'Lake_District', 'Pond', 'Loch', 'Loch_Ness', 'Loch', 'Water', 'Aquarium', 'Goldfish', 'Carolus_Linnaeus', 'Biology', 'Animal', 'Vertebrate', 'Animal', 'Vertebrate', 'Animal', 'Australian_Green_Tree_Frog', 'Frog']"
Bangladesh,Harry_S._Truman,"['Bangladesh', 'Sheikh_Mujibur_Rahman', 'United_States', 'California', 'United_States', 'War', 'War', 'Indira_Gandhi', 'Richard_Nixon', 'President_of_the_United_States', 'Harry_S._Truman']"
Internet,Cat,
Weasel,Barium,"['Weasel', 'Scientific_classification', 'Bacteria', 'Vitamin', 'Vitamin_D', 'Calcium', 'Barium']"
Judaism,Mozilla_Firefox,"['Judaism', 'Babylonia', 'Mesopotamia', 'Information', 'Mass_media', 'Computer', 'Internet', 'Tim_Berners-Lee', 'Internet', 'World_Wide_Web', 'Mozilla_Firefox']"
Fourteenth_Amendment_to_the_United_States_Constitution,Reptile,"['Fourteenth_Amendment_to_the_United_States_Constitution', 'Corporation', 'Ancient_Rome', 'Roman_Empire', 'Ancient_Rome', 'Ancient_Greece', 'Syria', 'Turkey', 'Economy_of_the_Republic_of_Ireland', 'Republic_of_Ireland', 'Ireland', 'Mammal', 'Dinosaur', 'Reptile']"
Earless_seal,Citrus,"['Earless_seal', 'Scientific_classification', 'Plant', 'Fruit', 'Citrus']"
Universe,Screw,"['Universe', 'Sphere', 'Physics', 'Engineering', 'Computer', 'Computer_and_video_games', 'Nintendo', 'Computer_and_video_games', 'Nintendo', 'Super_Mario_64', 'Nintendo', 'Computer_and_video_games', 'Engineering', 'Computer', 'Electronics', 'Engineering', 'Architecture', 'Engineering', 'Technology', 'Screw']"
Judaism,Flute,"['Judaism', 'Europe', 'Austria', 'Baroque', 'Henry_Purcell', 'Dido_and_Aeneas', 'Benjamin_Britten', 'Wolfgang_Amadeus_Mozart', 'The_Magic_Flute', 'Opera', 'Venus_and_Adonis_%28opera%29', 'Opera', 'Henry_Purcell', 'The_Fairy-Queen', 'Flute']"
Science,Super_Mario_Bros.,"['Science', 'Italy', 'Renaissance', 'Italian_Renaissance', 'Italy', 'Renaissance', 'Italy', 'Renaissance', 'Italy', 'Renaissance', 'Art', 'Pablo_Picasso', 'Paul_McCartney', 'Animation', 'Motion_%28physics%29', 'Engineering', 'Popular_culture', 'Comics', 'Animation', 'The_Lion_King', 'Nintendo_Entertainment_System', 'Nintendo', 'Super_Mario_Bros.']"
Euro,Microsoft,
Chromium,Henry_I_of_England,"['Chromium', 'Chemical_element', 'English_language', 'England', 'Henry_I_of_England']"
Hydrogen,Gold,"['Hydrogen', 'Metal', 'Gold']"
Hydrogen,Parrot,"['Hydrogen', 'Organism', 'Animal', 'Bird', 'Parrot']"
Google,God,"['Google', 'United_States', 'North_America', 'Mexico', 'Islam', 'Allah', 'God']"
First_Macedonian_War,Love,
Kylie_Minogue,Sun,"['Kylie_Minogue', 'Australia', 'Tropics', 'Summer', 'Beach', 'Sand', 'Dune', 'Beach', 'Sand', 'Sand_art_and_play', 'Beach', 'Dune', 'California', 'Summer', 'Astronomy', 'Sun']"
Colombia,6th_century,"['Colombia', 'South_America', 'Continent', 'Middle_Ages', '5th_century', '6th_century']"
Arnold_Schwarzenegger,Vegetable,"['Arnold_Schwarzenegger', 'Weight_training', 'Health', 'Food', 'Culture', 'Agriculture', 'Vegetable']"
Ice,Linux,"['Ice', 'Earth', 'Silicon', 'Semiconductor', 'Computer', 'Unix', 'Linux']"
Scent_of_a_Woman,Firearm,
Magma,Tiger_shark,"['Magma', 'Calcium', 'Animal', 'Vertebrate', 'Fish', 'Whale_shark', 'Basking_shark', 'Shark', 'Tiger_shark']"
Wasp,United_Arab_Emirates,"['Wasp', 'Scientific_classification', 'Organism', 'Geology', 'China', 'Taiwan', 'Republic_of_China', 'China', 'United_Nations', 'Saudi_Arabia', 'United_Arab_Emirates']"
Aircraft,Yugoslavia,"['Aircraft', 'World_War_II', 'Yugoslavia']"
Weed,Jesus,"['Weed', 'Dandelion', 'Europe', 'Christianity', 'Religion', 'Christianity', 'Religion', 'Christianity', 'Jesus']"
Meteorological_history_of_Hurricane_Katrina,Iraq_War,"['Meteorological_history_of_Hurricane_Katrina', '2005_Atlantic_hurricane_season', 'George_W._Bush', 'Iraq_War']"
Terrorism,Super_Mario_Bros.,"['Terrorism', 'Turkey', 'Japan', 'Nintendo', 'Super_Mario_64', 'Super_Mario_Bros.']"
Black_Death,Rhodium,"['Black_Death', 'Russia', 'Petroleum', 'Crust_%28geology%29', 'Geology', 'Copper', 'Chemical_element', 'Periodic_table', 'Rhodium']"
Mario,God,"['Mario', 'Nintendo', 'Mario', 'Nintendo', 'Super_Mario_64', 'Mario', 'Nintendo', 'Nintendo_Entertainment_System', 'Russia', 'Islam', 'God']"
Linguistics,Rome,"['Linguistics', 'Culture', 'Ancient_Rome', 'Rome']"
History,Nazi_Germany,"['History', 'Society', 'History', 'University_of_Cambridge', 'James_Clerk_Maxwell', 'Albert_Einstein', 'Germany', 'Adolf_Hitler', 'Germany', 'Nazism', 'Germany', 'Adolf_Hitler', 'Germany', 'Adolf_Hitler', 'Germany', 'Battle_of_Stalingrad', 'Nazi_Germany']"
Seed,New_York_City,"['Seed', 'Belgium', 'United_Kingdom', 'London', 'New_York_City']"
Chicken,IPod,
ASCII,Milk,"['ASCII', 'Perl', 'Bioinformatics', 'Agriculture', 'Food', 'Cereal', 'Agriculture', 'Egg_%28food%29', 'Food', 'Cereal', 'Agriculture', 'Food', 'Protein', 'Lipid', 'Nutrition', 'Agriculture', 'Milk']"
Solar_System,Babe_Ruth,"['Solar_System', 'Ceres_%28dwarf_planet%29', 'Planet', 'Mercury_%28planet%29', 'Planet', 'Ancient_Rome', 'Football', 'American_football', 'United_States', 'Martinique', 'Christopher_Columbus', 'New_York_City', 'Baseball', 'Babe_Ruth']"
Batman,Sony,
Dill,New_moon,"['Dill', 'Star_anise', 'Scientific_classification', 'Tree', 'Redwood_National_and_State_Parks', 'Redwood_National_and_State_Parks', 'California', 'Lake_Tahoe', 'Fresh_water', 'Earth', 'Moon', 'New_moon']"
Aristotle,Food,"['Aristotle', 'Biology', 'Plant', 'Agriculture', 'Food']"
Batman,Superman,"['Batman', 'Superman']"
Pyramid,Adolf_Hitler,"['Pyramid', 'United_States', 'Education', 'Jean-Jacques_Rousseau', 'Nationalism', 'Adolf_Hitler']"
Apollo,Skiing,"['Apollo', '2nd_century', '9th_century', 'Chess', 'Olympic_Games', 'Skiing']"
Chocolate,Velociraptor,"['Chocolate', 'Parrot', 'Cretaceous', 'Dinosaur', 'Velociraptor']"
Alpaca,Nuclear_fission,"['Alpaca', 'Scientific_classification', 'Organism', 'Energy', 'Nuclear_fission']"
Dog,God,"['Dog', 'Mammal', 'Human', 'Islam', 'Allah', 'God']"
Britney_Spears,Extraterrestrial_life,"['Britney_Spears', 'Europe', 'European_Union', 'European_Space_Agency', 'Space_exploration', 'Solar_System', 'Extrasolar_planet', 'Extraterrestrial_life']"
Pluto,Wall_Street,"['Pluto', 'California', 'United_States', 'Education', 'United_States', 'United_States_House_of_Representatives', 'U.S._state', 'New_York_City', 'U.S._state', 'New_York_City', 'Wall_Street']"
David_Beckham,Mao_Zedong,"['David_Beckham', 'England', 'Chinese_language', 'China', 'Republic_of_China', 'People%27s_Republic_of_China', 'China', 'Republic_of_China', 'People%27s_Republic_of_China', 'Mao_Zedong']"
AIDS,Flamingo,"['AIDS', 'Africa', 'Giraffe', 'Animal', 'Bird', 'Flamingo']"
Cat,Moon,"['Cat', 'Animal', 'Sunlight', 'Earth', 'Moon']"
Alchemy,Michael_Jordan,"['Alchemy', 'J._K._Rowling', 'London', 'Sport', 'Football', 'Basketball', 'United_States', 'War', 'Tribe', 'United_States', 'List_of_countries', 'Jordan', 'Clothing', 'Human', 'United_States_dollar', 'United_States', 'List_of_countries', 'Jordan', 'Middle_East', 'Jordan', 'United_States', 'West_Virginia', 'Basketball', 'Michael_Jordan']"
Dove,Looney_Tunes,
Viking,ITunes,
Germany,Antarctica,"['Germany', 'List_of_countries', 'Russia', 'Arctic', 'Antarctica']"
Planet,Nuclear_power,"['Planet', 'Star', 'Nuclear_fission', 'Uranium', 'Nuclear_power']"
