start,end,path
God,Aztec,"['God', 'India', 'Indus_Valley_Civilization', 'Civilization', 'Inca_Empire', 'Architecture', 'Rome', 'Peru', 'Inca_Empire', 'Peru', 'Mexico', 'Aztec']"
Human,Pluto,"['Human', 'Space_exploration', 'Astronomy', 'Planet', 'Pluto']"
Continent,Gorilla,"['Continent', 'Madagascar', 'Monkey', 'Ape', 'Gorilla']"
Moon,Mars,"['Moon', 'Mars']"
Cereal,Kurt_Cobain,"['Cereal', 'United_States', 'Jazz', 'Guitar', 'Musical_instrument', 'Guitar', 'Musical_instrument', 'Guitar', 'Musical_instrument', 'Guitar', 'Musical_instrument', 'Guitar', 'Musical_instrument', 'Guitar', 'Musical_instrument', 'Guitar', 'Musical_instrument', 'Music', 'Musical_instrument', 'Guitar', 'Folk_music', 'Music', 'Hip_hop_music', 'Bob_Dylan', 'United_States', 'Elvis_Presley', 'Kurt_Cobain']"
AIDS,Tour_de_France,
Dodo,Film,"['Dodo', 'Bird', 'Bird_migration', 'Swift', 'Bird', 'Animal', 'Magellanic_Penguin', 'Bird_migration', 'Evolution', 'Cell_%28biology%29', 'Genetic_code', 'Francis_Crick', 'Popular_culture', 'Film']"
Mathematics,Juice,"['Mathematics', 'Medicine', 'Alcohol', 'Ethanol', 'Cider', 'Alcohol', 'Ethanol', 'Cider', 'Alcohol', 'Ethanol', 'Cider', 'Alcohol', 'Ethanol', 'Cider', 'Alcohol', 'Ethanol', 'Cider', 'Alcohol', 'Ethanol', 'Cider', 'Plum', 'Apricot', 'Fruit', 'Wine', 'Fruit', 'Citrus', 'Juice']"
Dog,Sea,"['Dog', 'Arctic', 'Sea']"
Video,China,"['Video', 'Latin', 'Roman_Empire', 'Autocracy', 'Government', 'Country', 'Tibet', 'Republic_of_China', 'China']"
Brazil,Vitamin,"['Brazil', 'Agriculture', 'Nutrition', 'Vitamin']"
David_Beckham,Great_white_shark,"['David_Beckham', 'Australia', 'Mammal', 'Dolphin', 'Orca', 'Great_white_shark']"
Christianity,Natalie_Portman,
Africa,Differential_equation,"['Africa', 'Bantu', 'Language', 'Mathematics', 'Differential_equation']"
Pikachu,Jesus,"['Pikachu', 'The_Simpsons', 'Christianity', 'Jesus']"
Pikachu,Sun,"['Pikachu', 'Tree', 'Sunlight', 'Sun']"
Harry_Potter,Kangaroo,"['Harry_Potter', 'Owl', 'Mammal', 'Platypus', 'Mammal', 'Australia', 'Kangaroo']"
Animal,Dog,
Flower,George_H._W._Bush,"['Flower', 'Charles_Darwin', 'William_IV_of_the_United_Kingdom', 'George_Washington', 'Theodore_Roosevelt', 'George_Washington', 'United_States', 'John_F._Kennedy', 'George_Washington', 'John_Adams', 'George_W._Bush', 'George_H._W._Bush']"
Archbishop_of_Canterbury,Neil_Armstrong,"['Archbishop_of_Canterbury', 'Pope', '20th_century', 'Computer', 'Charles_Babbage', 'Moon', 'Neil_Armstrong']"
Dinosaur,China,"['Dinosaur', 'China']"
Dinosaur,George_W._Bush,"['Dinosaur', 'United_States', 'Martin_Luther_King%2C_Jr.', 'United_States', 'John_F._Kennedy', 'United_States', 'George_W._Bush']"
Reptile,Jesus,"['Reptile', 'Animal', 'Human', 'Deity', 'Jesus']"
Jesus,Microsoft,"['Jesus', 'God', 'Philosophy', 'Science', 'Computer_science', 'Computer_programming', 'Microsoft']"
Volcano,Alphabet,"['Volcano', 'Latin', 'Latin_alphabet', 'Alphabet']"
China,Birth_control,"['China', 'Biology', 'Human', 'Irrigation', 'Soil', 'Fertilizer', 'Mineral', 'Biology', 'Human', 'Technology', 'Medicine', 'Health', 'Medicine', 'Tobacco', 'Tobacco', 'Gardening', 'Plant', 'Agriculture', 'Cereal', 'Health', 'Medicine', 'Health', 'Medicine', 'Health', 'Medicine', 'Health', 'Medicine', 'Polymerase_chain_reaction', 'Evolution', 'Birth_control']"
United_States,English_language,"['United_States', 'French_language', 'English_language']"
Forth,Anne_Frank,"['Forth', 'ASCII', 'Markup_language', 'Donald_Knuth', 'Amsterdam', 'Anne_Frank']"
Dog,Elementary_algebra,"['Dog', 'Scientific_classification', 'Binomial_nomenclature', 'Biology', 'Mathematics', 'Algebra', 'Elementary_algebra']"
Agriculture,Sparrow,"['Agriculture', 'Beekeeping', 'Bee', 'Animal', 'Bird', 'House_Sparrow', 'Sparrow']"
15th_century,Windows_Vista,"['15th_century', '6th_century', '20th_century', 'Computer', 'Microsoft_Windows', 'Windows_Vista']"
Colombia,Menthol,
Anaconda,Agnosticism,"['Anaconda', 'Scientific_classification', 'Human', 'Philosophy', 'Atheism', 'Agnosticism']"
The_Godfather,Neptune,"['The_Godfather', 'Jaws_%28film%29', 'Shark', 'Ocean', 'Solar_System', 'Neptune']"
Nintendo,Snow,"['Nintendo', 'Canada', 'Skiing', 'Snow']"
Batman,Jesus,"['Batman', 'Superman', 'Jew', 'Muhammad', 'Jesus']"
Computer_programming,The_Beatles,"['Computer_programming', 'Blaise_Pascal', 'Dresden', 'United_Kingdom', 'The_Beatles']"
John_Dee,China,"['John_Dee', 'Europe', 'Romania', 'List_of_countries_by_system_of_government', 'Republic_of_China', 'China']"
Citrus,Desert,"['Citrus', 'Australia', 'Desert']"
Sesame,Parthenon,"['Sesame', 'Greece', 'Temple_of_Artemis', 'Hellenistic_Greece', 'Ancient_Greece', 'Parthenon']"
Mario,Nintendo,"['Mario', 'Nintendo']"
Film,Ku_Klux_Klan,
Bald_Eagle,Clock,"['Bald_Eagle', 'Bird', '19th_century', 'Erie_Canal', 'Canal', 'Transport', 'Train', 'Rail_transport', 'Train', 'Gravitation', 'Galileo_Galilei', 'Clock']"
Ant,Avalanche,
Napoleonic_Wars,Superman,"['Napoleonic_Wars', 'Europe', 'Greek_mythology', 'Zeus', 'Heracles', 'Zeus', 'Heracles', 'Zeus', 'Heracles', 'Zeus', 'Heracles', 'Greek_mythology', 'Achilles', 'Heracles', 'Zeus', 'Heracles', 'Greek_mythology', 'Heracles', 'Zeus', 'Heracles', 'Zeus', 'Heracles', 'Zeus', 'Heracles', 'Zeus', 'Heracles', 'Apollo', 'Superman']"
Aircraft,Solar_eclipse,"['Aircraft', 'Earth%27s_atmosphere', 'Planet', 'Solar_System', 'Solar_System', 'Solar_System', 'Solar_System', 'Solar_System', 'Solar_System', 'Solar_System', 'Solar_System', 'Solar_System', 'Solar_System', 'Solar_System', 'Solar_System', 'Solar_System', 'Solar_System', 'Solar_System', 'Solar_System', 'Solar_System', 'Solar_System', 'Solar_System', 'Sun', 'Solar_eclipse']"
Gregorian_chant,Inductance,"['Gregorian_chant', 'Asteroid', 'Carl_Friedrich_Gauss', 'Magnetism', 'Inductance']"
Achilles,Winston_Churchill,"['Achilles', 'Bob_Dylan', 'Actor', 'William_Shakespeare', 'British_Empire', 'Benjamin_Disraeli%2C_1st_Earl_of_Beaconsfield', 'Prime_Minister_of_the_United_Kingdom', 'Winston_Churchill']"
England,Japan,"['England', 'Oslo', 'China', 'Japan']"
North_America,Canada,"['North_America', 'Canada']"
American_Civil_War,Kuwait_City,
Mormon,Ice,"['Mormon', 'Russian_language', 'Finland', 'Ice_age', 'Ice_sheet', 'Glacier', 'Earth', 'Ice_age', 'Ice_sheet', 'Ice_age', 'Glacier', 'Ice']"
Metal,Prague,"['Metal', 'Art', 'Europe', 'Prague']"
Beer,Warsaw,"['Beer', 'Vienna', 'Poland', 'Warsaw']"
Internet,Banana,"['Internet', 'Asia', 'Toy', 'Monkey', 'Fruit', 'Banana']"
Ocean,Love,"['Ocean', 'Dolphin', 'Chordate', 'Animal', 'Energy', 'Life', 'Energy', 'Life', 'Animal', 'Energy', 'Life', 'Animal', 'Plant', 'Life', 'Animal', 'Organism', 'Life', 'Animal', 'Energy', 'Life', 'Animal', 'Mammal', 'Milk', 'Cheese', 'Kitsch', 'Romanticism', 'Jesus', 'Art', 'Emotion', 'Human', 'Love']"
Ant,Hurricane_Katrina,"['Ant', 'Dominican_Republic', 'Tropical_cyclone', 'Hurricane_Katrina']"
Batman,Wikisource,"['Batman', 'Spring_Heeled_Jack', 'Mass_media', 'Publishing', 'Wikipedia', 'Wikimedia_Foundation', 'Wikisource']"
Dinosaur,Central_processing_unit,"['Dinosaur', 'Biology', 'Microscope', 'Electron', 'Electricity', 'Electronics', 'Computer', 'Central_processing_unit']"
Chemistry,George_H._W._Bush,"['Chemistry', 'World_War_II', 'Franklin_D._Roosevelt', 'United_States', 'George_W._Bush', 'George_H._W._Bush']"
Geometry,Volleyball,"['Geometry', 'Physics', 'Force', 'Bicycle', 'Sport', 'Football_%28soccer%29', 'Football', 'Volleyball']"
Music,Metal,"['Music', 'Musical_instrument', 'Music', 'Musical_instrument', 'Music', 'Musical_instrument', 'Music', 'Musical_instrument', 'Synthesizer', 'Van_Halen', 'Guitar', 'Piano', 'Ebony', 'Musical_instrument', 'Guitar', 'Musical_instrument', 'Guitar', 'Musical_instrument', 'Guitar', 'Musical_instrument', 'Synthesizer', 'Van_Halen', 'Guitar', 'Musical_instrument', 'Music', 'Musical_instrument', 'Guitar', 'Musical_instrument', 'Guitar', 'Musical_instrument', 'Music', 'Musical_instrument', 'Guitar', 'Double_bass', 'Silver', 'Aluminium', 'Metal']"
Cat,Pollution,"['Cat', 'Asthma', 'Pollution']"
Christianity,Coconut_crab,
Bolivia,Pac-Man,"['Bolivia', 'Computer', 'Computer_and_video_games', 'Pac-Man']"
Computer,Batman,"['Computer', 'Electronics', 'Computer', 'Charles_Babbage', 'United_States', 'American_football', 'Football', 'United_States', 'American_football', 'Football', 'United_States', 'Crime', 'Police', 'Robert_Peel', 'Police', 'United_States', 'Cinema_of_the_United_States', 'Star_Wars_Episode_IV__A_New_Hope', 'Avro_Lancaster', 'Supermarine_Spitfire', 'Luftwaffe', 'Royal_Air_Force', 'Heraldry', 'Eagle', 'Bald_Eagle', 'Bird', 'Mammal', 'Bat', 'Batman']"
Art,Double_bass,"['Art', 'Music', 'Musical_instrument', 'Guitar', 'Double_bass']"
Thailand,Pigeon,
AT%26T,Vegetable,"['AT%26T', 'United_States', 'Potato', 'Plant', 'Potato', 'Dill', 'Parsley', 'Celery', 'Parsley', 'Celery', 'Parsley', 'Celery', 'Parsley', 'Celery', 'Parsley', 'Borage', 'Celery', 'Soup', 'Vegetable']"
Jesus,Google,"['Jesus', 'Art', 'Mass_media', 'Technology', 'Computer', 'World_Wide_Web', 'Google']"
David_Beckham,Frog,"['David_Beckham', 'Pel%C3%A9', 'Hebrew_language', 'Vowel', 'Sound', 'Bat', 'Arthropod', 'Animal', 'Australian_Green_Tree_Frog', 'Frog']"
Bangladesh,Harry_S._Truman,"['Bangladesh', 'Rabindranath_Tagore', 'United_States', 'United_Nations', 'United_States', 'John_F._Kennedy', 'Harry_S._Truman']"
Internet,Cat,
Weasel,Barium,"['Weasel', 'Scientific_classification', 'Genetics', 'Fatty_acid', 'Carbon', 'Chemical_element', 'Periodic_table', 'Barium']"
Judaism,Mozilla_Firefox,"['Judaism', 'God', 'Light', 'Electromagnetic_radiation', 'Light', 'Radio', 'Sony', 'Electronics', 'Computer', 'World_Wide_Web', 'Mozilla_Firefox']"
Fourteenth_Amendment_to_the_United_States_Constitution,Reptile,"['Fourteenth_Amendment_to_the_United_States_Constitution', 'France', 'River', 'Soil', 'Mineral', 'Biology', 'Animal', 'Reptile']"
Earless_seal,Citrus,"['Earless_seal', 'Animal', 'Plant', 'Flower', 'Fruit', 'Citrus']"
Universe,Screw,
Judaism,Flute,"['Judaism', 'Hebrew_language', 'Vowel', 'Sound', 'Music', 'Musical_instrument', 'Flute']"
Science,Super_Mario_Bros.,"['Science', 'Technology', 'Computer_science', 'Game_theory', 'Television', 'Computer_and_video_games', 'Nintendo', 'Mario', 'Super_Mario_Bros.']"
Euro,Microsoft,"['Euro', 'United_States', 'Corporation', 'University', 'Logic', 'Computer_science', 'Computer_programming', 'Microsoft']"
Chromium,Henry_I_of_England,"['Chromium', 'Metal', 'Aluminium', 'Humphry_Davy', 'United_Kingdom', 'England', 'Henry_I_of_England']"
Hydrogen,Gold,"['Hydrogen', 'Metal', 'Gold']"
Hydrogen,Parrot,"['Hydrogen', 'Airship', 'Aircraft', 'Helium', 'Human', 'Animal', 'Bird', 'Parrot']"
Google,God,"['Google', 'Moon', 'Philosophy', 'Religion', 'God']"
First_Macedonian_War,Love,"['First_Macedonian_War', 'Ancient_Greece', 'Poetry', 'Art', 'Emotion', 'Human', 'Love']"
Kylie_Minogue,Sun,"['Kylie_Minogue', 'Ray_of_Light', 'Australia', 'Desert', 'Sunflower', 'Color', 'Sunlight', 'Sun']"
Colombia,6th_century,"['Colombia', 'Time_zone', 'Time', 'History', '16th_century', '6th_century']"
Arnold_Schwarzenegger,Vegetable,"['Arnold_Schwarzenegger', 'German_language', 'Latin', 'Latin_alphabet', 'Latin', 'Italy', 'Agriculture', 'Pea', 'Vegetable']"
Ice,Linux,"['Ice', 'Ice', 'Canada', 'Multiculturalism', 'Canada', 'Petroleum', 'Carbon', 'Metal', 'Aluminium', 'Central_processing_unit', 'Computer_programming', 'Linux']"
Scent_of_a_Woman,Firearm,"['Scent_of_a_Woman', 'English_language', 'British_Empire', 'Tobacco', 'American_Civil_War', 'Slavery', 'Industry', 'Company_%28law%29', 'United_States', 'Steel', 'Metal', 'Steel', 'Tank', 'Weapon', 'Firearm']"
Magma,Tiger_shark,"['Magma', 'Igneous_rock', 'Feldspar', 'Magma', 'Earth', 'Animal', 'Fish', 'Whale_shark', 'Shark', 'Tiger_shark']"
Wasp,United_Arab_Emirates,"['Wasp', 'Arthropod', 'Crustacean', 'Arthropod', 'Animal', 'Australian_Green_Tree_Frog', 'Australia', 'United_Nations', 'Saudi_Arabia', 'United_Arab_Emirates']"
Aircraft,Yugoslavia,"['Aircraft', 'Russia', 'Serbia', 'Yugoslavia']"
Weed,Jesus,"['Weed', 'Sumac', 'Africa', 'Deity', 'Jesus']"
Meteorological_history_of_Hurricane_Katrina,Iraq_War,"['Meteorological_history_of_Hurricane_Katrina', 'Hurricane_Katrina', 'Kuwait', 'Iraq', 'Baghdad', 'Iraq_War']"
Terrorism,Super_Mario_Bros.,"['Terrorism', 'Shining_Path', 'Italy', 'Culture', 'Popular_culture', 'Comics', 'The_Dandy', 'Doctor_Who', 'Popular_culture', 'Comics', 'Graphic_novel', 'Comics', 'Graphic_novel', 'Comics', 'Superman', 'Computer_and_video_games', 'Nintendo', 'Mario', 'Super_Mario_Bros.']"
Black_Death,Rhodium,"['Black_Death', 'Alchemy', 'Metal', 'Rhodium']"
Mario,God,"['Mario', 'Superman', 'Judaism', 'God']"
Linguistics,Rome,"['Linguistics', 'Middle_East', 'Ancient_history', 'Rome']"
History,Nazi_Germany,"['History', 'Society', 'History', 'Society', 'France', 'Germany', 'Blitzkrieg', 'Germany', 'Nazism', 'Germany', 'Nazism', 'Germany', 'Nazism', 'Germany', 'Nazism', 'Fascism', 'Nazi_Germany']"
Seed,New_York_City,"['Seed', 'Israel', 'Canada', 'United_States', 'Minneapolis%2C_Minnesota', 'City', 'New_York_City']"
Chicken,IPod,
ASCII,Milk,"['ASCII', 'AT%26T', 'Industry', 'Agriculture', 'Milk']"
Solar_System,Babe_Ruth,"['Solar_System', 'Roman_mythology', 'Greek_mythology', 'George_Byron%2C_6th_Baron_Byron', 'Arthur_Wellesley%2C_1st_Duke_of_Wellington', 'Robert_Peel', 'Benjamin_Disraeli%2C_1st_Earl_of_Beaconsfield', 'Jew', 'United_States', 'Basketball', 'Baseball', 'Babe_Ruth']"
Batman,Sony,"['Batman', 'Scotland', 'Technology', 'Electronics', 'Computer', 'Electronics', 'Computer', 'Electronics', 'Semiconductor', 'Computer', 'Electronics', 'Computer', 'Computer_and_video_games', 'Sony']"
Dill,New_moon,"['Dill', 'Plant', 'Light', 'Moon', 'New_moon']"
Aristotle,Food,"['Aristotle', 'Biology', 'Plant', 'Sugar', 'Food']"
Batman,Superman,"['Batman', 'Superman']"
Pyramid,Adolf_Hitler,"['Pyramid', 'France', 'Germany', 'Adolf_Hitler']"
Apollo,Skiing,"['Apollo', 'European_Goldfinch', 'Animal', 'Mammal', 'North_America', 'Rocky_Mountains', 'Skiing']"
Chocolate,Velociraptor,"['Chocolate', 'Dog', 'Fossil', 'Dinosaur', 'Velociraptor']"
Alpaca,Nuclear_fission,"['Alpaca', 'Scientific_classification', 'Genetics', 'Fatty_acid', 'Atom', 'Nuclear_fission']"
Dog,God,"['Dog', 'Animal', 'Aristotle', 'Christianity', 'Jew', 'Zeus', 'Religion', 'God']"
Britney_Spears,Extraterrestrial_life,
Pluto,Wall_Street,"['Pluto', 'California', 'Gold', 'Money', 'Finance', 'Stock', 'Finance', 'Stock', 'United_States', 'Currency', 'Stock', 'United_States', 'Finance', 'Stock', 'United_States', 'Corporation', 'United_States', 'Finance', 'Stock', 'United_States', 'Wall_Street']"
David_Beckham,Mao_Zedong,"['David_Beckham', 'Republic_of_Ireland', 'Vladimir_Lenin', 'Joseph_Stalin', 'Mao_Zedong']"
AIDS,Flamingo,"['AIDS', 'Human', 'Animal', 'Bird', 'Flamingo']"
Cat,Moon,"['Cat', 'Cyprus', 'Uranus', 'Moon']"
Alchemy,Michael_Jordan,"['Alchemy', 'J._K._Rowling', 'Manchester', 'Manchester_United_F.C.', 'United_States', 'Basketball', 'Michael_Jordan']"
Dove,Looney_Tunes,"['Dove', 'Bird', 'Chicken', 'Looney_Tunes']"
Viking,ITunes,
Germany,Antarctica,"['Germany', 'Euro', 'Europe', 'Arctic_Ocean', 'Svalbard', 'Arctic', 'Antarctica']"
Planet,Nuclear_power,"['Planet', 'Hydrogen', 'Plasma_%28physics%29', 'Physics', 'Nuclear_weapon', 'Nuclear_fission', 'Nuclear_power']"
Velociraptor,Vampire,"['Velociraptor', 'Reptile', 'Reptile', 'Reptile', 'Animal', 'Mammal', 'Bat', 'Vampire_bat', 'Bat', 'Vampire_bat', 'Bat', 'Vampire_bat', 'Bat', 'Vampire_bat', 'Bat', 'Vampire']"
Organization,Jurassic,"['Organization', 'Ecology', 'Geology', 'Fossil', 'Jurassic']"
Butter,Star_Wars,"['Butter', 'Ancient_Rome', 'Greek_mythology', 'Hellenistic_Greece', 'Ancient_Greece', 'Greek_War_of_Independence', 'Greece', 'Homer', 'Trojan_War', 'Roman_mythology', 'Zeus', 'Jupiter_%28mythology%29', 'Roman_mythology', 'Greek_mythology', 'Homer', 'Zeus', 'Roman_mythology', 'Jupiter_%28mythology%29', 'Roman_mythology', 'Greek_mythology', 'Trojan_War', 'Roman_mythology', 'Mythology', 'Star_Wars']"
