start,end,path
Manchester,Water,"['Manchester', 'Spring_%28season%29', 'Atlantic_Ocean', 'Sea', 'Ocean', 'Sea', 'Ocean', 'Sea', 'Ocean', 'Sea', 'Ocean', 'Sea', 'Ocean', 'Sea', 'Ocean', 'Sea', 'Ocean', 'Sea', 'Ocean', 'Sea', 'Ocean', 'Sea', 'Ocean', 'Sea', 'Ocean', 'Sea', 'Ocean', 'Sea', 'Ocean', 'Sea', 'Ocean', 'Sea', 'Ocean', 'Sea', 'Ocean', 'Sea', 'Sea_of_Galilee', 'Sea', 'Ocean', 'Sea', 'Ocean', 'Sea', 'Ocean', 'Sea', 'Great_Lakes', 'Fresh_water', 'Water']"
Achilles_tendon,Ivory,"['Achilles_tendon', 'Latin', 'Roman_Catholic_Church', 'Book_of_Kells', 'Lindisfarne_Gospels', 'English_language', 'England', 'Tamil_language', 'Vowel', 'Alphabet', 'Ancient_Egypt', 'Turquoise', 'Ivory']"
Batman,Japan,"['Batman', 'Scotland', 'China', 'Japan']"
Cat,University,"['Cat', 'Scientific_classification', 'Organism', 'Biology', 'Anatomy', 'Human', 'Organization', 'University']"
Jew,Telephone,"['Jew', 'English_language', 'British_Empire', 'Gold', 'Computer', 'Telephone']"
Batman,Albert_Einstein,"['Batman', 'Chemistry', 'Physics', 'Albert_Einstein']"
Jesus,Adolf_Hitler,"['Jesus', 'The_Holocaust', 'Adolf_Hitler']"
Computer_programming,Fresh_water,"['Computer_programming', 'Linguistics', 'Medicine', 'Biology', 'Ecology', 'Water', 'Drinking_water', 'Fresh_water']"
Antlion,Hip_hop_music,"['Antlion', 'Animal', 'Mammal', '20th_century', 'Music', 'Hip_hop_music']"
Brothers_Grimm,Windows_Vista,"['Brothers_Grimm', 'Germany', 'Europe', 'Soviet_Union', 'Russia', 'Mass_media', 'Computer', 'Microsoft_Windows', 'Windows_Vista']"
God,Apple,"['God', 'Nature', 'Plant', 'Fruit', 'Apple']"
Jesus,God,"['Jesus', 'God']"
Cat,Dog,"['Cat', 'Dog']"
California,Adolf_Hitler,"['California', 'Arnold_Schwarzenegger', 'Adolf_Hitler']"
AIDS,Jesus,"['AIDS', 'Human', 'Deity', 'Jesus']"
Bird_migration,Hubble_Space_Telescope,"['Bird_migration', 'Radar', 'Radio', 'Spacecraft_propulsion', 'Mars_Reconnaissance_Orbiter', 'Ultraviolet', 'Astronomy', 'Telescope', 'Hubble_Space_Telescope']"
England,Train,"['England', 'London_Underground', 'M25_motorway', 'Paris', 'TGV', 'Maglev_train', 'Train']"
Linux,Adolf_Hitler,"['Linux', 'Richard_Stallman', 'Martin_Luther_King%2C_Jr.', 'Nazi_Germany', 'Adolf_Hitler']"
God,Adolf_Hitler,
Automobile,Windows_XP,"['Automobile', 'Oxygen', 'Fire', 'Petroleum', 'Automobile', 'MINI_%28BMW%29', 'United_States', 'Music_of_the_United_States', 'Musical_instrument', 'Sound', 'Wave', 'Quantum_mechanics', 'Computer', 'Microsoft_Windows', 'Windows_XP']"
Canada,Pony,"['Canada', 'Beaver', 'Dam', 'Beaver', 'Mammal', 'Horse', 'Pony']"
Apple,Banana,"['Apple', 'Fruit', 'Banana']"
Acceleration,Mozilla_Firefox,"['Acceleration', 'Light', 'Bee', 'Insect', 'Organism', 'Biology', 'Mathematics', 'Computer_science', 'Internet', 'Linux', 'Unix', 'Open_source', 'Mozilla_Firefox']"
Adolf_Hitler,Jesus,"['Adolf_Hitler', 'Roman_Catholic_Church', 'Jesus']"
Smog,Toy_Story,"['Smog', 'Automobile', 'MINI_%28BMW%29', 'United_States', 'Film', 'Animation', 'The_Lion_King', 'Toy_Story']"
Bamako,Sun,"['Bamako', 'Metal', 'Astronomy', 'Sun']"
China,Afghanistan,"['China', 'Tibet', 'Nepal', 'Himalayas', 'Afghanistan']"
Earth,Odysseus,"['Earth', 'Norse_mythology', 'Greek_mythology', 'Odysseus']"
Famine,Arctic,"['Famine', 'Iceland', 'Arctic_Circle', 'Arctic']"
Electricity,Anne_Frank,"['Electricity', 'Ancient_Greece', 'Greece', 'Netherlands', 'Anne_Frank']"
Apple,Fruit,"['Apple', 'Fruit']"
Colombia,Meat,"['Colombia', 'Petroleum', 'Biodiesel', 'Peanut', 'Protein', 'Vertebrate', 'Animal', 'Mammal', 'Pig', 'Meat']"
Batman,Bill_Clinton,"['Batman', 'Scotland', 'United_States', 'President_of_the_United_States', 'Bill_Clinton']"
Computer,Baseball,
Chemistry,Fidel_Castro,"['Chemistry', 'Sociology', 'Marxism', 'Che_Guevara', 'Fidel_Castro']"
Dog,Beer,"['Dog', 'Milk', 'Horse', 'Food', 'Bacteria', 'Wine', 'Beer']"
Computer,Whale,"['Computer', 'Toy', 'Mammal', 'Whale']"
Bird,Thomas_Jefferson,"['Bird', 'Human', 'Aristotle', 'Thomas_Aquinas', 'John_Locke', 'Thomas_Jefferson']"
Citrus,Physics,"['Citrus', 'Scientific_classification', 'Evolution', 'Gravitation', 'Physics']"
God,Aztec,"['God', 'India', 'Indus_Valley_Civilization', 'Civilization', 'South_America', 'Mexico', 'Olmec', 'Aztec']"
Human,Pluto,"['Human', 'Universe', 'Earth', 'Pluto']"
Continent,Gorilla,"['Continent', 'Africa', 'Hutu', 'Africa', 'Herbivore', 'Animal', 'Mammal', 'Hippopotamus', 'Mammal', 'Animal', 'Mammal', 'Vertebrate', 'Animal', 'Mammal', 'Pig', 'Hippopotamus', 'Mammal', 'Animal', 'Mammal', 'Chordate', 'Mammal', 'Animal', 'Mammal', 'Chordate', 'Mammal', 'Vertebrate', 'Mammal', 'Vertebrate', 'Mammal', 'Human', 'Gorilla']"
Moon,Mars,"['Moon', 'Mars']"
Cereal,Kurt_Cobain,"['Cereal', 'United_States', 'Music_of_the_United_States', 'Nirvana_%28band%29', 'Kurt_Cobain']"
AIDS,Tour_de_France,
Dodo,Film,"['Dodo', 'Chordate', 'Animal', 'Photosynthesis', 'Light', 'Photon', 'Radio', 'Television', 'Film']"
Mathematics,Juice,
Dog,Sea,"['Dog', 'Arctic', 'Sea']"
Video,China,"['Video', 'United_Kingdom', 'India', 'People%27s_Republic_of_China', 'China']"
Brazil,Vitamin,"['Brazil', 'Soybean', 'Nitrogen', 'Phosphorus', 'Fertilizer', 'Phosphorus', 'Fertilizer', 'Phosphorus', 'Fertilizer', 'Mineral', 'Phosphorus', 'Fertilizer', 'Phosphorus', 'Phosphorus_tribromide', 'Phosphorus', 'Fertilizer', 'Phosphorus', 'Phosphorus_tribromide', 'Phosphorus', 'Fertilizer', 'Phosphorus', 'Phosphorus_tribromide', 'Phosphorus', 'Fertilizer', 'Phosphorus', 'Fertilizer', 'Mineral', 'Biology', 'Cell_%28biology%29', 'Mitochondrion', 'Fatty_acid', 'Omega-3_fatty_acid', 'Food', 'Vitamin']"
David_Beckham,Great_white_shark,"['David_Beckham', 'Australia', 'Mammal', 'Dolphin', 'Fish', 'Whale_shark', 'Shark', 'Great_white_shark']"
Christianity,Natalie_Portman,
Africa,Differential_equation,"['Africa', 'Carnivore', 'Latin', 'Science', 'Calculus', 'Differential_equation']"
Pikachu,Jesus,"['Pikachu', 'Book', 'Ancient_Egypt', 'Christianity', 'Jesus']"
Pikachu,Sun,"['Pikachu', 'Tree', 'Sunlight', 'Sun']"
Harry_Potter,Kangaroo,"['Harry_Potter', 'Owl', 'Mammal', 'Australia', 'Kangaroo']"
Animal,Dog,
Flower,George_H._W._Bush,"['Flower', 'Charles_Darwin', 'William_IV_of_the_United_Kingdom', 'George_Washington', 'President_of_the_United_States', 'George_H._W._Bush']"
Archbishop_of_Canterbury,Neil_Armstrong,"['Archbishop_of_Canterbury', 'Christianity', 'John_Calvin', 'Thomas_Hobbes', 'Astronomy', 'Galileo_Galilei', 'Moon', 'Neil_Armstrong']"
Dinosaur,China,"['Dinosaur', 'China']"
Dinosaur,George_W._Bush,"['Dinosaur', 'United_States', 'Turkey_%28bird%29', 'Carolus_Linnaeus', 'Jean-Jacques_Rousseau', 'John_Locke', 'United_States', 'George_W._Bush']"
Reptile,Jesus,"['Reptile', 'Animal', 'Aristotle', 'Christianity', 'Jesus']"
Jesus,Microsoft,"['Jesus', 'Art', 'Science', 'Computer_science', 'Computer_programming', 'Microsoft']"
Volcano,Alphabet,"['Volcano', 'Latin', 'Latin_alphabet', 'Alphabet']"
China,Birth_control,
United_States,English_language,"['United_States', 'French_language', 'English_language']"
Forth,Anne_Frank,"['Forth', 'ASCII', 'Markup_language', 'Donald_Knuth', 'Amsterdam', 'Anne_Frank']"
Dog,Elementary_algebra,"['Dog', 'English_language', 'Latin', 'Science', 'Mathematics', 'Algebra', 'Elementary_algebra']"
Agriculture,Sparrow,"['Agriculture', 'Horse', 'Ostrich', 'Sparrow']"
15th_century,Windows_Vista,"['15th_century', '20th_century', 'Computer', 'Microsoft_Windows', 'Windows_Vista']"
Colombia,Menthol,
Anaconda,Agnosticism,"['Anaconda', 'Scientific_classification', 'Evolution', 'Empiricism', 'Atheism', 'Agnosticism']"
The_Godfather,Neptune,"['The_Godfather', 'Norway', 'Arctic', 'Sea', 'Ocean', 'Planet', 'Neptune']"
Nintendo,Snow,"['Nintendo', 'Canada', 'Arctic', 'Sea', 'New_Zealand', 'Climate', 'Weather', 'Snow']"
Batman,Jesus,"['Batman', 'Superman', 'Jew', 'Judaism', 'Jesus']"
Computer_programming,The_Beatles,"['Computer_programming', 'Linux', 'Open_source', 'Benjamin_Franklin', 'England', 'The_Beatles']"
John_Dee,China,"['John_Dee', 'Europe', 'Asia', 'China']"
Citrus,Desert,"['Citrus', 'South_Africa', 'Desert']"
Sesame,Parthenon,"['Sesame', 'Greece', 'Temple_of_Artemis', 'Hellenistic_Greece', 'Athens', 'Parthenon']"
Mario,Nintendo,"['Mario', 'Nintendo']"
Film,Ku_Klux_Klan,
Bald_Eagle,Clock,"['Bald_Eagle', 'Animal', 'Water', 'Day', 'Time', 'Clock']"
Ant,Avalanche,"['Ant', 'Fossil', 'Arctic', 'Arctic_Circle', 'Canada', 'Arctic', 'Arctic_Ocean', 'Snow', 'Avalanche']"
Napoleonic_Wars,Superman,"['Napoleonic_Wars', 'Nationalism', 'War', 'Chimpanzee', 'Human', 'Mammal', 'Bat', 'Batman', 'Superman']"
Aircraft,Solar_eclipse,"['Aircraft', 'Earth%27s_atmosphere', 'Helium', 'Solar_eclipse']"
Gregorian_chant,Inductance,"['Gregorian_chant', 'Roman_Empire', 'Philosophy', 'Mathematics', 'Calculus', 'Physics', 'Electrical_engineering', 'Magnetism', 'Inductance']"
Achilles,Winston_Churchill,"['Achilles', 'World_War_II', 'Winston_Churchill']"
England,Japan,"['England', 'Chinese_language', 'Japan']"
North_America,Canada,"['North_America', 'Canada']"
American_Civil_War,Kuwait_City,"['American_Civil_War', 'Brazil', 'Hamburg', 'Osaka', 'Dubai', 'Qatar', 'Kuwait', 'Kuwait_City']"
Mormon,Ice,"['Mormon', 'Russian_language', 'Svalbard', 'Glacier', 'Ice']"
Metal,Prague,"['Metal', 'Numismatics', 'Germany', 'Czech_Republic', 'Prague']"
Beer,Warsaw,"['Beer', 'Vienna', 'Warsaw']"
Internet,Banana,"['Internet', 'Music', 'Folk_music', 'Music', 'Folk_music', 'Music', 'India', 'Mango', 'Fruit', 'Banana']"
Ocean,Love,"['Ocean', 'Greek_mythology', 'Christianity', 'Religion', 'Human', 'Love']"
Ant,Hurricane_Katrina,"['Ant', 'Dominican_Republic', 'Tropical_cyclone', 'Hurricane_Katrina']"
Batman,Wikisource,"['Batman', 'Spring_Heeled_Jack', 'Mass_media', 'Information', 'Communication', 'Information', 'Mass_media', 'Literature', 'Publishing', 'Wikipedia', 'Wikimedia_Foundation', 'Wikisource']"
Dinosaur,Central_processing_unit,"['Dinosaur', 'Physics', 'Computer', 'Central_processing_unit']"
Chemistry,George_H._W._Bush,"['Chemistry', 'World_War_II', 'Harry_S._Truman', 'George_H._W._Bush']"
Geometry,Volleyball,"['Geometry', 'Symmetry', 'Wave', 'Sound', 'Bat', 'Bird', 'Poultry', 'Egg_%28food%29', 'Bird', 'Poultry', 'Bird', 'Chicken', 'Poultry', 'Dove', 'Bird', 'Poultry', 'Egg_%28food%29', 'Animal', 'Organism', 'Animal', 'Organism', 'Animal', 'Organism', 'Animal', 'Organism', 'Water', 'Ice_hockey', 'Olympic_Games', 'Volleyball']"
Music,Metal,"['Music', 'Musical_instrument', 'Synthesizer', 'Van_Halen', 'Guitar', 'Renaissance_music', 'Medieval_music', 'Trumpet', 'Brass_instrument', 'Copper', 'Barium', 'Metal']"
Cat,Pollution,"['Cat', 'Asthma', 'Pollution']"
Christianity,Coconut_crab,
Bolivia,Pac-Man,"['Bolivia', 'Computer', 'Computer_and_video_games', 'Pac-Man']"
Computer,Batman,"['Computer', 'Watch', 'Metal', 'Numismatics', 'Money', 'Copper', 'Barnacle', 'Arthropod', 'Spider', 'Bee', 'Beetle', 'Coccinellidae', 'Mythology', 'Fiction', 'Film', 'Visual_arts', 'Comics', 'Superman', 'Batman']"
Art,Double_bass,"['Art', 'Music', 'Musical_instrument', 'Piano', 'Musical_instrument', 'Guitar', 'Double_bass']"
Thailand,Pigeon,"['Thailand', 'Tin', 'Aluminium', 'Transport', 'Tree', 'Fern', 'Seed', 'Bird', 'Pigeon']"
AT%26T,Vegetable,"['AT%26T', 'Industry', 'Agriculture', 'Vegetable']"
Jesus,Google,"['Jesus', 'Art', 'Language', 'Computer_science', 'Internet', 'World_Wide_Web', 'Google']"
David_Beckham,Frog,"['David_Beckham', 'Pel%C3%A9', 'Football_%28soccer%29', 'South_America', 'Anaconda', 'Frog']"
Bangladesh,Harry_S._Truman,"['Bangladesh', 'World_War_II', 'Harry_S._Truman']"
Internet,Cat,
Weasel,Barium,"['Weasel', 'Scientific_classification', 'Charles_Darwin', 'Biology', 'Bacteria', 'Lipid', 'Nutrition', 'Chemical_element', 'Periodic_table', 'Barium']"
Judaism,Mozilla_Firefox,"['Judaism', 'Josephus', 'Jew', 'Soviet_Union', 'Language', 'Programming_language', 'Scheme_programming_language', 'Functional_programming', 'Scheme_programming_language', 'Functional_programming', 'Scheme_programming_language', 'Functional_programming', 'Imperative_programming', 'Computer', 'World_Wide_Web', 'Mozilla_Firefox']"
Fourteenth_Amendment_to_the_United_States_Constitution,Reptile,"['Fourteenth_Amendment_to_the_United_States_Constitution', 'England', 'Latin', 'Science', 'Biology', 'Animal', 'Reptile']"
Earless_seal,Citrus,"['Earless_seal', 'Scientific_classification', 'Plant', 'Sundew', 'Plant', 'Fruit', 'Citrus']"
Universe,Screw,
Judaism,Flute,"['Judaism', 'Persian_Empire', 'Greco-Buddhism', 'Sculpture', 'Art', 'Music', 'Musical_instrument', 'Flute']"
Science,Super_Mario_Bros.,"['Science', 'Italy', 'Rome', 'Basketball', 'Sport', 'Football', 'FIFA', 'Football_%28soccer%29', 'FIFA', 'Football_%28soccer%29', 'Rugby_football', 'Football', 'Football_%28soccer%29', 'Football', 'FIFA', 'Pel%C3%A9', 'David_Beckham', 'Pel%C3%A9', 'Diego_Maradona', 'FIFA', 'Football_%28soccer%29', 'FIFA', 'Football_%28soccer%29', 'FIFA', 'Football_%28soccer%29', 'Japan', 'Mario', 'Super_Mario_Bros.']"
Euro,Microsoft,"['Euro', 'Currency', 'Money', 'Finance', 'Business', 'Corporation', 'University', 'Roman_Catholic_Church', 'Art', 'Science', 'World_Wide_Web', 'C%2B%2B', 'Programming_language', 'Computer', 'Microsoft_Windows', 'Microsoft']"
Chromium,Henry_I_of_England,"['Chromium', 'India', 'United_Kingdom', 'England', 'Henry_VIII_of_England', 'England', 'Henry_I_of_England']"
Hydrogen,Gold,"['Hydrogen', 'Metal', 'Gold']"
Hydrogen,Parrot,"['Hydrogen', 'Organism', 'Animal', 'Bird', 'Parrot']"
Google,God,"['Google', 'Fiction', 'Greek_mythology', 'Deity', 'God']"
First_Macedonian_War,Love,"['First_Macedonian_War', 'Ancient_Greece', 'Athens', 'Music', 'Aesthetics', 'Humour', 'Emotion', 'Human', 'Love']"
Kylie_Minogue,Sun,"['Kylie_Minogue', 'Ray_of_Light', 'Photography', 'Light', 'Solar_System', 'Sun']"
Colombia,6th_century,"['Colombia', 'Andes', 'Roman_Empire', 'Middle_Ages', '5th_century', '6th_century']"
Arnold_Schwarzenegger,Vegetable,"['Arnold_Schwarzenegger', 'Minnesota', 'Agriculture', 'Vegetable']"
Ice,Linux,"['Ice', 'Earth', 'Planet', 'Definition_of_planet', 'Planet', 'Gas', 'Dutch_language', 'Flemish_%28linguistics%29', 'German_language', 'Soviet_Union', 'Russia', 'Mass_media', 'Computer', 'Linux']"
Scent_of_a_Woman,Firearm,"['Scent_of_a_Woman', 'New_York_City', 'Steel', 'Tank', 'Weapon', 'Firearm']"
Magma,Tiger_shark,"['Magma', 'Yellowstone_National_Park', 'Fishing', 'Shark', 'Tiger_shark']"
Wasp,United_Arab_Emirates,"['Wasp', 'Animal', 'Organism', 'Brazil', 'Middle_East', 'United_Arab_Emirates']"
Aircraft,Yugoslavia,"['Aircraft', 'Russia', 'Serbia', 'Bosnia_and_Herzegovina', 'Yugoslavia']"
Weed,Jesus,"['Weed', 'Sumac', 'Carolus_Linnaeus', 'Human', 'Christianity', 'Jesus']"
Meteorological_history_of_Hurricane_Katrina,Iraq_War,
Terrorism,Super_Mario_Bros.,"['Terrorism', '1st_century', 'Lion', 'Ancient_Rome', 'Wrestling', 'Sumo', 'Japan', 'Mario', 'Super_Mario_Bros.']"
Black_Death,Rhodium,"['Black_Death', 'Alchemy', 'Metal', 'Chemical_element', 'Chemistry', 'Metal', 'Rhodium']"
Mario,God,"['Mario', 'Superman', 'Jew', 'Judaism', 'God']"
Linguistics,Rome,"['Linguistics', 'Middle_East', 'Jerusalem', 'Roman_Empire', 'Rome']"
History,Nazi_Germany,"['History', 'Human', 'Military_dictatorship', 'Communism', 'World_War_II', 'Nazi_Germany']"
Seed,New_York_City,"['Seed', 'Israel', 'United_States', 'Chicago', 'New_York_City']"
Chicken,IPod,"['Chicken', 'Piano', 'Musical_instrument', 'Sound', 'Music', 'Sound', 'Music', 'Sound', 'Music', 'Sound', 'Music', 'Sound', 'Music', 'Sound', 'Music', 'Sound', 'Music', 'Sound', 'Music', 'Sound', 'Music', 'Sound', 'Music', 'Musical_instrument', 'Sound', 'Music', 'Sound', 'Music', 'Sound', 'Music', 'Sound', 'Music', 'Art', 'Music', 'Musical_instrument', 'Sound', 'Music', 'Sound', 'Music', 'Musical_instrument', 'Sound', 'Music', 'Sound', 'Music', 'Hip_hop_music', 'Synthesizer', 'U2', 'IPod']"
ASCII,Milk,"['ASCII', 'Computer', 'Toy', 'Animal', 'Water', 'Water_purification', 'Drinking_water', 'Drinking_water', 'Drinking_water', 'Water', 'Sea', 'Ocean', 'Sea', 'Ocean', 'Sea', 'Ocean', 'Organism', 'Agriculture', 'Milk']"
Solar_System,Babe_Ruth,"['Solar_System', 'Nickel', 'Raney_nickel', 'Ruthenium', 'Russia', 'Tribe', 'United_States', 'Baseball', 'Babe_Ruth']"
Batman,Sony,"['Batman', 'Chemistry', 'Metal', 'Copper', 'Integrated_circuit', 'Semiconductor', 'Integrated_circuit', 'Computer', 'Electronics', 'Television', 'Computer_and_video_games', 'Sony']"
Dill,New_moon,"['Dill', 'Seed', 'Sun', 'Star', 'Planet', 'Moon', 'New_moon']"
Aristotle,Food,"['Aristotle', 'Biology', 'Plant', 'Fruit', 'Food']"
Batman,Superman,"['Batman', 'Superman']"
Pyramid,Adolf_Hitler,"['Pyramid', 'France', 'World_War_II', 'Adolf_Hitler']"
Apollo,Skiing,"['Apollo', 'Dolphin', 'Orca', 'Norway', 'Arctic', 'Norway', 'Svalbard', 'Fishing', 'Norway', 'Arctic', 'Norway', 'Arctic', 'Norway', 'Arctic', 'Norway', 'Arctic', 'Norway', 'Arctic', 'Norway', 'Arctic', 'Norway', 'Europe', 'Norway', 'Arctic', 'Norway', 'Arctic', 'Norway', 'Arctic', 'Norway', 'Arctic', 'Norway', 'Arctic', 'Norway', 'Arctic', 'Norway', 'Arctic', 'Norway', 'Arctic', 'Arctic_Circle', 'Canada', 'Skiing']"
Chocolate,Velociraptor,"['Chocolate', 'Rabbit', 'Animal', 'Reptile', 'Dinosaur', 'Velociraptor']"
Alpaca,Nuclear_fission,"['Alpaca', 'Scientific_classification', 'Genetics', 'Polymerase_chain_reaction', 'Genetic_code', 'Mitochondrion', 'Photosynthesis', 'Carbon_dioxide', 'Fossil_fuel', 'Uranium', 'Nuclear_power', 'Nuclear_fission']"
Dog,God,"['Dog', 'Animal', 'Organism', 'Life', 'Energy', 'Aristotle', 'Christianity', 'Religion', 'God']"
Britney_Spears,Extraterrestrial_life,
Pluto,Wall_Street,"['Pluto', 'California', 'Sequoia', 'Tree', 'Wood', 'Soil', 'Land_%28economics%29', 'Supply_and_demand', 'Market', 'Currency', 'Stock', 'Finance', 'Corporate_finance', 'Stock', 'Company_%28law%29', 'United_States', 'Finance', 'Corporate_finance', 'Finance', 'Corporate_finance', 'Stock', 'Finance', 'Corporate_finance', 'Stock', 'Market', 'Supply_and_demand', 'Boston%2C_Massachusetts', 'New_York_City', 'Wall_Street']"
David_Beckham,Mao_Zedong,"['David_Beckham', 'Hebrew_language', 'Ancient_Greece', 'Persian_Empire', 'China', 'People%27s_Republic_of_China', 'Mao_Zedong']"
AIDS,Flamingo,"['AIDS', 'Fungus', 'Animal', 'Bird', 'Flamingo']"
Cat,Moon,"['Cat', 'Cyprus', 'Uranus', 'Moon']"
Alchemy,Michael_Jordan,"['Alchemy', 'J._K._Rowling', 'The_Simpsons', 'United_States', 'Basketball', 'Michael_Jordan']"
Dove,Looney_Tunes,"['Dove', 'Bird', 'Pigeon', 'Bird', 'Pigeon', 'Bird', 'Poultry', 'Bird', 'Penguin', 'Bird', 'Chicken', 'Looney_Tunes']"
Viking,ITunes,"['Viking', 'Silver', 'Photography', 'Video', 'DVD', 'Sony', 'Music', 'Bluegrass_music', 'Music_of_Ireland', 'U2', 'IPod', 'ITunes']"
Germany,Antarctica,"['Germany', 'Mediterranean_Sea', 'Plate_tectonics', 'Antarctica']"
Planet,Nuclear_power,"['Planet', 'Gas', 'Heat', 'Physics', 'Nuclear_weapon', 'Nuclear_fission', 'Nuclear_power']"
Velociraptor,Vampire,
Organization,Jurassic,"['Organization', 'University', 'Ancient_Rome', 'Age_of_Enlightenment', 'Baroque', 'Renaissance', 'Anatomy', 'Biology', 'Fossil', 'Jurassic']"
Butter,Star_Wars,"['Butter', 'Asia', 'Toy', 'Star_Wars']"
Age_of_Enlightenment,Kazakhstan,"['Age_of_Enlightenment', 'Poland', 'Russia', 'Kazakhstan']"
James_Bond,Human_rights,"['James_Bond', 'Law', 'Human_rights']"
Brain,DVD,"['Brain', 'Cell_%28biology%29', 'Mitochondrion', 'Star_Wars', 'DVD']"
