start,end,path
Butter,Star_Wars,"['Butter', 'Roman_Catholic_Church', 'Raphael', 'Mona_Lisa', 'Lego', 'Star_Wars']"
Age_of_Enlightenment,Kazakhstan,"['Age_of_Enlightenment', 'Byzantine_Empire', 'Turkey', 'Turkmenistan', 'Kazakhstan']"
James_Bond,Human_rights,"['James_Bond', 'China', 'Communism', 'China', 'United_Nations', 'Human_rights']"
Brain,DVD,"['Brain', 'Retina', 'Optical_fiber', 'Fiberglass', 'Optical_fiber', 'Optical_microscope', 'Computer', 'DVD']"
Tour_de_France,Apatosaurus,"['Tour_de_France', 'Japan', 'Treaty_of_Versailles', 'Tank', 'Leonardo_da_Vinci', 'Anatomy', 'Vertebrate', 'Dinosaur', 'Apatosaurus']"
Barbados,Virus,"['Barbados', 'Cholera', 'Tuberculosis', 'Bacteria', 'Virus']"
ASCII,Swastika,"['ASCII', 'Alphabet', 'Mongol_Empire', 'Buddhism', 'Swastika']"
Necktie,Lion,"['Necktie', 'Australia', 'Kangaroo', 'Animal', 'Carnivore', 'Lion']"
Euro,Whale,"['Euro', 'France', 'Oxygen', 'Animal', 'Mammal', 'Whale']"
Australian_Green_Tree_Frog,Pyramid,"['Australian_Green_Tree_Frog', 'Tree_frog', 'Himalayas', 'Gypsum', 'Ancient_Egypt', 'Giza_pyramid_complex', 'Egypt', 'Egyptian_pyramids', 'Pyramid']"
