start,end,path
Automobile,Pluto,"['Automobile', 'Latin', 'Roman_mythology', 'Mars', 'Pluto']"
England,God,"['England', 'Roman_law', 'Roman_mythology', 'Deity', 'God']"
Batman,Bible,"['Batman', 'Christian_Bale', 'William_Shakespeare', 'Thomas_Cranmer', 'Book_of_Common_Prayer', 'Bible']"
Art,Mango,"['Art', 'Fashion', 'India', 'Mango']"
Flower,Adolf_Hitler,"['Flower', 'Roman_mythology', 'Roman_Empire', 'Nazi_Germany', 'Adolf_Hitler']"
Calculus,Paul_McCartney,"['Calculus', 'Albert_Einstein', 'The_Beatles', 'Paul_McCartney']"
Achilles_tendon,Ocean,"['Achilles_tendon', 'Latin', 'Portuguese_language', 'Africa', 'Pacific_Ocean', 'Ocean']"
14th_century,Rainbow,"['14th_century', 'Italy', 'Citrus', 'Ultraviolet', 'Ozone', 'Acid_rain', 'Earth%27s_atmosphere', 'Rain', 'Rainbow']"
Electricity,God,"['Electricity', 'Roman_Empire', 'Judaism', 'God']"
Calculus,Lemon,"['Calculus', 'Sphere', 'Geometry', 'Sanskrit', 'Gallium', 'Lithium', 'Avocado', 'Seed', 'Fruit', 'Lemon']"
Archbishop_of_Canterbury,Vietnam,"['Archbishop_of_Canterbury', 'Roman_Britain', 'Middle_East', 'Asia', 'Vietnam']"
Brazil,Hydrogen,"['Brazil', 'Semiconductor', 'Phosphorus', 'Hydrogen']"
Batman,Vitamin_D,"['Batman', 'Popular_culture', 'Technology', 'Fertilizer', 'Calcium', 'Vitamin', 'Vitamin_D']"
George_W._Bush,Monkey,"['George_W._Bush', 'Sub-Saharan_Africa', 'Gorilla', 'Ape', 'Monkey']"
China,Moon,"['China', 'Moon_landing', 'Moon']"
Africa,England,"['Africa', 'United_Kingdom', 'England']"
Batman,Peanut,"['Batman', 'Popular_culture', 'Folk_music', 'Ethnic_group', 'Tribe', 'Sanskrit', 'Gallium', 'Semiconductor', 'Germanium', 'Tin', 'Selenium', 'Phosphorus', 'Fertilizer', 'Sugar_beet', 'Soybean', 'Peanut']"
Batman,Coconut_crab,"['Batman', 'Popular_culture', 'Folk_music', 'Ethnic_group', 'New_Caledonia', 'Coconut', 'Coconut_crab']"
Computer,Russia,"['Computer', 'Berlin', 'Russia']"
Cat,Adolf_Hitler,"['Cat', 'Germany', 'Nazi_Germany', 'Nazism', 'Adolf_Hitler']"
Manchester,Water,"['Manchester', 'Irish_Sea', 'Sea', 'Water']"
Achilles_tendon,Ivory,"['Achilles_tendon', 'Latin', 'English_language', 'Barbados', 'British_English', 'Liberia', 'Elephant', 'Ivory']"
Batman,Japan,"['Batman', 'Popular_culture', 'Asia', 'Tokyo', 'Japan']"
Cat,University,"['Cat', 'Germany', 'University_of_Cambridge', 'University_of_Bristol', 'University']"
Jew,Telephone,"['Jew', 'Names_of_God_in_Judaism', 'Hebrew_language', 'Linguistics', 'Communication', 'Internet', 'Telephone']"
Batman,Albert_Einstein,"['Batman', 'Christian_Bale', 'Daniel_Day-Lewis', 'Alexander_the_Great', 'Aristotle', 'Galileo_Galilei', 'Albert_Einstein']"
Jesus,Adolf_Hitler,"['Jesus', 'Christianity', 'Attila_the_Hun', 'Austria', 'Adolf_Hitler']"
Computer_programming,Fresh_water,"['Computer_programming', 'Statistics', 'Biology', 'Drinking_water', 'Fresh_water']"
Antlion,Hip_hop_music,"['Antlion', 'Dune', 'Wave', 'Wave%E2%80%93particle_duality', 'Energy', 'Animal', 'Literature', 'Art', 'Music', 'Hip_hop_music']"
Brothers_Grimm,Windows_Vista,"['Brothers_Grimm', 'Principality', 'Holy_Roman_Empire', 'Internet', 'Microsoft', 'Windows_Vista']"
God,Apple,"['God', 'Sanskrit', 'Gallium', 'Silicon', 'Fiberglass', 'Glass', 'Fiberglass', 'Glass', 'Stained_glass', 'Jewellery', 'Pearl', 'Amber', 'Vanilla', 'Fruit', 'Apple']"
Jesus,God,"['Jesus', 'Christianity', 'God']"
Cat,Dog,"['Cat', 'Dog']"
California,Adolf_Hitler,"['California', 'Richard_Nixon', 'Adolf_Hitler']"
AIDS,Jesus,"['AIDS', 'Belgium', 'Christianity', 'Judaism', 'Jesus']"
Bird_migration,Hubble_Space_Telescope,"['Bird_migration', 'Swift', 'Wikispecies', 'Jimmy_Wales', 'Computer_science', 'Physics', 'Telescope', 'Hubble_Space_Telescope']"
England,Train,"['England', 'Liverpool_and_Manchester_Railway', 'Steam_engine', 'Rail_transport', 'Train']"
Linux,Adolf_Hitler,"['Linux', 'Germany', 'Adolf_Hitler']"
God,Adolf_Hitler,"['God', 'Mahatma_Gandhi', 'Fascism', 'Adolf_Hitler']"
Automobile,Windows_XP,"['Automobile', 'Central_African_Republic', 'Uranium', 'Californium', 'Periodic_table', 'Semiconductor', 'Electron', 'Electronics', 'Computer', 'Windows_XP']"
Canada,Pony,"['Canada', 'Beaver', 'Animal', 'Mammal', 'Horse', 'Pony']"
Apple,Banana,"['Apple', 'Banana']"
Acceleration,Mozilla_Firefox,"['Acceleration', 'Force', 'Physics', 'World_Wide_Web', 'Internet', 'Mozilla_Firefox']"
Adolf_Hitler,Jesus,"['Adolf_Hitler', 'Mahatma_Gandhi', 'Muhammad', 'Jesus']"
Smog,Toy_Story,"['Smog', 'London', 'Alice%27s_Adventures_in_Wonderland', 'Walt_Disney', 'Alice%27s_Adventures_in_Wonderland', 'Walt_Disney', 'Disneyland_Railroad', 'Walt_Disney', 'Alice%27s_Adventures_in_Wonderland', 'Walt_Disney', 'Disneyland_Railroad', 'Walt_Disney', 'Disneyland_Railroad', 'Walt_Disney', 'Disneyland_Railroad', 'Walt_Disney', 'Disneyland_Railroad', 'Walt_Disney', 'Disneyland_Railroad', 'Walt_Disney', 'Alice%27s_Adventures_in_Wonderland', 'Walt_Disney', 'Alice%27s_Adventures_in_Wonderland', 'Walt_Disney', 'Cinema_of_the_United_States', 'Toy_Story']"
Bamako,Sun,"['Bamako', 'Gold', 'Sun']"
China,Afghanistan,"['China', 'Afghanistan']"
Earth,Odysseus,"['Earth', 'Norse_mythology', 'Greek_mythology', 'Odysseus']"
Famine,Arctic,"['Famine', 'Norway', 'Arctic']"
Electricity,Anne_Frank,"['Electricity', 'Frankenstein', 'Franks', 'Dutch_language', 'The_Hague', 'Netherlands', 'The_Hague', 'Netherlands', 'Anne_Frank']"
Apple,Fruit,"['Apple', 'Fruit']"
Colombia,Meat,"['Colombia', 'Rice', 'Protein', 'Vertebrate', 'Mammal', 'Meat']"
Batman,Bill_Clinton,"['Batman', 'Popular_culture', 'Politics', 'Thomas_Hobbes', 'Martin_Luther', 'Johann_Sebastian_Bach', 'Martin_Luther', 'Adolf_Hitler', 'Bill_Clinton']"
Computer,Baseball,"['Computer', 'Ancient_Greece', 'Tribe', 'Human', 'Animal', 'Sport', 'Hawk-Eye', 'Cricket', 'Baseball']"
Chemistry,Fidel_Castro,"['Chemistry', 'Linus_Pauling', 'Mikhail_Gorbachev', 'Fidel_Castro']"
Dog,Beer,"['Dog', 'Cat', 'Animal', 'Fish', 'Mediterranean_Sea', 'Sea', 'Drinking_water', 'Water', 'Ethanol', 'Beer']"
Computer,Whale,"['Computer', 'Ancient_Greece', 'Tribe', 'Human', 'Animal', 'Chordate', 'Mammal', 'Whale']"
Bird,Thomas_Jefferson,"['Bird', 'Ancient_Greece', 'Pericles', 'Aristotle', 'Thomas_Jefferson']"
Citrus,Physics,"['Citrus', 'Ultraviolet', 'Photon', 'Quantum_mechanics', 'Energy', 'Quantum_mechanics', 'Energy', 'Quantum_mechanics', 'Thermodynamics', 'Physics']"
God,Aztec,"['God', 'Hinduism', 'India', 'Asia', 'Latin_America', 'Olmec', 'Mexico', 'Aztec']"
Human,Pluto,"['Human', 'Animal', 'Earth', 'Pluto']"
Continent,Gorilla,"['Continent', 'Africa', 'Horn_of_Africa', 'Mammal', 'Bonobo', 'Gorilla']"
Moon,Mars,"['Moon', 'Exploration_of_Mars', 'Mars']"
Cereal,Kurt_Cobain,
AIDS,Tour_de_France,"['AIDS', 'Portugal', 'France', 'Jersey', 'France', 'Tour_de_France']"
Dodo,Film,
Mathematics,Juice,"['Mathematics', 'Medicine', 'Biology', 'Drinking_water', 'Water', 'Drinking_water', 'Fresh_water', 'Water', 'Drinking_water', 'Water', 'Drinking_water', 'Water', 'Drinking_water', 'Food', 'Citrus', 'Lemon', 'Juice']"
Dog,Sea,"['Dog', 'Sea_level_rise', 'Ocean', 'Sea']"
Video,China,"['Video', 'Asia', 'China']"
Brazil,Vitamin,"['Brazil', 'Semiconductor', 'Phosphorus', 'Protein', 'Vitamin']"
David_Beckham,Great_white_shark,"['David_Beckham', 'Wayne_Rooney', 'Sweden', 'Viking', 'Whale', 'Shark', 'Great_white_shark']"
Christianity,Natalie_Portman,"['Christianity', 'Western_painting', 'Andy_Warhol', 'Kevin_Spacey', 'Christian_Bale', 'Daniel_Day-Lewis', 'Jane_Fonda', 'Natalie_Portman']"
Africa,Differential_equation,"['Africa', 'Fractal', 'Mathematics', 'Ordinary_differential_equation', 'Differential_equation']"
Pikachu,Jesus,"['Pikachu', 'Vincent_van_Gogh', 'Peter_Paul_Rubens', 'Raphael', 'Paul_of_Tarsus', 'Jesus']"
Pikachu,Sun,"['Pikachu', 'Star_Trek', 'Star_Wars', 'Space_station', 'Sun']"
Harry_Potter,Kangaroo,"['Harry_Potter', 'Osaka', 'Australia', 'Kangaroo']"
Animal,Dog,"['Animal', 'Dog']"
Flower,George_H._W._Bush,"['Flower', 'Vincent_van_Gogh', 'Pablo_Picasso', 'American_English', 'President_of_the_United_States', 'George_H._W._Bush']"
Archbishop_of_Canterbury,Neil_Armstrong,"['Archbishop_of_Canterbury', 'Michael_Ramsey', 'Vietnam_War', 'Space_Race', 'Neil_Armstrong']"
Dinosaur,China,"['Dinosaur', 'China']"
Dinosaur,George_W._Bush,"['Dinosaur', 'World_War_II', 'Harry_S._Truman', 'George_H._W._Bush', 'George_W._Bush']"
Reptile,Jesus,"['Reptile', 'Greek_mythology', 'Deity', 'Christianity', 'Jesus']"
Jesus,Microsoft,"['Jesus', 'Caravaggio', 'BBC', 'Acorn_Computers', 'Unix', 'Microsoft']"
Volcano,Alphabet,"['Volcano', 'Latin', 'Latin_alphabet', 'Alphabet']"
China,Birth_control,"['China', 'Property', 'Cooperative', 'Property', 'Cooperative', 'Property', 'Cooperative', 'Harvest', 'Irrigation', 'Agriculture', 'Fertilizer', 'Agriculture', 'Biology', 'Medicine', 'Biology', 'Medicine', 'Biology', 'Medicine', 'Biology', 'Medicine', 'Biology', 'Medicine', 'Biology', 'Medicine', 'Biotechnology', 'Bioinformatics', 'Biotechnology', 'Biology', 'Medicine', 'Biotechnology', 'Medicine', 'Biology', 'Medicine', 'Biotechnology', 'Biology', 'Medicine', 'Biology', 'Medicine', 'Biotechnology', 'Medicine', 'Biotechnology', 'Medicine', 'Biology', 'Medicine', 'Tobacco_smoking', 'Fetal_alcohol_spectrum_disorder', 'Birth_control']"
United_States,English_language,"['United_States', 'American_English', 'English_language']"
Forth,Anne_Frank,"['Forth', 'Star_Wars_Episode_IV__A_New_Hope', 'Brothers_Grimm', 'Nazi_Germany', 'The_Holocaust', 'Nazism', 'Judaism', 'The_Holocaust', 'Nazi_Germany', 'The_Holocaust', 'Nazi_Germany', 'The_Holocaust', 'World_War_II', 'Judaism', 'Jerusalem', 'Names_of_God_in_Judaism', 'Judaism', 'The_Holocaust', 'Nazism', 'The_Holocaust', 'Nazi_Germany', 'The_Holocaust', 'Nazism', 'Judaism', 'The_Holocaust', 'Nazi_Germany', 'The_Holocaust', 'Nazism', 'The_Holocaust', 'Adolf_Hitler', 'Anne_Frank']"
Dog,Elementary_algebra,"['Dog', 'Genetics', 'Atom', 'Chemistry', 'Calculus', 'Elementary_algebra']"
Agriculture,Sparrow,
15th_century,Windows_Vista,"['15th_century', '21st_century', 'IPod', 'Windows_2000', 'Windows_Vista']"
Colombia,Menthol,"['Colombia', 'Ethnic_group', 'Herodotus', 'Thucydides', 'Culture', 'Clothing', 'Ultraviolet', 'Chemistry', 'Chemical_element', 'Chemistry', 'Chemical_element', 'Color', 'Light', 'Glasses', 'Titanium', 'Pearl', 'Acetic_acid', 'Acetone', 'Menthol']"
Anaconda,Agnosticism,"['Anaconda', 'Biology', 'Nature', 'Mind', 'Buddhism', 'Agnosticism']"
The_Godfather,Neptune,"['The_Godfather', 'United_States', 'Moon', 'Neptune']"
Nintendo,Snow,"['Nintendo', 'Osaka', 'Germany', 'Fern', 'Bog', 'Moss', 'Canada', 'Ice_hockey', 'Snow']"
Batman,Jesus,"['Batman', 'Christian_Bale', 'William_Shakespeare', 'Thomas_Cranmer', 'St_Paul%27s_Cathedral', 'Jesus']"
Computer_programming,The_Beatles,"['Computer_programming', 'Flute', 'Guitar', 'Paul_McCartney', 'Sgt._Pepper%27s_Lonely_Hearts_Club_Band', 'The_Beatles']"
John_Dee,China,"['John_Dee', 'North_America', 'Asia', 'Flag_of_the_Republic_of_China', 'People%27s_Republic_of_China', 'Republic_of_China', 'People%27s_Republic_of_China', 'Grand_Canal_of_China', 'China']"
Citrus,Desert,"['Citrus', 'Himalayas', 'Drought', 'Desert']"
Sesame,Parthenon,"['Sesame', 'Mesopotamia', 'Ancient_Greece', 'Parthenon']"
Mario,Nintendo,"['Mario', 'Nintendo']"
Film,Ku_Klux_Klan,"['Film', 'Propaganda', 'Nationalism', 'Fascism', 'Ku_Klux_Klan']"
Bald_Eagle,Clock,"['Bald_Eagle', 'Animal', 'Time', 'Clock']"
Ant,Avalanche,"['Ant', 'Invasive_species', 'Extinction', 'Ice_age', 'Glacier', 'Snow', 'Avalanche']"
Napoleonic_Wars,Superman,"['Napoleonic_Wars', 'England_expects_that_every_man_will_do_his_duty', 'British_Empire', 'Mercantilism', 'Manorialism', 'Roman_Empire', 'Board_game', 'Star_Wars', 'Graphic_novel', 'Comics', 'Superman']"
Aircraft,Solar_eclipse,"['Aircraft', 'Hot_air_balloon', 'Sphere', 'Astronomy', 'Sun', 'Solar_eclipse']"
Gregorian_chant,Inductance,"['Gregorian_chant', 'Medieval_music', 'Musical_instrument', 'Electricity', 'Inductance']"
Achilles,Winston_Churchill,"['Achilles', 'Agamemnon', 'William_Shakespeare', 'Richard_II_of_England', 'Oliver_Cromwell', 'Winston_Churchill']"
England,Japan,"['England', 'Ethnic_group', 'Japan']"
North_America,Canada,"['North_America', 'Montreal', 'Canada']"
American_Civil_War,Kuwait_City,"['American_Civil_War', 'Florida', 'Bahamas', 'Togo', 'Kuwait', 'Kuwait_City']"
Mormon,Ice,"['Mormon', 'Chile', 'Tsunami', 'Seawater', 'Glacier', 'Ice']"
Metal,Prague,"['Metal', 'Athens', 'Prague']"
Beer,Warsaw,"['Beer', 'Ukraine', 'Poland', 'Warsaw']"
Internet,Banana,"['Internet', 'Latin_America', 'Banana']"
Ocean,Love,
Ant,Hurricane_Katrina,"['Ant', 'South_America', 'Southern_United_States', 'Gulf_of_Mexico', 'Hurricane_Katrina']"
Batman,Wikisource,
Dinosaur,Central_processing_unit,"['Dinosaur', 'Compsognathus', 'Animal', 'Mitochondrion', 'Mitochondrial_Eve', 'Mitochondrion', 'Genetic_code', 'Protein', 'Bioinformatics', 'Integrated_circuit', 'Central_processing_unit']"
Chemistry,George_H._W._Bush,"['Chemistry', 'United_States_dollar', 'George_Washington', 'George_H._W._Bush']"
Geometry,Volleyball,"['Geometry', 'Game_theory', 'Chess', 'Olympic_Games', 'Volleyball']"
Music,Metal,"['Music', 'Brass_instrument', 'Copper', 'Rhodium', 'Copper', 'Gold', 'Titanium', 'Metal']"
Cat,Pollution,"['Cat', 'Invasive_species', 'Pollution']"
Christianity,Coconut_crab,
Bolivia,Pac-Man,
Computer,Batman,"['Computer', 'Computer_programming', 'Computer', 'Ancient_Greece', 'Athena', 'Heracles', 'Zeus', 'Roman_mythology', 'Norse_mythology', 'Thor', 'Norse_mythology', 'Thor', 'God', 'Popular_culture', 'Comics', 'Superman', 'Batman']"
Art,Double_bass,"['Art', 'Music', 'Musical_instrument', 'Double_bass']"
Thailand,Pigeon,
AT%26T,Vegetable,"['AT%26T', 'Lego', 'Dice', 'Pompeii', 'Barley', 'Plant', 'Vegetable']"
Jesus,Google,"['Jesus', 'Encyclop%C3%A6dia_Britannica', 'Microsoft', 'Google']"
David_Beckham,Frog,"['David_Beckham', 'France', 'Agriculture', 'Botany', 'Animal', 'Chordate', 'Reptile', 'Animal', 'Reptile', 'Animal', 'Reptile', 'Vertebrate', 'Frog']"
Bangladesh,Harry_S._Truman,"['Bangladesh', 'Rabindranath_Tagore', 'Theodore_Roosevelt', 'Harry_S._Truman']"
Internet,Cat,"['Internet', 'Telephone', 'Earth', 'Animal', 'Cat']"
Weasel,Barium,"['Weasel', 'Eukaryote', 'Zinc', 'Aluminium', 'Barium']"
Judaism,Mozilla_Firefox,"['Judaism', 'Wikisource', 'Google', 'Markup_language', 'Internet', 'Mozilla_Firefox']"
Fourteenth_Amendment_to_the_United_States_Constitution,Reptile,"['Fourteenth_Amendment_to_the_United_States_Constitution', 'California', 'Bobcat', 'Chordate', 'Reptile']"
Earless_seal,Citrus,"['Earless_seal', 'Animal', 'Plant', 'Fruit', 'Citrus']"
Universe,Screw,"['Universe', 'Fractal', 'Crystal', 'Metal', 'Steel', 'Screw']"
Judaism,Flute,"['Judaism', 'Pig', 'Chicken', 'Bird', 'Nightingale', 'Flute']"
Science,Super_Mario_Bros.,"['Science', 'Popular_culture', 'Game', 'Game_theory', 'Chess', 'Board_game', 'Card_game', 'Game', 'SimCity', 'Nintendo', 'Super_Mario_Bros.']"
Euro,Microsoft,"['Euro', 'Currency', 'John_von_Neumann', 'Computer', 'Microsoft_Windows', 'Microsoft']"
Chromium,Henry_I_of_England,"['Chromium', 'Nazi_Germany', 'Western_Roman_Empire', 'Charlemagne', 'Henry_VI_of_England', 'Henry_I_of_England']"
Hydrogen,Gold,"['Hydrogen', 'Gold']"
Hydrogen,Parrot,"['Hydrogen', 'Metal', 'Coin', 'Dolphin', 'Giraffe', 'Animal', 'Parrot']"
Google,God,"['Google', 'Israel', 'Judaism', 'Names_of_God_in_Judaism', 'God']"
First_Macedonian_War,Love,"['First_Macedonian_War', 'Greece', 'Ethics', 'Philosophy', 'Mind', 'Philosophy', 'Philosophy_of_mind', 'Emotion', 'Love']"
Kylie_Minogue,Sun,"['Kylie_Minogue', 'Ray_of_Light', 'Water', 'Sun']"
Colombia,6th_century,
Arnold_Schwarzenegger,Vegetable,"['Arnold_Schwarzenegger', 'Bean', 'Pea', 'Vegetable']"
Ice,Linux,"['Ice', 'Glaciology', 'Berlin', 'London', 'Automated_teller_machine', 'Linux']"
Scent_of_a_Woman,Firearm,"['Scent_of_a_Woman', 'Vietnam_War', 'AK-47', 'Firearm']"
Magma,Tiger_shark,"['Magma', 'Tantalum', 'Samarium', 'Tungsten', 'Steel', 'Damascus_steel', 'Steel', 'Titanium', 'Moon', 'Planet', 'Asteroid', 'Jupiter', 'Planet', 'Asteroid', 'Life', 'Animal', 'Cat', 'Tiger', 'Carnivore', 'Fish', 'Shark', 'Ganges_shark', 'Tiger_shark']"
Wasp,United_Arab_Emirates,"['Wasp', 'Scotland', 'Great_Britain', 'United_Kingdom', 'Scotland', 'Great_Britain', 'Asia', 'United_Arab_Emirates']"
Aircraft,Yugoslavia,"['Aircraft', 'World_War_I', 'Bosnia_and_Herzegovina', 'Croatia', 'Yugoslavia']"
Weed,Jesus,"['Weed', 'Bible', 'Jesus']"
Meteorological_history_of_Hurricane_Katrina,Iraq_War,"['Meteorological_history_of_Hurricane_Katrina', 'Hurricane_Katrina', 'Hurricane_Ivan', 'George_W._Bush', 'Iraq_and_weapons_of_mass_destruction', 'Iraq_War']"
Terrorism,Super_Mario_Bros.,"['Terrorism', 'Shining_Path', 'Japan', 'Cooperative', 'Board_game', 'Star_Wars', 'Nintendo_Entertainment_System', 'Super_Mario_Bros.']"
Black_Death,Rhodium,"['Black_Death', 'DNA', 'Chemical_element', 'Rhodium']"
Mario,God,"['Mario', 'William_Shakespeare', 'Church_of_England', 'Trinity', 'God']"
Linguistics,Rome,"['Linguistics', 'History', 'City', 'Rome']"
History,Nazi_Germany,"['History', 'German_language', 'Germany', 'Nazi_Germany']"
Seed,New_York_City,"['Seed', 'Israel', 'Tel_Aviv', 'New_York_City']"
Chicken,IPod,"['Chicken', 'Binomial_nomenclature', 'Fossil', 'Fossil_fuel', 'Automobile', 'Bicycle', 'Wrench', 'Jewellery', 'Watch', 'Bluetooth', 'Sony', 'Music', 'Music_of_the_United_States', 'Synthesizer', 'Musical_instrument', 'Synthesizer', 'Musical_instrument', 'Synthesizer', 'Musical_instrument', 'Synthesizer', 'Nintendo_Entertainment_System', 'Floppy_disk', 'Sony', 'Music', 'Musical_instrument', 'Synthesizer', 'Musical_instrument', 'Synthesizer', 'Musical_instrument', 'Synthesizer', 'Commodore_64', 'Macintosh', 'IPod']"
ASCII,Milk,"['ASCII', 'Alphabet', 'Language', 'Vowel', 'Latin', 'Bologna', 'British_English', 'English_language', 'Afrikaans', 'Latin', 'Bologna', 'Milan', 'Saffron', 'Honey', 'Yeast', 'Milk']"
Solar_System,Babe_Ruth,"['Solar_System', 'John_Locke', 'George_Washington', 'Walt_Whitman', 'Henry_David_Thoreau', 'Ernest_Hemingway', 'Charlie_Chaplin', 'Louis_Armstrong', 'Walt_Disney', 'Louis_Armstrong', 'Louis_Jordan', 'Louis_Armstrong', 'Charlie_Chaplin', 'Jackie_Robinson', 'Baseball', 'Babe_Ruth']"
Batman,Sony,"['Batman', 'Popular_culture', 'Computer', 'Semiconductor', 'Electron', 'Electronics', 'Sony']"
Dill,New_moon,"['Dill', 'Seed', 'Tree', 'Greek_mythology', 'Zeus', 'Roman_mythology', 'Venus', 'Moon', 'New_moon']"
Aristotle,Food,"['Aristotle', 'Fish', 'Fishing', 'Fish', 'Plant', 'Food']"
Batman,Superman,"['Batman', 'Superman']"
Pyramid,Adolf_Hitler,"['Pyramid', 'Albrecht_D%C3%BCrer', 'Martin_Luther', 'Adolf_Hitler']"
Apollo,Skiing,"['Apollo', 'Finland', 'Ice_hockey', 'Skiing']"
Chocolate,Velociraptor,"['Chocolate', 'South_America', 'Ancient_Egypt', 'Poultry', 'Bird', 'Therizinosaurus', 'Theropoda', 'Velociraptor']"
Alpaca,Nuclear_fission,"['Alpaca', 'DNA', 'Proton', 'Nuclear_fission']"
Dog,God,"['Dog', 'Christianity', 'Deity', 'Allah', 'God']"
Britney_Spears,Extraterrestrial_life,"['Britney_Spears', 'Van_Halen', 'Neil_Young', 'Star_Wars', 'Space_station', 'Space_exploration', 'Extraterrestrial_life']"
Pluto,Wall_Street,"['Pluto', 'Walt_Disney', 'Federal_Bureau_of_Investigation', 'Wall_Street']"
David_Beckham,Mao_Zedong,"['David_Beckham', 'Beijing', 'Mao_Zedong']"
AIDS,Flamingo,"['AIDS', 'Biology', 'Herbivore', 'Flamingo']"
Cat,Moon,"['Cat', 'Ancient_Egypt', 'Animal', 'Sunlight', 'Saturn', 'Moon']"
Alchemy,Michael_Jordan,
Dove,Looney_Tunes,"['Dove', 'Penguin', 'Batman', 'Popular_culture', 'Comics', 'Animation', 'Looney_Tunes']"
Viking,ITunes,
Germany,Antarctica,"['Germany', 'Temperate', 'Snow', 'Antarctica']"
Planet,Nuclear_power,"['Planet', 'Chemical_element', 'Energy', 'Nuclear_power']"
Velociraptor,Vampire,
Organization,Jurassic,"['Organization', 'Sociology', 'Sociocultural_evolution', 'Prehistoric_man', 'Miocene', 'Triassic', 'Jurassic']"
Butter,Star_Wars,"['Butter', 'Olive_oil', 'Greek_mythology', 'Roman_mythology', 'Milky_Way', 'Andromeda_Galaxy', 'Star', 'Roman_mythology', 'Greek_mythology', 'Norse_mythology', 'Greek_mythology', 'Odyssey', 'Greek_mythology', 'Odyssey', 'Greek_mythology', 'Odyssey', 'Greek_mythology', 'Ancient_history', 'Maya_civilization', 'Mars', 'Looney_Tunes', 'Walt_Disney', 'The_Beatles', 'Igor_Stravinsky', 'Akira_Kurosawa', 'Star_Wars']"
Age_of_Enlightenment,Kazakhstan,"['Age_of_Enlightenment', 'Austria', 'Kazakhstan']"
James_Bond,Human_rights,"['James_Bond', 'China', 'Socialism', 'Human_rights']"
Brain,DVD,"['Brain', 'Information', 'Broadcasting', 'DVD']"
Tour_de_France,Apatosaurus,"['Tour_de_France', 'Amsterdam', 'Pottery', 'Mesopotamia', 'Tigris', 'Mesopotamia', 'Prehistoric_man', 'Mammoth', 'Jurassic', 'Dinosaur', 'Apatosaurus']"
Barbados,Virus,"['Barbados', 'Cholera', 'HIV', 'Virus']"
ASCII,Swastika,"['ASCII', 'Alphabet', 'Ancient_Egypt', 'Nazi_Germany', 'Nazism', 'Swastika']"
Necktie,Lion,"['Necktie', 'England', 'Windsor_Castle', 'Crown_Jewels_of_the_United_Kingdom', 'King_Arthur', 'Celtic_mythology', 'Norse_mythology', 'Roman_mythology', 'Deity', 'Apollo', 'Raven', 'Bird', 'Therizinosaurus', 'Animal', 'Cat', 'Lion']"
Euro,Whale,"['Euro', 'France', 'Oceania', 'Pacific_Ocean', 'Tuna', 'Whale']"
Australian_Green_Tree_Frog,Pyramid,"['Australian_Green_Tree_Frog', 'Tree_frog', 'Tree', 'Greek_mythology', 'Minoan_civilization', 'Egypt', 'Egyptian_pyramids', 'Pyramid']"
