start,end,path
Jew,Telephone,"['Jew', 'Encyclop%C3%A6dia_Britannica', 'Rosetta_Stone', 'Typewriter', 'Thomas_Edison', 'Alexander_Graham_Bell', 'Telephone']"
Batman,Albert_Einstein,"['Batman', 'Christian_Bale', 'Film', 'Berlin', 'Albert_Einstein']"
Jesus,Adolf_Hitler,"['Jesus', 'Martin_Luther', 'Adolf_Hitler']"
Computer_programming,Fresh_water,"['Computer_programming', 'Statistics', 'Biology', 'Drinking_water', 'Fresh_water']"
Antlion,Hip_hop_music,"['Antlion', 'Dune', 'Physics', 'Greece', 'Soup', 'Food', 'Energy', 'Sound', 'Musical_instrument', 'Hip_hop_music']"
Brothers_Grimm,Windows_Vista,"['Brothers_Grimm', 'Berlin', 'Neoclassicism', 'Visual_arts', 'Video', 'Computer', 'Windows_Vista']"
God,Apple,"['God', 'Sanskrit', 'Hindi', 'English_language', 'West_Flemish', 'English_language', 'British_English', 'English_language', 'British_English', 'Belize', 'Maize', 'Soybean', 'Almond', 'Chestnut', 'Fruit', 'Apple']"
Jesus,God,"['Jesus', 'Christianity', 'God']"
Cat,Dog,"['Cat', 'Dog']"
California,Adolf_Hitler,"['California', 'Spain', 'Adolf_Hitler']"
AIDS,Jesus,"['AIDS', 'Biology', 'Ancient_Egypt', 'Christianity', 'Jesus']"
Bird_migration,Hubble_Space_Telescope,"['Bird_migration', 'Swift', 'Wikispecies', 'Jimmy_Wales', 'Computer_science', 'Science', 'Telescope', 'Hubble_Space_Telescope']"
England,Train,
Linux,Adolf_Hitler,"['Linux', 'Germany', 'Adolf_Hitler']"
God,Adolf_Hitler,"['God', 'Albrecht_D%C3%BCrer', 'Holy_Roman_Empire', 'Germany', 'Adolf_Hitler']"
Automobile,Windows_XP,"['Automobile', 'English_language', 'British_English', 'American_English', 'United_States', 'American_English', 'Transport', 'Computer', 'Windows_XP']"
Canada,Pony,"['Canada', 'Beaver', 'Animal', 'Mammal', 'Horse', 'Pony']"
Apple,Banana,"['Apple', 'Fruit', 'Banana']"
Acceleration,Mozilla_Firefox,"['Acceleration', 'Force', 'Proton', 'String_theory', 'Cryptography', 'Internet_Explorer', 'Mozilla_Firefox']"
Adolf_Hitler,Jesus,"['Adolf_Hitler', 'Mahatma_Gandhi', 'Muhammad', 'Jesus']"
Smog,Toy_Story,"['Smog', 'California', 'Animation', 'Toy_Story']"
Bamako,Sun,"['Bamako', 'Gold', 'Sun']"
China,Afghanistan,"['China', 'Afghanistan']"
Earth,Odysseus,"['Earth', 'Ancient_Greece', 'Iron_Age', 'Ancient_history', 'Greece', 'Odysseus']"
Famine,Arctic,"['Famine', 'Norway', 'Arctic']"
Electricity,Anne_Frank,"['Electricity', 'Frankenstein', 'Franks', 'German_language', 'Dutch_language', 'Book', 'Nazi_Germany', 'The_Holocaust', 'Nazi_Germany', 'The_Holocaust', 'Nazism', 'The_Holocaust', 'Nazism', 'Judaism', 'The_Holocaust', 'Nazi_Germany', 'The_Holocaust', 'Nazism', 'The_Holocaust', 'Nazi_Germany', 'The_Holocaust', 'Nazism', 'Mahatma_Gandhi', 'Anne_Frank']"
Apple,Fruit,"['Apple', 'Fruit']"
Colombia,Meat,"['Colombia', 'Avocado', 'Protein', 'Vertebrate', 'Dinosaur', 'Reptile', 'Mammal', 'Meat']"
Batman,Bill_Clinton,"['Batman', 'Popular_culture', 'Andy_Warhol', 'Jimmy_Carter', 'Bill_Clinton']"
Computer,Baseball,"['Computer', 'Radar', 'Weather', 'Organism', 'Animal', 'Sport', 'Hawk-Eye', 'Tennis', 'Baseball']"
Chemistry,Fidel_Castro,"['Chemistry', 'Marie_Curie', 'Richard_Feynman', 'Brazil', 'Cubism', 'Ernest_Hemingway', 'Fidel_Castro']"
Dog,Beer,"['Dog', 'Cat', 'Germany', 'Rhine', 'Dutch_language', 'Music', 'Music_of_Dominica', 'Reggae', 'Germany', 'Rhine', 'Dutch_language', 'Netherlands', 'Rhine', 'Dutch_language', 'Hollandic', 'West_Flemish', 'Dutch_language', 'Hollandic', 'German_language', 'Germany', 'Rhine', 'Netherlands', 'Vincent_van_Gogh', 'Absinthe', 'Beer']"
Computer,Whale,"['Computer', 'Ancient_Greece', 'Mediterranean_Sea', 'Orca', 'Walrus', 'Orca', 'Walrus', 'Wales', 'Beaver', 'Animal', 'Chordate', 'Animal', 'Mammal', 'Whale']"
Bird,Thomas_Jefferson,"['Bird', 'Ancient_Egypt', 'Cleopatra_VII', 'Elizabeth_I_of_England', 'Thomas_Cranmer', 'Thomas_More', 'Thomas_Jefferson']"
Citrus,Physics,"['Citrus', 'Zinc', 'Electricity', 'Physics']"
God,Aztec,"['God', 'Mysticism', 'India', 'Mongol_Empire', 'Inca_Empire', 'Maya_civilization', 'Aztec']"
Human,Pluto,"['Human', 'Earth', 'Pluto']"
Continent,Gorilla,"['Continent', 'Africa', 'Democratic_Republic_of_the_Congo', 'Bonobo', 'Gorilla']"
Moon,Mars,"['Moon', 'Exploration_of_Mars', 'Mars']"
Cereal,Kurt_Cobain,"['Cereal', 'Paul_McCartney', 'The_Beatles', 'Bob_Dylan', 'Bob_Marley', 'Eric_Clapton', 'Bob_Dylan', 'Bob_Marley', 'Folk_music', 'Bob_Dylan', 'Bob_Marley', 'Eric_Clapton', 'U2', 'Bob_Dylan', 'Bruce_Springsteen', 'Eric_Clapton', 'The_Beatles', 'Bob_Dylan', 'Bruce_Springsteen', 'Bob_Dylan', 'Bruce_Springsteen', 'Bob_Dylan', 'Bob_Marley', 'Eric_Clapton', 'The_Beatles', 'Bob_Dylan', 'Bruce_Springsteen', 'Bob_Dylan', 'Bob_Marley', 'Eric_Clapton', 'Bob_Marley', 'Bob_Dylan', 'Bruce_Springsteen', 'Neil_Young', 'Kurt_Cobain']"
AIDS,Tour_de_France,"['AIDS', 'Portugal', 'France', 'Tour_de_France']"
Dodo,Film,"['Dodo', 'BBC', 'Top_of_the_Pops', 'Bohemian_Rhapsody', 'The_Magic_Flute', 'Opera', 'Cinema_of_the_United_States', 'Film']"
Mathematics,Juice,"['Mathematics', 'Medicine', 'Biology', 'Plant', 'Fruit', 'Citrus', 'Lemon', 'Juice']"
Dog,Sea,"['Dog', 'Earless_seal', 'Ocean', 'Sea']"
Video,China,"['Video', 'Asia', 'Flag_of_the_Republic_of_China', 'People%27s_Republic_of_China', 'China']"
Brazil,Vitamin,"['Brazil', 'Animal', 'Protein', 'Vitamin']"
David_Beckham,Great_white_shark,"['David_Beckham', 'Lego', 'Shanghai', 'Yemen', 'Gazelle', 'Crocodile', 'Shark', 'Great_white_shark']"
Christianity,Natalie_Portman,"['Christianity', 'Bertrand_Russell', 'Laurence_Olivier', 'Diane_Keaton', 'Natalie_Portman']"
Africa,Differential_equation,"['Africa', 'Fractal', 'Mathematics', 'Ordinary_differential_equation', 'Differential_equation']"
Pikachu,Jesus,"['Pikachu', 'Vincent_van_Gogh', 'Rembrandt', 'Bible', 'Jesus']"
Pikachu,Sun,"['Pikachu', 'Star_Trek', 'Star_Wars', 'Star_Wars_Episode_IV__A_New_Hope', 'Sahara', 'Dune', 'Desert', 'Sun']"
Harry_Potter,Kangaroo,"['Harry_Potter', 'American_English', 'Australian_English', 'Australia', 'Kangaroo']"
Animal,Dog,"['Animal', 'Dog']"
Flower,George_H._W._Bush,"['Flower', 'Charles_Darwin', 'Thomas_Hobbes', 'Benjamin_Franklin', 'Theodore_Roosevelt', 'George_H._W._Bush']"
Archbishop_of_Canterbury,Neil_Armstrong,"['Archbishop_of_Canterbury', 'York', 'Tribe', 'Nationality', 'Human_rights', 'Henry_David_Thoreau', 'Noam_Chomsky', 'Albert_Einstein', 'Louis_Armstrong', 'Charlie_Chaplin', 'Louis_Armstrong', 'Alan_Turing', 'Louis_Armstrong', 'Wright_brothers', 'Neil_Armstrong']"
Dinosaur,China,"['Dinosaur', 'China']"
Dinosaur,George_W._Bush,"['Dinosaur', 'Charles_Darwin', 'Noam_Chomsky', 'Richard_Nixon', 'George_H._W._Bush', 'George_W._Bush']"
Reptile,Jesus,"['Reptile', 'Greek_mythology', 'Deity', 'God', 'Jesus']"
Jesus,Microsoft,"['Jesus', 'Christianity', 'Wikisource', 'Google', 'Semiconductor', 'Electron', 'Electronics', 'Intel_Corporation', 'Microsoft']"
Volcano,Alphabet,"['Volcano', 'Latin', 'Latin_alphabet', 'Alphabet']"
China,Birth_control,
United_States,English_language,"['United_States', 'American_English', 'English_language']"
Forth,Anne_Frank,"['Forth', 'ASCII', 'English_language', 'British_English', 'Jane_Austen', 'Southampton', 'World_War_II', 'Judaism', 'Hebrew_calendar', 'Judaism', 'The_Holocaust', 'Nazi_Germany', 'The_Holocaust', 'Nazi_Germany', 'The_Holocaust', 'Adolf_Hitler', 'Anne_Frank']"
Dog,Elementary_algebra,"['Dog', 'Binomial_nomenclature', 'Latin', 'Latin_alphabet', 'Alphabet', 'Venn_diagram', 'Logic', 'Mathematics', 'Elementary_algebra']"
Agriculture,Sparrow,
15th_century,Windows_Vista,"['15th_century', 'Vienna', 'Computer_science', 'Computer', 'Windows_Vista']"
Colombia,Menthol,"['Colombia', 'Avocado', 'Vitamin', 'Citrus', 'Essential_oil', 'Menthol']"
Anaconda,Agnosticism,"['Anaconda', 'Biology', 'Science', 'Bertrand_Russell', 'Agnosticism']"
The_Godfather,Neptune,"['The_Godfather', 'Citizen_Kane', 'Viking', 'Walrus', 'Pacific_Ocean', 'Ocean', 'Pacific_Ocean', 'Earth', 'Neptune']"
Nintendo,Snow,"['Nintendo', 'Japan', 'Tsunami', 'Avalanche', 'Snow']"
Batman,Jesus,"['Batman', 'Christian_Bale', 'Laurence_Olivier', 'Church_of_England', 'Bible', 'Jesus']"
Computer_programming,The_Beatles,"['Computer_programming', 'Flute', 'Guitar', 'Eric_Clapton', 'The_Beatles']"
John_Dee,China,"['John_Dee', 'North_America', 'Asia', 'China']"
Citrus,Desert,"['Citrus', 'Himalayas', 'Drought', 'Desert']"
Sesame,Parthenon,"['Sesame', 'Mesopotamia', 'Ancient_Greece', 'Parthenon']"
Mario,Nintendo,"['Mario', 'Nintendo']"
Film,Ku_Klux_Klan,"['Film', 'Propaganda', 'Crusades', 'Abbasid', 'Kuwait', 'Ethnic_group', 'Tribe', 'Ethnic_group', 'Tribe', 'Ethnic_group', 'Tribe', 'Ethnic_group', 'Tribe', 'Ethnic_group', 'Nationality', 'Tribe', 'Ethnic_group', 'Atlantic_slave_trade', 'Ku_Klux_Klan']"
Bald_Eagle,Clock,"['Bald_Eagle', 'Animal', 'Time', 'Watch', 'Clock']"
Ant,Avalanche,"['Ant', 'Earth', 'Glacier', 'Glaciology', 'Retreat_of_glaciers_since_1850', 'Mount_Kilimanjaro', 'Andes', 'Volcano', 'Glacier', 'Snow', 'Avalanche']"
Napoleonic_Wars,Superman,"['Napoleonic_Wars', 'England_expects_that_every_man_will_do_his_duty', 'St_Paul%27s_Cathedral', 'Doctor_Who', 'Star_Wars_Episode_IV__A_New_Hope', 'Popular_culture', 'Comics', 'Superman']"
Aircraft,Solar_eclipse,"['Aircraft', 'Wind', 'Solar_System', 'Solar_eclipse']"
Gregorian_chant,Inductance,"['Gregorian_chant', 'Medieval_music', 'Musical_instrument', 'Electricity', 'Inductance']"
Achilles,Winston_Churchill,"['Achilles', 'Alexander_the_Great', 'Roman_Empire', 'Edward_Gibbon', 'Winston_Churchill']"
England,Japan,"['England', 'Hebrides', 'Viking', 'Sweden', 'Japan']"
North_America,Canada,"['North_America', 'Canada']"
American_Civil_War,Kuwait_City,"['American_Civil_War', 'Florida', 'Bahamas', 'Togo', 'Kuwait', 'Kuwait_City']"
Mormon,Ice,"['Mormon', 'Tonga', 'Tsunami', 'Seawater', 'Glacier', 'Ice']"
Metal,Prague,"['Metal', 'Athens', 'Prague']"
Beer,Warsaw,"['Beer', 'Europe', 'Warsaw']"
Internet,Banana,"['Internet', 'Semiconductor', 'Glass', 'Fiberglass', 'Boat', 'Fiberglass', 'Glass', 'Fiberglass', 'American_English', 'Maize', 'Sugarcane', 'Malaysia', 'Tin', 'Silicon', 'Potassium', 'Banana']"
Ocean,Love,"['Ocean', 'Nature', 'Life', 'Organism', 'Nature', 'Mind', 'Ethics', 'Philosophy', 'Philosophy_of_mind', 'Ethics', 'Human_rights', 'Stoicism', 'Ethics', 'Mind', 'Ethics', 'Humanism', 'Human_rights', 'Stoicism', 'Taoism', 'Philosophy', 'Humanism', 'Philosophy_of_mind', 'Emotion', 'Love']"
Ant,Hurricane_Katrina,"['Ant', 'South_America', 'Southern_United_States', 'Gulf_of_Mexico', 'Hurricane_Katrina']"
Batman,Wikisource,"['Batman', 'Popular_culture', 'Internet', 'OpenOffice.org', 'GNOME', 'GNU', 'GNU_Project', 'GNU', 'GNU_Project', 'GNU', 'GNU_Project', 'GNU', 'GNU_Project', 'GNU', 'GNU_Project', 'GNU', 'TeX', 'GNU', 'GNU_Project', 'GNU', 'GNU_Project', 'GNU', 'GNU_Project', 'GNU', 'Linux', 'GNU', 'GNU_Project', 'GNU', 'Microsoft_Windows', 'The_Wall_Street_Journal', 'English_language', 'Encyclop%C3%A6dia_Britannica', 'Wikisource']"
Dinosaur,Central_processing_unit,"['Dinosaur', 'Vertebrate', 'Brain', 'Computer_science', 'Computer', 'Central_processing_unit']"
Chemistry,George_H._W._Bush,"['Chemistry', 'Linus_Pauling', 'George_H._W._Bush']"
Geometry,Volleyball,"['Geometry', 'Sphere', 'Geometry', 'Sphere', 'Geometry', 'Sphere', 'Topology', 'Sphere', 'Geometry', 'Sphere', 'Geometry', 'Sphere', 'Geometry', 'Sphere', 'Geometry', 'Sphere', 'Topology', 'Sphere', 'Geometry', 'Sphere', 'Topology', 'Sphere', 'Geometry', 'Game_theory', 'Chess', 'Olympic_Games', 'Volleyball']"
Music,Metal,"['Music', 'Brass_instrument', 'Copper', 'Gold', 'Metal']"
Cat,Pollution,"['Cat', 'Invasive_species', 'Acid_rain', 'Pollution']"
Christianity,Coconut_crab,"['Christianity', 'Mythology', 'Greek_mythology', 'Cyclops', 'Greek_mythology', 'Cyclops', 'Greek_mythology', 'Cyclops', 'Ancient_Rome', 'Citrus', 'Papua_New_Guinea', 'Coconut_oil', 'Coconut', 'Coconut_crab']"
Bolivia,Pac-Man,
Computer,Batman,"['Computer', 'Computer_science', 'Computer', 'Cryptography', 'Federal_Bureau_of_Investigation', 'The_X-Files', 'Batman']"
Art,Double_bass,"['Art', 'Music', 'Musical_instrument', 'Double_bass']"
Thailand,Pigeon,
AT%26T,Vegetable,"['AT%26T', 'Telephone', 'Earth', 'Vegetation', 'Garden', 'Plant', 'Vegetable']"
Jesus,Google,"['Jesus', 'Encyclop%C3%A6dia_Britannica', 'Microsoft', 'Google']"
David_Beckham,Frog,"['David_Beckham', 'Lego', 'Dice', 'Cricket', 'Baseball', 'Canada', 'Beaver', 'Frog']"
Bangladesh,Harry_S._Truman,"['Bangladesh', 'Gautama_Buddha', 'Buddhism', 'Jack_Kerouac', 'Karl_Marx', 'Thomas_Jefferson', 'Harry_S._Truman']"
Internet,Cat,"['Internet', 'Radio', 'Electron', 'Atom', 'Organism', 'Animal', 'Cat']"
Weasel,Barium,"['Weasel', 'Eukaryote', 'Protein', 'Sodium', 'Barium']"
Judaism,Mozilla_Firefox,"['Judaism', 'Logic', 'Computer_science', 'World_Wide_Web', 'Internet', 'Mozilla_Firefox']"
Fourteenth_Amendment_to_the_United_States_Constitution,Reptile,"['Fourteenth_Amendment_to_the_United_States_Constitution', 'California', 'Bobcat', 'Chordate', 'Reptile']"
Earless_seal,Citrus,"['Earless_seal', 'Italy', 'Citrus']"
Universe,Screw,"['Universe', 'Topology', 'Sphere', 'Topology', 'Sphere', 'Topology', 'Sphere', 'Topology', 'Sphere', 'Geometry', 'Engineering', 'Manufacturing', 'Woodworking', 'Metal', 'Steel', 'Screw']"
Judaism,Flute,"['Judaism', 'Logic', 'Language', 'Music', 'Flute']"
Science,Super_Mario_Bros.,"['Science', 'Popular_culture', 'Game', 'Board_game', 'Sudoku', 'Nintendo_DS', 'Nintendo', 'Super_Mario_Bros.']"
Euro,Microsoft,"['Euro', 'Luxembourg', 'Germany', 'German_language', 'Microsoft_Windows', 'Microsoft']"
Chromium,Henry_I_of_England,"['Chromium', 'Nazi_Germany', 'Western_Roman_Empire', 'Edward_Gibbon', 'William_Pitt_the_Younger', 'George_III_of_the_United_Kingdom', 'Henry_I_of_England']"
Hydrogen,Gold,"['Hydrogen', 'Gold']"
Hydrogen,Parrot,"['Hydrogen', 'Titanium', 'Pearl', 'Amber', 'Crustacean', 'Animal', 'Parrot']"
Google,God,"['Google', 'Israel', 'Judaism', 'God']"
First_Macedonian_War,Love,"['First_Macedonian_War', 'Greece', 'Stoicism', 'Emotion', 'Love']"
Kylie_Minogue,Sun,"['Kylie_Minogue', 'Ray_of_Light', 'Sanskrit', 'Ray_of_Light', 'Hinduism', 'Deity', 'Sun']"
Colombia,6th_century,
Arnold_Schwarzenegger,Vegetable,"['Arnold_Schwarzenegger', 'Bean', 'Pea', 'Vegetable']"
Ice,Linux,"['Ice', 'Glaciology', 'Ecology', 'Polymerase_chain_reaction', 'Biotechnology', 'Engineering', 'Technology', 'Programming_language', 'Computer_science', 'Computer_programming', 'Computer', 'Linux']"
Scent_of_a_Woman,Firearm,"['Scent_of_a_Woman', 'Vietnam_War', 'AK-47', 'Firearm']"
Magma,Tiger_shark,"['Magma', 'Igneous_rock', 'Chennai', 'Reptile', 'Crocodile', 'Shark', 'Tiger_shark']"
Wasp,United_Arab_Emirates,"['Wasp', 'Scotland', 'Great_Britain', 'United_Kingdom', 'Great_Britain', 'Asia', 'United_Arab_Emirates']"
Aircraft,Yugoslavia,"['Aircraft', 'World_War_I', 'Bosnia_and_Herzegovina', 'Croatia', 'Serbia_and_Montenegro', 'Yugoslavia']"
Weed,Jesus,"['Weed', 'Bible', 'Jesus']"
Meteorological_history_of_Hurricane_Katrina,Iraq_War,"['Meteorological_history_of_Hurricane_Katrina', 'Hurricane_Katrina', 'George_H._W._Bush', 'Iraq_War']"
Terrorism,Super_Mario_Bros.,"['Terrorism', 'The_Blitz', 'Supermarine_Spitfire', 'World_War_II', 'Music', 'Music_of_the_United_States', 'Synthesizer', 'Nintendo_Entertainment_System', 'Super_Mario_Bros.']"
Black_Death,Rhodium,"['Black_Death', 'DNA', 'Chemical_element', 'Rhodium']"
Mario,God,"['Mario', 'William_Shakespeare', 'Church_of_England', 'Trinity', 'God']"
Linguistics,Rome,"['Linguistics', 'History', 'City', 'Roman_Empire', 'Rome']"
History,Nazi_Germany,"['History', 'German_language', 'Germany', 'Nazi_Germany']"
Seed,New_York_City,"['Seed', 'Tree', 'Wood', 'Singapore', 'Tokyo', 'New_York_City']"
Chicken,IPod,"['Chicken', 'Common_cold', 'Virus', 'Biotechnology', 'Insulin', 'Safflower', 'Seed', 'Apple', 'Tree', 'Plant', 'Musical_instrument', 'Synthesizer', 'Musical_instrument', 'Synthesizer', 'Musical_instrument', 'Synthesizer', 'Musical_instrument', 'Synthesizer', 'Musical_instrument', 'Synthesizer', 'Commodore_64', 'Synthesizer', 'Musical_instrument', 'Electricity', 'Electron', 'Electronics', 'Sony', 'Music', 'Music_of_the_United_States', 'Synthesizer', 'Speech_synthesis', 'Electronics', 'Sony', 'Music', 'Music_of_the_United_States', 'Synthesizer', 'Commodore_64', 'Macintosh', 'IPod']"
ASCII,Milk,"['ASCII', 'Alphabet', 'Language', 'Information', 'Nature', 'Water', 'Drinking_water', 'Food', 'Cheese', 'Milk']"
Solar_System,Babe_Ruth,"['Solar_System', 'Carl_Sagan', 'Louis_Armstrong', 'Louis_Jordan', 'Louis_Armstrong', 'Theodore_Roosevelt', 'Muhammad_Ali', 'Babe_Ruth']"
Batman,Sony,"['Batman', 'Popular_culture', 'Technology', 'Television', 'Sony']"
Dill,New_moon,"['Dill', 'Greece', 'Minoan_civilization', 'Symmetry', 'Wave', 'Light', 'Sun', 'Lunar_eclipse', 'New_moon']"
Aristotle,Food,"['Aristotle', 'Fish', 'Plant', 'Food']"
Batman,Superman,"['Batman', 'Superman']"
Pyramid,Adolf_Hitler,"['Pyramid', 'Albrecht_D%C3%BCrer', 'German_language', 'Germany', 'Adolf_Hitler']"
Apollo,Skiing,"['Apollo', 'Hawk', 'California', 'Ice_hockey', 'Skiing']"
Chocolate,Velociraptor,"['Chocolate', 'South_America', 'Machu_Picchu', 'Andes', 'Reptile', 'Dinosaur', 'Velociraptor']"
Alpaca,Nuclear_fission,"['Alpaca', 'Binomial_nomenclature', 'Fossil', 'Fossil_fuel', 'Uranium', 'Nuclear_fission']"
Dog,God,"['Dog', 'Norse_mythology', 'Deity', 'God']"
Britney_Spears,Extraterrestrial_life,"['Britney_Spears', 'Reggae', 'Guqin', 'Physics', 'Cosmic_inflation', 'Universe', 'Extraterrestrial_life']"
Pluto,Wall_Street,"['Pluto', 'Space_station', 'Canada', 'Jersey', 'Great_Britain', 'Hadrian%27s_Wall', 'Great_Wall_of_China', 'China', 'The_Wall_Street_Journal', 'Business', 'Finance', 'Business', 'Finance', 'Stock', 'Finance', 'United_States', 'Wall_Street']"
David_Beckham,Mao_Zedong,"['David_Beckham', 'Beijing', 'Mao_Zedong']"
AIDS,Flamingo,"['AIDS', 'Africa', 'Hyena', 'Animal', 'Bird', 'Flamingo']"
Cat,Moon,"['Cat', 'Norse_mythology', 'Thor', 'Norse_mythology', 'Greek_mythology', 'Apollo', 'Full_moon', 'Moon']"
Alchemy,Michael_Jordan,"['Alchemy', 'Isaac_Newton', 'Michael_Faraday', 'James_Clerk_Maxwell', 'Michael_Faraday', 'William_Shakespeare', 'Laurence_Olivier', 'Sean_Connery', 'Charlie_Chaplin', 'Muhammad_Ali', 'Michael_Jordan']"
Dove,Looney_Tunes,
Viking,ITunes,"['Viking', 'BBC', 'Eurovision_Song_Contest', 'Mixtape', 'IPod', 'ITunes']"
Germany,Antarctica,"['Germany', 'Treaty_of_Versailles', 'Pacific_Ocean', 'Antarctica']"
Planet,Nuclear_power,"['Planet', 'Hydrogen', 'Plutonium', 'Nuclear_power']"
